system:index,center_lat,center_lon,col,grid_id,numeric_id,region,rh_ng_kurtosis_x10_count,rh_ng_kurtosis_x10_max,rh_ng_kurtosis_x10_mean,rh_ng_kurtosis_x10_median,rh_ng_kurtosis_x10_min,rh_ng_kurtosis_x10_p10,rh_ng_kurtosis_x10_p25,rh_ng_kurtosis_x10_p75,rh_ng_kurtosis_x10_p90,rh_ng_kurtosis_x10_stdDev,rh_ng_mean_x10_count,rh_ng_mean_x10_max,rh_ng_mean_x10_mean,rh_ng_mean_x10_median,rh_ng_mean_x10_min,rh_ng_mean_x10_p10,rh_ng_mean_x10_p25,rh_ng_mean_x10_p75,rh_ng_mean_x10_p90,rh_ng_mean_x10_stdDev,rh_ng_skewness_x10_count,rh_ng_skewness_x10_max,rh_ng_skewness_x10_mean,rh_ng_skewness_x10_median,rh_ng_skewness_x10_min,rh_ng_skewness_x10_p10,rh_ng_skewness_x10_p25,rh_ng_skewness_x10_p75,rh_ng_skewness_x10_p90,rh_ng_skewness_x10_stdDev,rh_ng_std_x10_count,rh_ng_std_x10_max,rh_ng_std_x10_mean,rh_ng_std_x10_median,rh_ng_std_x10_min,rh_ng_std_x10_p10,rh_ng_std_x10_p25,rh_ng_std_x10_p75,rh_ng_std_x10_p90,rh_ng_std_x10_stdDev,row,.geo
0,48.11228889687388,25.112288896873878,0,grid_0000_0000,0,East6c,50830,191,-1.6158975369915112,-2.9999999999999996,-18,-11.989118136515025,-8.0,2.0,9.999999999999998,10.596249043945887,50830,591,84.47931590828267,77.52204660492909,-26,1.534496924129328,17.495967741935484,133.46539375508917,185.51266019820474,71.50188146953666,50830,45,0.7481304018430044,1.0,-37,-6.974074989444634,-2.999999999999999,5.0,9.0,6.321998175792217,50830,417,69.34251882431158,62.49758829300196,18,30.50093637128587,38.50481834827021,94.535890868993,120.50230015941699,35.88670023188311,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,48.33686669062163,25.112288896873878,0,grid_0001_0000,1,East6c,56431,185,2.5824288620837055,-1.0,-18,-10.000000000000002,-6.000000000000002,6.999999999999999,19.0,13.882608344411118,56431,494,70.44038441760212,53.46714215654918,-37,5.432075505077309,13.438623923679694,109.46596191983008,165.4844192634561,68.12410201056228,56431,40,2.2935439097403942,3.0,-33,-7.989544588663428,-3.000000000000001,8.0,12.0,8.332811626965837,56431,315,62.056831230751456,56.51568317453037,15,26.5114634181344,36.488667503996346,80.46430171212424,106.45879732739421,32.75344753792717,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,48.56144448436939,25.112288896873878,0,grid_0002_0000,2,East6c,26901,175,4.386317060370214,1.0,-18,-10.0,-6.000000000000001,10.0,23.000000000000004,15.496710541705115,26901,578,57.31111078985159,29.498514206273352,-27,1.7821067702333544,9.345409268450767,89.46935568360398,153.5467886318055,67.09688954181954,26901,40,2.9156527278000177,4.0,-31,-9.0,-4.0,9.0,13.0,8.747188083516761,26901,410,52.587911062513314,44.49666382589536,17,24.513696181295632,28.497545378790623,68.49484944532487,86.4664201565053,32.50814635973206,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,48.78602227811714,25.112288896873878,0,grid_0003_0000,3,East6c,12462,139,4.5766934237813395,1.0,-19,-9.0,-5.0,9.0,23.0,15.653158458408056,12462,550,60.90024630930366,41.316936186695074,-211,1.659608745684695,9.38576426330453,105.53254437869822,149.72960962007667,59.91022815673089,12462,33,-0.3762409313822912,0.0,-30,-12.0,-7.0,5.999999999999999,11.0,9.01443723963063,12462,362,49.58280068315499,44.45258952637659,18,24.494184204039954,30.51127345522141,62.490684044786555,78.54285714285714,25.325288277503482,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,49.01060007186489,25.112288896873878,0,grid_0004_0000,4,East6c,20501,214,3.1976443655285887,0.0,-18,-8.999999999999998,-4.999999999999999,8.0,19.0,13.741945518563307,20501,366,69.28775022939953,62.46875,-32,2.4930424456488645,12.441435846478699,112.47158982207768,154.44117647058823,59.201504318003956,20501,47,-1.8282263801860141,-2.0,-28,-11.991286417453772,-8.0,3.0,9.0,8.166522031384917,20501,311,51.87003562518239,48.48129860511048,18,28.566333808844508,36.50763448729239,64.52866196850022,80.52765957446809,22.524918924995887,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,49.23517786561265,25.112288896873878,0,grid_0005_0000,5,East6c,15591,175,2.7962286177919213,-1.0,-18,-11.0,-6.0,8.0,20.0,14.02611757602866,15591,517,70.70762382473244,57.35633427346135,-30,1.6251433790730276,13.330493420117671,109.50666666666666,165.52554744525548,64.97085233122583,15591,40,-0.4156734742391123,0.0,-29,-12.0,-7.0,6.0,11.0,8.83593543752282,15591,312,56.94894585075181,50.54421768707483,19,26.493107134622235,34.52111059250944,72.4914089347079,94.43312101910828,28.896809175166297,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,49.459755659360404,25.112288896873878,0,grid_0006_0000,6,East6c,10653,145,2.7576800781938027,-1.0,-17,-10.0,-7.000000000000001,7.0,19.0,14.509413971949709,10653,465,58.14718646688894,38.50928517785212,-36,0.5891073155011279,8.501449275362319,90.52567053910809,150.59145129224652,62.681819669316525,10653,31,1.2603189713394014,2.0,-26,-10.0,-5.0,7.0,11.0,8.458350817899015,10653,250,52.60598941784095,46.0,18,25.0,31.0,69.0,86.0,26.79652639195093,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,49.68433345310816,25.112288896873878,0,grid_0007_0000,7,East6c,13985,179,5.1253054687814465,1.0,-18,-10.0,-5.0,10.0,26.0,16.960037174457337,13985,344,45.33512258302795,24.3987826871055,-75,0.5383659850647818,6.52411402436811,68.51845133664396,124.56424845898529,52.24639471822707,13985,43,3.5903673845341357,4.0,-28,-7.949216300940438,-2.0,9.0,14.0,8.55313138970898,13985,290,49.52004953372816,42.51122803720756,18,24.50625077251779,28.4775417637862,62.45748863023202,82.4601226993865,28.175096312315304,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,49.90891124685591,25.112288896873878,0,grid_0008_0000,8,East6c,55617,187,4.618603622663133,0.0,-18,-11.0,-6.0,11.000000000000002,25.0,16.93839925859611,55617,517,82.22574907445251,69.49924121708779,-70,5.46523546071366,25.427685525096926,125.5095901168937,181.31328320802004,68.32466296461482,55617,41,-0.46119676111862534,-1.0,-32,-14.0,-8.0,8.0,12.999999999999998,10.357238288204265,55617,389,63.19921554833635,58.5329712368733,16,30.527380261715987,40.50345567627479,80.48670756646217,102.5013488631011,29.70894020568296,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,50.13348904060366,25.112288896873878,0,grid_0009_0000,9,East6c,31462,272,-2.4751623441909163,-5.512368166513213,-19,-15.459776252555905,-11.497619400385222,2.4604783999112705,12.477954829737477,15.589257415281505,31462,260,90.92152612656763,94.539004889117,-47,8.539205193072197,32.552298189993806,142.5379746835443,168.49529021929334,59.91543002125533,31462,47,-0.3095486635408057,-2.0,-26,-9.0,-6.0,4.0,11.0,7.982818303904561,31462,224,69.55149515021944,70.0,17,28.999999999999996,43.01965809672052,93.0,109.0,29.72285163515466,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
