grid_id,numeric_id,row,col,center_lon,center_lat,region,rh50_x10_mean,rh50_x10_median,rh50_x10_stdDev,rh50_x10_min,rh50_x10_max,rh50_x10_count,rh50_x10_p10,rh50_x10_p25,rh50_x10_p75,rh50_x10_p90,rh_non_ground50_x10_mean,rh_non_ground50_x10_median,rh_non_ground50_x10_stdDev,rh_non_ground50_x10_min,rh_non_ground50_x10_max,rh_non_ground50_x10_count,rh_non_ground50_x10_p10,rh_non_ground50_x10_p25,rh_non_ground50_x10_p75,rh_non_ground50_x10_p90
grid_0000_0000,0,0,0,30.112288896873878,48.11228889687388,East6d,53.19149624884712,20.422094319448554,59.00755255031304,-25,260,19327,0.5147500353468566,4.364593031065164,102.49606299212599,146.38524590163934,101.26442351360531,100.5220118073682,48.236907451689284,0,304,19327,42.48804780876494,54.483333333333334,140.47079037800688,166.4939024390244
grid_0001_0000,1,1,0,30.112288896873878,48.33686669062163,East6d,46.462893372543405,12.53785021551724,58.61473542665071,-32,291,13958,0.5509253931431871,2.5489546514436707,88.44444444444444,138.46875,99.03030915666425,88.45205479452055,50.32755134390723,0,293,13958,44.5076590801844,54.44258193645234,136.53659767794042,170.53125
grid_0002_0000,2,2,0,30.112288896873878,48.56144448436939,East6d,58.92155103457735,17.46878145002214,73.04637160886773,-23,656,16185,1.6031002379961767,1.6031002379961767,109.38882614260974,173.48389414441385,114.68509036089736,105.4381908455043,66.94843959001341,0,665,16185,45.479639635753124,57.381057268722465,161.5431270302616,197.4382814050407
grid_0003_0000,3,3,0,30.112288896873878,48.78602227811714,East6d,68.66376109728873,16.346073523540433,83.2647224790316,-25,392,20522,0.4805522860267295,2.6223973589707223,130.72527472527472,204.5326086956522,118.9105370136702,104.5665858083454,68.49336732032171,0,448,20522,44.51158002266524,58.49439181803987,172.5,220.45652173913044
grid_0004_0000,4,4,0,30.112288896873878,49.01060007186489,East6d,42.03915905870642,6.475,64.76749182154526,-22,299,4642,0.5356679636835279,2.52064631956912,60.88,158.4814814814815,98.85812882267203,84.44186046511628,54.81874240668459,0,300,4642,42.5187969924812,52.53488372093023,136.55172413793105,182.46666666666667
grid_0005_0000,5,5,0,30.112288896873878,49.23517786561265,East6d,45.49928980124473,8.527965492451473,66.18604531059874,-21,292,6266,0.5058139534883721,2.5838937630150545,74.6470588235294,162.6875,100.53483236297933,82.52112676056338,57.98251824039613,0,308,6266,42.48203238371649,52.51798561151079,142.33333333333334,190.45884773662553
grid_0006_0000,6,6,0,30.112288896873878,49.459755659360404,East6d,45.20738550401033,8.588679024190181,66.87160844817501,-33,420,10367,0.5173130193905817,2.567325719831995,72.35135135135135,156.43478260869566,107.7381629818928,92.57777777777778,60.94962302175029,0,442,10367,42.47931034482759,56.418727397126375,150.4805194805195,196.44117647058823
grid_0007_0000,7,7,0,30.112288896873878,49.68433345310816,East6d,61.96197705069123,25.43825665859564,71.06597621959025,-31,542,24674,1.4681519153592262,5.338036754206083,113.54024694689967,169.65296031058998,114.52722965327634,105.46891191709845,62.852699613159174,0,562,24674,45.4388986822694,57.49551212980302,161.53734439834025,197.349234987596
grid_0008_0000,8,8,0,30.112288896873878,49.90891124685591,East6d,48.94585457188802,10.442008254099658,65.05985021605547,-18,359,17842,0.5237496717067497,2.584244574579386,90.47619047619048,160.5205479452055,104.07296120889046,88.54425793986233,57.625658566607214,0,373,17842,42.517182130584196,52.52468513853904,150.44585987261146,190.48936170212767
grid_0009_0000,9,9,0,30.112288896873878,50.13348904060366,East6d,50.51270518548397,13.421730081343608,72.33765156703183,-19,529,30246,1.4402013511186733,5.413583407831898,73.42105263157895,161.33009708737862,135.40509652401283,113.5417206835592,85.5142115496496,0,540,30246,41.54659827555128,53.45876744861522,213.63802083333334,253.72810599872946
grid_0010_0000,10,10,0,30.112288896873878,50.35806683435142,East6d,55.70238881292319,26.58865864251148,63.56044189899861,-14,410,35855,2.5777618212649744,6.469051191917444,88.44698249044528,158.3846153846154,129.604202827706,114.57352941176471,75.93597915034412,0,476,35855,42.48661471372042,58.50338766692852,198.4775145324571,240.46428571428572
