grid_id,numeric_id,row,col,center_lon,center_lat,region,rh50_x10_mean,rh50_x10_median,rh50_x10_stdDev,rh50_x10_min,rh50_x10_max,rh50_x10_count,rh50_x10_p10,rh50_x10_p25,rh50_x10_p75,rh50_x10_p90,rh_non_ground50_x10_mean,rh_non_ground50_x10_median,rh_non_ground50_x10_stdDev,rh_non_ground50_x10_min,rh_non_ground50_x10_max,rh_non_ground50_x10_count,rh_non_ground50_x10_p10,rh_non_ground50_x10_p25,rh_non_ground50_x10_p75,rh_non_ground50_x10_p90
grid_0032_0002,104,32,2,5.561444484369385,51.29877829680201,East2,53.44690142285391,29.430156212352422,58.06379361656442,-30,758,74022,1.4399083940172772,5.434443524812284,93.53246192412209,133.48366238468836,112.74007767296288,113.5228074198127,47.953557073740285,0,952,74022,53.49634034314839,77.5395630473926,141.45700032346843,165.4265211119853
grid_0033_0002,105,33,2,5.561444484369385,51.52335609054977,East2,46.04174215773083,13.360161509883879,67.43765662799342,-47,794,69523,1.4111016451885725,5.414337739574072,77.5133918351774,129.42773440652522,106.12479727537655,97.47567277377428,65.29581267683345,0,827,69523,45.58042086644598,65.42594764635615,133.48460200640523,165.5574378005712
grid_0034_0002,106,34,2,5.561444484369385,51.747933884297524,East2,40.00498776563988,13.373399540347908,55.30851144649,-104,805,88348,1.41572848200041,5.394629299415995,65.5056670984456,113.51880199820015,96.73040000767813,93.50340888104567,49.45512703752778,0,746,88348,45.54155311737245,61.5193566788309,121.45980870476751,145.41242602517326
grid_0035_0002,107,35,2,5.561444484369385,51.97251167804528,East2,48.65332820431744,14.551181102362206,59.85229849557768,-7,333,11701,0.562017090357235,4.387794333754827,90.58842105263159,144.61971830985917,100.39147079565872,93.51078284892735,52.582791417700534,0,763,11701,41.440788746916084,57.48394495412844,137.38775542606734,169.40075214801396
grid_0000_0003,108,0,3,5.78602227811714,44.11228889687388,East2,28.557504542195726,13.4189540878144,35.66652072205878,-31,550,38202,1.4864407055908948,1.4864407055908948,45.52919349162647,81.48164065185999,66.22391001954246,65.46325874258727,31.689481014549504,0,551,38202,29.668696483393102,45.57807103228567,85.46716462003822,105.47604818325868
grid_0001_0003,109,1,3,5.78602227811714,44.33686669062163,East2,33.730833980596444,17.51946331926384,37.503071403166516,-27,848,33192,1.4723174366923029,5.432412847989789,57.53501145170238,89.46351084812623,70.72811707329548,68.46426849843336,33.393513898340046,0,465,33192,32.55813953488372,50.53301754080833,88.52820512820513,112.41873127448721
grid_0002_0003,110,2,3,5.78602227811714,44.56144448436939,East2,45.72768753758477,29.50613905238318,45.887502331985154,-23,502,33252,1.4654932057233436,5.449055143863238,73.29167671893848,109.50208311973977,81.47164559596587,77.45648012013142,40.21051607823717,0,654,33252,37.52673687777654,57.552662824290614,101.41651235761175,129.43911582548006
grid_0003_0003,111,3,3,5.78602227811714,44.78602227811714,East2,52.171641962278,34.513636363636365,54.77400191073393,-27,450,22604,0.5047215883645049,4.381184912053415,88.48842508503682,130.50381679389312,90.54358242143334,85.50710942767618,47.548691237723915,0,650,22604,33.57356608478803,57.516146863568615,117.35074626865672,149.44078947368422
grid_0004_0003,112,4,3,5.78602227811714,45.01060007186489,East2,53.24452331967605,25.60136077382909,63.39384680973808,-32,725,20397,1.3652349531398946,5.398407714935995,89.51840651963245,141.4390243902439,97.26679351252403,89.53107975350541,57.55524276001028,0,721,20397,33.6892602909316,57.54185692541857,125.39331550802139,165.42380952380952
grid_0005_0003,113,5,3,5.78602227811714,45.23517786561265,East2,58.330850885963,21.5623873220792,70.48299612951179,-23,698,24367,1.538691414933574,5.427210519253992,97.45547945205479,165.62043795620437,107.4901114046022,93.48903626339441,64.6541313402978,0,729,24367,41.5641495206291,57.537818445131975,145.35238095238094,193.55837563451777
grid_0006_0003,114,6,3,5.78602227811714,45.459755659360404,East2,80.29105035052217,65.52442159383034,76.9965945499172,-19,828,26819,1.3517353369059708,9.403821342803129,133.5284149778852,185.57659398288712,122.01808358768258,113.43562874251496,67.9377918233461,0,855,26819,45.50064590210995,73.4984955249053,161.6043956043956,205.40550990816823
grid_0007_0003,115,7,3,5.78602227811714,45.68433345310816,East2,53.70685832659057,25.4549342534468,64.35553058150808,-17,768,24260,1.4039041694407455,5.393730997649162,89.42,145.54335260115607,101.45167661649862,93.53158092377019,58.22046537649395,0,788,24260,41.43984044156132,61.44252816006832,133.40044634262856,169.45853574450746
grid_0008_0003,116,8,3,5.78602227811714,45.90891124685591,East2,63.88024764217991,45.448330838522246,63.327715073650445,-20,662,33859,1.448779079693806,5.442652158856506,109.61904761904762,153.48737373737373,105.88919516291523,101.56774524190517,52.472498551810716,0,730,33859,45.553945249597426,69.46213730202797,137.4370831688517,173.37957263321206
grid_0009_0003,117,9,3,5.78602227811714,46.13348904060366,East2,74.57003441791528,65.55877598428968,65.37808939447669,-22,490,42861,1.449565430035764,13.407835328168577,121.5493189667081,165.3910304862686,119.79824442420426,117.53613195146448,53.489644021188674,0,695,42861,53.53682155142076,81.54044925749209,153.42596260628864,189.50334546308252
grid_0010_0003,118,10,3,5.78602227811714,46.35806683435142,East2,77.35144362370903,73.5222652548083,62.29404561375263,-25,602,35558,5.428445572448543,17.524209186100116,121.46313152097605,161.43507933799694,117.42159131853036,113.48118876943569,52.479915298137406,0,610,35558,53.47605730233422,81.51684662929536,149.49440305803222,185.54823529411766
grid_0011_0003,119,11,3,5.78602227811714,46.582644628099175,East2,71.18652412528522,57.55644842012904,66.42148985327096,-20,763,44283,1.385269082311273,9.444709955948031,117.50159190604217,161.44660194174756,121.4794334298527,117.47936156697612,58.305136920553565,0,908,44283,57.57245156046371,81.4586216690335,153.53514489735983,193.4990914894662
grid_0012_0003,120,12,3,5.78602227811714,46.80722242184693,East2,77.20772117055049,69.38590604026845,67.44442351233943,-25,656,45998,1.394868646424202,9.47662352556397,129.55024347433402,169.5964485564082,120.08231612404029,117.51979709549887,55.32262612144577,0,878,45998,53.54034070854,81.46413206906178,153.45074426297293,189.4405737704918
grid_0013_0003,121,13,3,5.78602227811714,47.031800215594686,East2,78.81759586103173,65.56144578313253,72.80917342034107,-18,584,39533,1.4593914909283812,9.404472736751218,141.51472386254258,181.47404844290656,131.0984699929469,133.5334419404471,55.99777621103144,0,642,39533,53.581005621215596,85.51707321821404,173.46579996274912,201.42128809767917
