grid_id,numeric_id,row,col,center_lon,center_lat,region,rh50_x10_mean,rh50_x10_median,rh50_x10_stdDev,rh50_x10_min,rh50_x10_max,rh50_x10_count,rh50_x10_p10,rh50_x10_p25,rh50_x10_p75,rh50_x10_p90,rh_non_ground50_x10_mean,rh_non_ground50_x10_median,rh_non_ground50_x10_stdDev,rh_non_ground50_x10_min,rh_non_ground50_x10_max,rh_non_ground50_x10_count,rh_non_ground50_x10_p10,rh_non_ground50_x10_p25,rh_non_ground50_x10_p75,rh_non_ground50_x10_p90
grid_0000_0000,0,0,0,-4.887711103126123,34.11228889687388,Central1,11.043576664955134,2.5602387110847955,28.81287545399295,-23,417,8689,-3.4360182070057395,0.509121774644778,6.431075527844693,30.424242424242426,51.46834939685454,49.488322645043965,35.957014305236406,0,817,8689,9.337126974140059,29.645306475993138,65.46828012133645,93.51648351648352
grid_0001_0000,1,1,0,-4.887711103126123,34.33686669062163,Central1,3.7929571468984955,1.0,10.630259209664468,-29,154,11548,-2.9999999999999996,-1.0,5.0,12.0,44.97901785228546,48.0,24.99285633914625,0,164,11548,9.0,24.0,62.02731863261525,75.0
grid_0002_0000,2,2,0,-4.887711103126123,34.56144448436939,Central1,14.638263262606426,4.363038439364169,27.144034017820545,-33,403,11972,-3.3832648560664733,0.4982434034659422,16.331844400675294,50.432432432432435,54.16269757425274,52.498707004421206,30.99432954212204,0,471,11972,12.461913387738333,36.4565339228446,70.47841726618705,88.47435897435898
grid_0003_0000,3,3,0,-4.887711103126123,34.78602227811714,Central1,11.126113091878867,2.564161929565142,23.24183362986608,-28,360,11268,-3.434960310758318,0.5043103968704346,10.47877358490566,36.62186923279726,54.44562600670943,54.493703421029,30.730550276748282,0,504,11268,10.445885919763096,34.51336898395722,72.47268058467803,90.57407407407408
grid_0004_0000,4,4,0,-4.887711103126123,35.01060007186489,Central1,18.979076415885512,4.336819782714103,36.35649138201971,-33,456,9508,-3.4343948656188545,0.5076730782584542,20.322033898305083,66.38095238095238,57.05940295054471,53.57359392806334,38.31884057186186,0,517,9508,9.39014675236747,33.58855585831063,73.5173834362359,97.62237762237763
grid_0005_0000,5,5,0,-4.887711103126123,35.23517786561265,Central1,28.331988757053658,12.535087719298245,36.4078834191473,-23,358,3477,-1.3160298856272794,2.6182872824798853,50.422222222222224,80.68181818181819,58.00787661216465,56.53488372093023,32.91454369920389,2,447,3477,16.515151515151516,36.507462686567166,76.48387096774194,96.54285714285714
grid_0006_0000,6,6,0,-4.887711103126123,35.459755659360404,Central1,8.589314067958082,1.0,17.173526137634052,-9,79,50,-4.0,-1.0,13.0,42.0,47.12257859637981,50.0,30.213612826009403,4,105,50,7.0,15.0,70.0,93.0
grid_0008_0000,8,8,0,-4.887711103126123,35.90891124685591,Central1,190.0,190.0,0.0,190,190,2,190.0,190.0,190.0,190.0,215.0,215.0,0.0,215,215,2,215.0,215.0,215.0,215.0
grid_0010_0000,10,10,0,-4.887711103126123,36.35806683435142,Central1,20.272521987164247,9.0,21.239143369558583,0,84,34,1.0,4.0,37.0,49.0,79.24518659377229,65.0,36.755304680349596,1,176,34,41.0,56.0,97.0,136.0
grid_0011_0000,11,11,0,-4.887711103126123,36.582644628099175,Central1,31.97523123538074,13.382421404189937,41.69528289650698,-30,717,22556,-2.1115595231971422,1.493778393156403,53.42894736842105,89.50727595621174,69.19091331402497,65.4591319735821,40.78199420071141,0,735,22556,25.48502752155699,41.52997858672377,89.51318991262028,113.50550666596406
