system:index,center_lat,center_lon,col,grid_id,groups,numeric_id,region,row,.geo
0,44.11228889687388,5.112288896873877,0,grid_0000_0000,"[{slope=1, mean=[17.9516182839975, 60.95943900504796], median=[8.55606628050611, 54.00000000000001], stdDev=[25.653448589600828, 26.171207777008], min=[-14, 0], max=[246, 254], count=[12377, 12377], p10=[0.5438985885939387, 37.0], p25=[2.6034393011357353, 42.99999999999999], p75=[20.37468168185162, 71.0], p90=[52.53947368421053, 95.0]}, {slope=2, mean=[26.50897826073924, 66.40173970037826], median=[12.566757712082264, 58.51598173515982], stdDev=[32.216164603436724, 28.49514233657339], min=[-19, 0], max=[284, 287], count=[7863, 7863], p10=[0.5501027266962587, 38.56126477080898], p25=[4.3478260869565215, 44.45859185325061], p75=[38.27142857142857, 80.55722652226375], p90=[74.46808510638297, 106.52]}, {slope=3, mean=[33.60897660893187, 70.90603814210819], median=[20.520833333333332, 66.56521739130434], stdDev=[35.768967304628234, 29.374838541212274], min=[-21, 0], max=[299, 335], count=[6323, 6323], p10=[0.43205358570796915, 40.49716286369674], p25=[6.45417917025161, 48.46700507614213], p75=[54.5, 88.5114503816794], p90=[86.23684210526316, 110.46666666666667]}, {slope=4, mean=[41.57088114240503, 76.8090897420559], median=[30.0, 73.0], stdDev=[39.88046077411287, 29.781823237639852], min=[-17, 0], max=[237, 247], count=[4500, 4500], p10=[1.0, 44.0], p25=[7.0, 55.0], p75=[70.0, 95.0], p90=[99.0, 116.0]}, {slope=5, mean=[52.16472119981626, 86.07369796517862], median=[46.50929453873687, 82.5075275186337], stdDev=[45.982008937023664, 34.39331639715845], min=[-19, 0], max=[482, 498], count=[5848, 5848], p10=[0.5199220226373058, 50.43010752688172], p25=[12.506022104015656, 64.53583209128448], p75=[84.47783773366737, 102.51179126944305], p90=[112.48571428571428, 128.46626439934175]}]",0,East2,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,44.33686669062163,5.112288896873877,0,grid_0001_0000,"[{slope=1, mean=[24.95485420678786, 67.91701503598513], median=[9.0, 58.44318181818182], stdDev=[34.63555905940315, 31.20921873547967], min=[-11, 0], max=[242, 319], count=[6029, 6029], p10=[0.0, 38.517904471076285], p25=[2.9999999999999996, 46.510023917658756], p75=[34.0, 82.58022478107978], p90=[75.0, 110.55813953488372]}, {slope=2, mean=[31.45731376140775, 69.99465979249287], median=[13.40223383576049, 61.47418560181915], stdDev=[37.538929432128754, 31.608156461375753], min=[-17, 0], max=[535, 586], count=[8149, 8149], p10=[1.4598012028568534, 37.57744676568274], p25=[5.3822072806110155, 45.471756055655895], p75=[53.245810055865924, 85.48760330578513], p90=[85.27058823529411, 109.416149068323]}, {slope=3, mean=[39.16522281210446, 74.82904783987037], median=[25.462905183857316, 69.47284370181566], stdDev=[39.82442594811466, 32.32361944748305], min=[-19, 0], max=[803, 821], count=[9520, 9520], p10=[1.4462718580724905, 41.49345963355717], p25=[5.4659940241260925, 53.48093412690406], p75=[61.62445267006726, 93.56728265540865], p90=[93.6013986013986, 117.33108108108108]}, {slope=4, mean=[43.60016706457946, 77.31631511798766], median=[33.5799096353893, 73.59648355766528], stdDev=[40.24664537782047, 31.397518972023576], min=[-19, 0], max=[803, 821], count=[8683, 8683], p10=[1.5338166764320957, 45.57481934281689], p25=[9.489564573344248, 57.50371549893843], p75=[69.53218884120172, 93.53903753517433], p90=[97.43661971830986, 117.56493506493507]}, {slope=5, mean=[57.65602098534754, 88.01297003997485], median=[53.4712187078399, 81.55539823246387], stdDev=[46.43042150870978, 34.64571631670832], min=[-30, 0], max=[724, 783], count=[18543, 18543], p10=[1.5296232350228234, 53.681117166212545], p25=[17.52198924792549, 65.56300863401687], p75=[89.4024600360557, 101.53746444855761], p90=[113.60725338912864, 125.4625850340136]}]",1,East2,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,44.56144448436939,5.112288896873877,0,grid_0002_0000,"[{slope=1, mean=[28.41311480070506, 72.26385682606471], median=[11.0, 64.54385964912281], stdDev=[37.88782334772975, 31.979477096104382], min=[-13, 0], max=[236, 302], count=[2760, 2760], p10=[0.0, 40.57142857142857], p25=[3.0, 48.45238095238095], p75=[43.0, 86.6969696969697], p90=[87.0, 116.64516129032258]}, {slope=2, mean=[38.13504569210054, 74.44207208866952], median=[17.582706766917294, 65.45001243619049], stdDev=[44.53542803529859, 35.80866366988996], min=[-22, 0], max=[866, 845], count=[5806, 5806], p10=[1.5812973311035878, 41.47838616714697], p25=[5.4018881677953345, 49.472189609627236], p75=[61.55714285714286, 89.56842105263158], p90=[97.53658536585365, 117.44827586206897]}, {slope=3, mean=[44.29766763398222, 77.36041511251197], median=[28.425049713416776, 68.5561224489796], stdDev=[46.71064952165341, 36.92470003893736], min=[-25, 0], max=[360, 365], count=[8144, 8144], p10=[0.5272918646757103, 42.47431941301515], p25=[6.507262475962885, 52.50359338342292], p75=[72.39024390243902, 94.44444444444444], p90=[110.57142857142857, 124.3921568627451]}, {slope=4, mean=[51.84944864174507, 83.13585340531128], median=[41.569377990430624, 77.45937908496732], stdDev=[49.10565400677231, 37.57942861415614], min=[-17, 0], max=[528, 534], count=[9299, 9299], p10=[1.4919436767995788, 45.580197871383604], p25=[9.457083835165339, 57.43550309705067], p75=[85.25581395348837, 101.50426854056565], p90=[121.55319148936171, 129.52168643407498]}, {slope=5, mean=[73.06059764044807, 99.92629144244528], median=[73.40618528910835, 93.48527297526451], stdDev=[55.473502722421166, 43.62510908354811], min=[-26, 0], max=[787, 785], count=[24913, 24913], p10=[5.4816882536846805, 57.556525807803], p25=[25.551542523624235, 73.45968875745383], p75=[105.47793393869148, 117.43756452251941], p90=[137.3603896103896, 149.54662379421222]}]",2,East2,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,44.78602227811714,5.112288896873877,0,grid_0003_0000,"[{slope=1, mean=[26.317533573318233, 71.40966236607525], median=[8.572164948453608, 62.52066115702479], stdDev=[37.663841585710834, 32.5578463643555], min=[-17, 0], max=[334, 398], count=[4060, 4060], p10=[0.5387622959206045, 40.49655172413793], p25=[2.5909000294282376, 48.53048780487805], p75=[36.26086956521739, 86.35], p90=[80.63333333333334, 114.53571428571429]}, {slope=2, mean=[34.04831255666963, 72.86716728374402], median=[13.458115183246074, 65.47267759562841], stdDev=[42.447602915054595, 35.22415196135666], min=[-19, 0], max=[637, 660], count=[6703, 6703], p10=[1.443137135367452, 41.51194464874288], p25=[5.44804641800289, 49.44573519906046], p75=[57.34219380888291, 89.51724137931035], p90=[93.6842105263158, 117.52747252747253]}, {slope=3, mean=[38.19955902149392, 74.12720873776942], median=[21.45, 65.37362637362638], stdDev=[45.38108051156274, 37.51158646626271], min=[-23, 0], max=[724, 732], count=[9066, 9066], p10=[1.5357970769882576, 41.5313530573855], p25=[5.459049408135977, 49.529015778034946], p75=[61.66860465116279, 89.2519763668137], p90=[97.43801652892562, 113.45925925925926]}, {slope=4, mean=[46.72329214475999, 79.52104741754565], median=[33.562144442902735, 73.5442166605589], stdDev=[47.45542867227741, 38.08328300945843], min=[-22, 0], max=[603, 611], count=[9028, 9028], p10=[1.50348380244291, 45.53399637591632], p25=[9.462228377597727, 57.60973543196494], p75=[77.69740974697392, 93.48842650030132], p90=[105.4608695652174, 117.42857142857143]}, {slope=5, mean=[67.98995789535864, 97.05733680759523], median=[65.66072230931294, 89.42649265145006], stdDev=[57.15738534631087, 46.274613981973985], min=[-26, 0], max=[727, 727], count=[16748, 16748], p10=[5.396217719768916, 57.69218331229096], p25=[21.671999315595862, 69.53711149673397], p75=[101.5658747300216, 113.42846461820463], p90=[129.4108527131783, 141.3771186440678]}]",3,East2,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,45.01060007186489,5.112288896873877,0,grid_0004_0000,"[{slope=1, mean=[19.984152842355584, 67.96751911841214], median=[6.464830011723329, 58.51352016110437], stdDev=[35.02013189989488, 31.904342537597138], min=[-17, 0], max=[428, 434], count=[7942, 7942], p10=[0.5334352453293274, 38.57789184835288], p25=[0.5334352453293274, 46.48012515031399], p75=[18.410852713178294, 80.47716991570931], p90=[68.32352941176471, 108.50847457627118]}, {slope=2, mean=[36.35858639952727, 79.77145461420929], median=[14.604857838641323, 72.49324324324324], stdDev=[45.015507330059606, 36.698293678834574], min=[-17, 0], max=[273, 284], count=[5399, 5399], p10=[0.53092772138221, 42.50820269777616], p25=[2.524193548387097, 52.476190476190474], p75=[62.6, 100.53623188405797], p90=[104.41234334995283, 128.43589743589743]}, {slope=3, mean=[46.85003889906733, 86.0306931457468], median=[28.49122807017544, 78.43478260869566], stdDev=[49.11099620961282, 38.595399631698456], min=[-20, 0], max=[290, 305], count=[5300, 5300], p10=[0.5522976147564417, 44.55905511811024], p25=[6.4943094651967606, 56.53347991891985], p75=[78.27512656652004, 106.59236686981717], p90=[120.58946642134313, 138.68789921930446]}, {slope=4, mean=[53.72584802149779, 91.07978485022794], median=[40.41304347826087, 84.51623981944853], stdDev=[50.84141194372384, 40.3810565224363], min=[-22, 0], max=[457, 467], count=[4575, 4575], p10=[2.6473614337869233, 46.46259737487995], p25=[10.411759118541035, 64.53086419753086], p75=[86.45737197523917, 110.53333333333333], p90=[122.57142857142857, 142.41935483870967]}, {slope=5, mean=[76.80029237200323, 107.3700174937782], median=[73.6798641487492, 97.49726458228719], stdDev=[57.346454060385526, 46.5871406082458], min=[-25, 0], max=[765, 793], count=[10508, 10508], p10=[5.466165413533835, 61.40973185717926], p25=[29.515873015873016, 77.44971755510622], p75=[109.44672131147541, 129.48987854251013], p90=[145.51968503937007, 161.45454545454547]}]",4,East2,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,45.23517786561265,5.112288896873877,0,grid_0005_0000,"[{slope=1, mean=[44.39974775367, 91.70260565363012], median=[13.258731573239997, 85.48491774343194], stdDev=[52.918478075014, 42.24566944024394], min=[-22, 0], max=[752, 755], count=[15408, 15408], p10=[1.3685903226972136, 45.51728202753337], p25=[5.405568214788657, 57.52211689863852], p75=[85.46788990825688, 117.46727352730875], p90=[125.58585858585859, 145.33522727272728]}, {slope=2, mean=[48.454341950373866, 91.20762864608808], median=[17.391025641025642, 85.47427565544403], stdDev=[54.96078911280144, 43.249409869051206], min=[-25, 0], max=[631, 637], count=[13127, 13127], p10=[1.3572286511714267, 45.47650391657134], p25=[5.426081462153213, 57.53707052441229], p75=[89.52034738500558, 117.51472383864828], p90=[133.58488101685197, 149.55704697986576]}, {slope=3, mean=[48.81187832731912, 89.23620584768113], median=[20.535714285714285, 81.59430604982207], stdDev=[53.90236859987347, 42.732250850932786], min=[-21, 0], max=[303, 520], count=[8508, 8508], p10=[0.5273675163413476, 41.446800966661385], p25=[4.351023819473464, 53.607575725414456], p75=[88.4470212637793, 113.47867298578198], p90=[130.625, 145.424]}, {slope=4, mean=[52.06250692412158, 92.33566398747247], median=[28.545454545454547, 86.51666666666667], stdDev=[54.92427834559763, 43.84162360027749], min=[-16, 0], max=[266, 360], count=[3158, 3158], p10=[0.524747338892518, 42.43283582089552], p25=[6.46875, 58.44444444444444], p75=[92.43333333333334, 118.51162790697674], p90=[132.6875, 150.69565217391303]}, {slope=5, mean=[64.02743729032916, 100.36508693356947], median=[52.666666666666664, 94.55555555555556], stdDev=[54.87763029661698, 42.02161315587756], min=[-23, 0], max=[259, 271], count=[1152, 1152], p10=[4.366666666666666, 52.705882352941174], p25=[15.0, 70.69565217391305], p75=[102.52631578947368, 126.61111111111111], p90=[140.5, 154.5]}]",5,East2,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,45.459755659360404,5.112288896873877,0,grid_0006_0000,"[{slope=1, mean=[38.92373870206377, 90.2532649577479], median=[9.357467183183244, 81.51352703378716], stdDev=[52.527743336441254, 44.61152550761657], min=[-27, 0], max=[598, 686], count=[16126, 16126], p10=[1.361361935588575, 45.525994437305044], p25=[1.361361935588575, 57.4112100454499], p75=[69.6412867564674, 113.43888439111805], p90=[121.46625766871166, 145.45689655172413]}, {slope=2, mean=[43.47026871658878, 91.80464367537732], median=[13.324645713665294, 85.5311203319502], stdDev=[54.633869490156066, 45.841013317461034], min=[-28, 0], max=[598, 684], count=[13099, 13099], p10=[1.4199792518032006, 45.51659167230783], p25=[5.445644147414536, 57.47377622377623], p75=[77.58895705521472, 117.55588235294118], p90=[129.40425531914894, 149.3793103448276]}, {slope=3, mean=[47.31074384116644, 93.49341086399323], median=[18.345911949685533, 85.5098814229249], stdDev=[54.936756689145874, 44.34445562409689], min=[-23, 0], max=[335, 552], count=[7559, 7559], p10=[0.5119205384908087, 45.47570182236332], p25=[4.3932456670061555, 57.567796610169495], p75=[82.63157894736842, 121.53140096618357], p90=[130.5121951219512, 149.47252747252747]}, {slope=4, mean=[55.24867340845426, 99.06950587195784], median=[30.394413611136383, 94.48562756650598], stdDev=[57.18132372531822, 45.00876823402826], min=[-34, 0], max=[335, 339], count=[3237, 3237], p10=[2.630639458100797, 48.46296296296296], p25=[8.669943328902262, 64.61904761904762], p75=[94.56521739130434, 124.41304347826087], p90=[138.47368421052633, 158.4]}, {slope=5, mean=[62.68648824156965, 105.09281084887562], median=[42.166666666666664, 98.375], stdDev=[60.673215181988006, 47.990803341052484], min=[-19, 0], max=[306, 314], count=[931, 931], p10=[2.5833333333333335, 48.166666666666664], p25=[10.428571428571429, 72.52173913043478], p75=[104.46153846153847, 134.35714285714286], p90=[154.6, 168.25]}]",6,East2,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,45.68433345310816,5.112288896873877,0,grid_0007_0000,"[{slope=1, mean=[26.61870479993358, 78.15973531223406], median=[5.2994151024752485, 61.44514586679615], stdDev=[49.61890820168892, 56.7763316678756], min=[-30, 0], max=[781, 781], count=[13775, 13775], p10=[1.425616655961168, 37.6380759670751], p25=[1.425616655961168, 45.46743361160059], p75=[21.37867300365886, 89.46913580246914], p90=[89.675, 133.46511627906978]}, {slope=2, mean=[41.55925868387789, 88.75511499650455], median=[13.397706523543407, 77.56744186046511], stdDev=[58.70358593930368, 56.081898023499654], min=[-30, 0], max=[674, 724], count=[5561, 5561], p10=[1.3586426609616806, 41.50859882707244], p25=[1.3586426609616806, 53.561595203345036], p75=[69.09677419354838, 109.51937984496124], p90=[125.6590909090909, 149.6271186440678]}, {slope=3, mean=[54.545772303074834, 98.52733895046191], median=[25.41860465116279, 89.23255813953489], stdDev=[60.98081128635328, 50.773857502041665], min=[-23, 0], max=[517, 528], count=[2513, 2513], p10=[1.4046842025107151, 45.6047424860293], p25=[5.49436173676266, 61.49249540040669], p75=[97.25, 125.77941176470588], p90=[141.4848484848485, 161.43333333333334]}, {slope=4, mean=[66.34957103996652, 106.21436492990165], median=[54.25, 98.52631578947368], stdDev=[63.94508393308962, 50.70115492097776], min=[-31, 0], max=[377, 394], count=[1125, 1125], p10=[0.5303030303030303, 44.6], p25=[6.553571428571429, 68.81818181818181], p75=[114.22222222222223, 138.92857142857142], p90=[156.5, 168.69230769230768]}, {slope=5, mean=[76.75217205119665, 111.87899319598422], median=[74.25, 108.68589611989324], stdDev=[65.9004375923121, 52.47490901584442], min=[-23, 0], max=[377, 394], count=[414, 414], p10=[2.7452508524111057, 54.5], p25=[14.75, 78.33333333333333], p75=[120.2, 140.375], p90=[160.0, 177.0]}]",7,East2,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,45.90891124685591,5.112288896873877,0,grid_0008_0000,"[{slope=1, mean=[49.10560025061946, 98.76125966479643], median=[14.615235031449561, 93.4950142118261], stdDev=[58.686463266303114, 48.023826621729576], min=[-22, 0], max=[428, 850], count=[10411, 10411], p10=[0.5247620714256869, 45.5452245119002], p25=[4.41303346067516, 61.62282283736187], p75=[92.44369416164554, 129.45320204105033], p90=[140.54285714285714, 157.50459689624796]}, {slope=2, mean=[58.884672016086725, 105.8487763270307], median=[32.80004183225267, 106.57446808510639], stdDev=[60.2757761889185, 45.79408550723552], min=[-17, 0], max=[326, 371], count=[2857, 2857], p10=[0.4793058140808059, 46.57142857142857], p25=[6.545172836243965, 70.5], p75=[108.64285714285714, 136.46153846153845], p90=[148.36363636363637, 164.42307692307693]}, {slope=3, mean=[53.2854292887788, 104.90390664407201], median=[26.6, 100.44444444444444], stdDev=[57.96434183390008, 44.55852041665524], min=[-11, 0], max=[272, 292], count=[693, 693], p10=[0.47619047619047616, 50.285714285714285], p25=[6.451114518221488, 72.58831126896996], p75=[91.0, 132.375], p90=[140.5, 162.875]}, {slope=4, mean=[63.15734265734266, 112.34965034965035], median=[42.666666666666664, 103.0], stdDev=[61.98177939970677, 49.00760020139858], min=[-15, 5], max=[400, 421], count=[286, 286], p10=[2.4, 58.0], p25=[12.375, 80.0], p75=[100.5, 140.0], p90=[145.0, 167.0]}, {slope=5, mean=[83.75974561300201, 130.52537981392064], median=[79.0, 122.0], stdDev=[70.98906605949962, 53.228000150296836], min=[-13, 40], max=[322, 376], count=[100, 100], p10=[4.4, 80.66666666666667], p25=[23.0, 96.5], p75=[139.0, 158.0], p90=[174.5, 185.0]}]",8,East2,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,46.13348904060366,5.112288896873877,0,grid_0009_0000,"[{slope=1, mean=[65.11683134535656, 117.06522792518635], median=[17.40138638737116, 101.42122186495178], stdDev=[92.05948232566911, 84.94913934967886], min=[-17, 0], max=[774, 800], count=[11405, 11405], p10=[1.279876400395369, 45.60717168930174], p25=[1.279876400395369, 65.60030595227647], p75=[113.23952095808383, 141.32780727236303], p90=[161.6931818181818, 181.4624139756485]}, {slope=2, mean=[75.96315187971874, 125.93375658840439], median=[57.75757575757576, 117.38888888888889], stdDev=[85.18126166345625, 73.87568253248372], min=[-15, 0], max=[720, 725], count=[2427, 2427], p10=[1.268421052631579, 53.6243782997934], p25=[5.466106890081924, 81.43333333333334], p75=[125.71739130434783, 153.3827160493827], p90=[169.6818181818182, 185.57142857142858]}, {slope=3, mean=[77.07135006123795, 124.50370568099738], median=[74.8, 116.4], stdDev=[72.967225519407, 66.53443992399725], min=[-6, 0], max=[322, 496], count=[250, 250], p10=[0.7058823529411765, 50.666666666666664], p25=[6.313749615502922, 84.33333333333333], p75=[130.4, 152.4], p90=[179.0, 192.25]}, {slope=4, mean=[73.3, 133.4], median=[73.0, 132.0], stdDev=[77.19332872729352, 55.169194302617825], min=[-5, 46], max=[241, 248], count=[10, 10], p10=[-5.0, 48.0], p25=[1.0, 126.0], p75=[118.0, 143.0], p90=[184.0, 215.5]}, {slope=5, mean=[63.0, 159.0], median=[63.0, 159.0], stdDev=[62.0, 24.0], min=[1, 135], max=[125, 183], count=[2, 2], p10=[1.0, 135.0], p25=[1.0, 135.0], p75=[125.0, 183.0], p90=[125.0, 183.0]}]",9,East2,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
