grid_id,numeric_id,row,col,center_lon,center_lat,region,rh100_x10_mean,rh100_x10_median,rh100_x10_stdDev,rh100_x10_min,rh100_x10_max,rh100_x10_count,rh100_x10_p10,rh100_x10_p25,rh100_x10_p75,rh100_x10_p90
grid_0011_0000,11,11,0,15.112288896873878,36.582644628099175,East3,83.23993378527511,74.0,22.81510762630762,61,201,500,66.0,68.0,89.0,116.0
grid_0012_0000,12,12,0,15.112288896873878,36.80722242184693,East3,93.22346144931785,82.46058091286307,30.519871506704504,61,348,6055,68.45977011494253,72.53919742161447,102.52747252747253,132.53432448613052
grid_0013_0000,13,13,0,15.112288896873878,37.031800215594686,East3,105.42863660394791,85.37905357667363,55.33696640870214,58,914,12256,69.47175280577598,77.45562826435312,109.4846114793013,165.27631578947367
grid_0014_0000,14,14,0,15.112288896873878,37.256378009342434,East3,106.55712504304242,89.4448872593301,45.69181754338737,55,752,7900,69.52350048808705,77.52023439138146,121.27581966067585,165.42352941176472
grid_0015_0000,15,15,0,15.112288896873878,37.48095580309019,East3,124.8757681857921,109.59682837900233,56.56327501562866,61,620,7346,73.30547695286322,85.35478081340105,145.55384615384617,197.83333333333334
grid_0016_0000,16,16,0,15.112288896873878,37.705533596837945,East3,132.97418100336458,115.48386545188258,66.36824269261533,58,1124,17293,75.52401610232081,91.342434377217,163.6304347826087,211.30038772425578
grid_0017_0000,17,17,0,15.112288896873878,37.9301113905857,East3,147.54485687376547,133.5372460496614,67.88757418745162,55,993,20337,77.54170958351993,93.46547533309325,185.4758620689655,241.60109289617486
grid_0018_0000,18,18,0,15.112288896873878,38.154689184333456,East3,128.8402358053954,113.58942192523483,55.53820129536638,58,760,6573,73.44490813322656,85.41911087472596,161.5455558030742,205.74193548387098
grid_0019_0000,19,19,0,15.112288896873878,38.379266978081205,East3,112.31010452961675,116.0,39.0798000152351,67,220,26,72.0,73.0,131.0,164.0
grid_0020_0000,20,20,0,15.112288896873878,38.60384477182896,East3,110.98979591836735,96.75,44.84019126876663,62,370,98,76.0,82.5,128.0,156.0
grid_0021_0000,21,21,0,15.112288896873878,38.828422565576716,East3,116.9651960966198,86.57142857142857,85.46765213881653,61,469,106,66.5,74.10319708619993,116.33333333333333,201.0
grid_0027_0000,27,27,0,15.112288896873878,40.17588932806324,East3,131.94306754056663,118.49199232087405,54.048776619008,58,466,19273,74.48458378828056,88.48334869627914,162.53839873880975,208.52747252747253
grid_0028_0000,28,28,0,15.112288896873878,40.400467121811,East3,131.2505736281042,117.43008201103044,57.94249797230331,57,1053,31975,73.42279240761131,85.40092127924318,161.5530303030303,209.4139344262295
grid_0029_0000,29,29,0,15.112288896873878,40.625044915558746,East3,148.84762105672772,129.44750084326319,76.19522416207641,54,970,26130,73.34963180951294,89.45450044558868,189.44587313104398,257.288
grid_0030_0000,30,30,0,15.112288896873878,40.8496227093065,East3,160.8489122775915,141.57044176480136,78.82328514335767,58,840,27844,77.48080924855492,97.47604125864994,201.5313432835821,273.5788474010933
grid_0031_0000,31,31,0,15.112288896873878,41.07420050305426,East3,124.12536856944125,109.39949931666946,51.81010170752958,56,786,17546,73.38556701030927,85.36703909818031,149.42796690084398,197.41290322580645
grid_0032_0000,32,32,0,15.112288896873878,41.29877829680201,East3,123.69460237220711,109.58806266275369,54.430387620390306,59,952,9932,73.4524350774447,81.48188397455083,149.34782608695653,197.72727272727272
grid_0033_0000,33,33,0,15.112288896873878,41.52335609054977,East3,124.95844010133733,109.49854150961949,54.4863478591582,57,665,7852,73.40401615365047,81.55189727048656,153.6,201.61194029850745
grid_0034_0000,34,34,0,15.112288896873878,41.747933884297524,East3,99.27322375123329,85.39304812834224,41.195249610228906,60,870,6614,69.38839784171475,73.28852590708262,113.44897959183673,149.45714285714286
grid_0035_0000,35,35,0,15.112288896873878,41.97251167804528,East3,113.89937378295812,101.50798764052331,44.89408816374143,61,858,3537,69.48046875,77.4547904666279,137.67032967032966,169.72549019607843
