system:index,center_lat,center_lon,col,grid_id,numeric_id,region,rh_ng_kurtosis_x10_count,rh_ng_kurtosis_x10_max,rh_ng_kurtosis_x10_mean,rh_ng_kurtosis_x10_median,rh_ng_kurtosis_x10_min,rh_ng_kurtosis_x10_p10,rh_ng_kurtosis_x10_p25,rh_ng_kurtosis_x10_p75,rh_ng_kurtosis_x10_p90,rh_ng_kurtosis_x10_stdDev,rh_ng_mean_x10_count,rh_ng_mean_x10_max,rh_ng_mean_x10_mean,rh_ng_mean_x10_median,rh_ng_mean_x10_min,rh_ng_mean_x10_p10,rh_ng_mean_x10_p25,rh_ng_mean_x10_p75,rh_ng_mean_x10_p90,rh_ng_mean_x10_stdDev,rh_ng_skewness_x10_count,rh_ng_skewness_x10_max,rh_ng_skewness_x10_mean,rh_ng_skewness_x10_median,rh_ng_skewness_x10_min,rh_ng_skewness_x10_p10,rh_ng_skewness_x10_p25,rh_ng_skewness_x10_p75,rh_ng_skewness_x10_p90,rh_ng_skewness_x10_stdDev,rh_ng_std_x10_count,rh_ng_std_x10_max,rh_ng_std_x10_mean,rh_ng_std_x10_median,rh_ng_std_x10_min,rh_ng_std_x10_p10,rh_ng_std_x10_p25,rh_ng_std_x10_p75,rh_ng_std_x10_p90,rh_ng_std_x10_stdDev,row,.geo
13,51.031800215594686,-9.887711103126122,0,grid_0013_0000,13,East2d,13,-9,-9.384615384615385,-9.0,-10,-10.0,-10.0,-9.0,-9.0,0.4865042554105213,13,96,66.3076923076923,68.0,46,46.0,52.0,70.0,96.0,15.642076467432897,13,2,1.3076923076923077,1.0,0,0.0,1.0,2.0,2.0,0.72160242458822,13,49,31.153846153846153,30.0,21,21.0,23.0,31.0,49.0,8.839127644445066,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,51.256378009342434,-9.887711103126122,0,grid_0014_0000,14,East2d,18,-6,-9.833333333333334,-10.0,-12,-12.0,-11.0,-9.0,-6.0,1.674979270186815,18,85,56.55555555555556,55.0,33,35.0,42.0,68.0,85.0,15.899763178607488,18,2,0.8333333333333334,1.0,-2,0.0,1.0,1.0,2.0,0.8333333333333334,18,43,25.833333333333332,24.0,11,11.0,23.0,36.0,39.0,9.17877987534291,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,51.48095580309019,-9.887711103126122,0,grid_0015_0000,15,East2d,3331,957,5.78499510334945,-2.625347084490281,-19,-9.98736269296066,-6.322955492216619,1.2065174715351394,5.155405405405406,78.8334398036473,3331,502,63.02623635996347,50.457697642163666,5,36.483333333333334,40.51001669449082,66.50769230769231,98.15384615384616,43.956899789365266,3331,99,2.5063951791914207,2.0,-45,-5.0,-1.0,5.0,6.999999999999999,9.954338759085982,3331,240,25.32426222420162,19.000000000000004,5,13.0,15.0,27.0,42.0,20.017859396612593,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,51.705533596837945,-9.887711103126122,0,grid_0016_0000,16,East2d,64364,960,6.295839781410193,-2.642949027857821,-30,-9.9564842727781,-6.320972327197177,-2.642949027857821,5.2329444738936255,87.29979700170732,64364,802,61.59038048294142,53.473915439664395,0,37.62690744497788,41.49086526989213,69.50612483365249,97.49002730646252,33.69962359277604,64364,99,2.5046249686144746,2.0,-71,-4.0,-1.0,5.000000000000001,7.0,10.310614970462888,64364,382,24.49062610826321,20.48311999426467,0,12.635921525405374,16.502714572439142,28.465495404340217,38.49888966629148,16.262721538548995,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,51.9301113905857,-9.887711103126122,0,grid_0017_0000,17,East2d,6664,960,7.346923782527599,-2.6478135647459666,-30,-9.923226327982162,-6.342549547345243,-2.6478135647459666,5.3099630996309966,94.36725243427702,6664,525,64.24945270185609,53.431557846506294,0,37.570592483935094,45.41492420048926,73.50841508674011,101.37254901960785,32.528034195024645,6664,99,2.395351984812772,2.0,-53,-4.0,-1.0,4.0,7.0,11.077440533578583,6664,368,25.39933496774133,22.478707849420815,0,14.531694588485571,16.479255500251305,30.41304347826087,40.458333333333336,15.13579781959737,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,51.031800215594686,-9.66313330937837,1,grid_0013_0001,31,East2d,25,22,-3.56,-5.0,-15,-13.0,-11.0,3.0,9.0,9.295504289709084,25,1041,517.04,574.0,58,172.0,398.0,606.0,718.0,218.5357600027968,25,0,-7.88,-8.0,-16,-13.0,-11.0,-6.0,-2.0,3.942790889712515,25,396,226.04,252.0,20,113.0,197.0,265.0,280.0,77.05503487767686,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,51.256378009342434,-9.66313330937837,1,grid_0014_0001,32,East2d,112,-6,-9.848214285714286,-10.0,-15,-11.0,-11.0,-9.0,-8.0,1.3641442989535049,112,174,88.75,85.0,32,51.0,65.0,108.0,136.0,31.23113716423769,112,4,0.8392857142857143,1.0,-2,-1.0,0.0,2.0,3.0,1.5558275899970146,112,96,44.598214285714285,41.0,12,21.0,30.0,56.5,72.0,19.447943254010806,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,51.48095580309019,-9.66313330937837,1,grid_0015_0001,33,East2d,17361,958,3.765629377826177,-2.6328247388920714,-30,-9.920542275137196,-6.289509662384599,1.1810602221313127,5.2104378667869575,70.21131810721533,17361,936,55.60627922517748,49.397535334115695,0,37.612752233602095,41.468306030935466,61.512262407238815,81.44825643273023,30.241831680925614,17361,99,2.0889238787551263,2.0,-77,-4.0,-1.0,4.0,7.0,8.806267963462558,17361,481,21.622862260724173,18.46860401975662,0,12.653810357810665,14.512130379036783,24.491267830955874,32.50645994832041,15.185871159646059,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,51.705533596837945,-9.66313330937837,1,grid_0016_0001,34,East2d,103981,960,5.929314981499439,-2.6803220112023256,-30,-9.945233907320258,-6.361868007746182,-2.6803220112023256,5.2150777066285965,87.89642128966275,103981,839,64.54151324154644,53.442982788530124,0,37.660441796771124,41.484131988659264,73.4239915081051,101.43524913959608,36.754257457228306,103981,99,2.666429188881249,2.0,-74,-4.0,-1.0,5.000000000000001,6.999999999999998,10.295419813485447,103981,520,26.137602369316962,21.367869299557828,0,13.823189190293329,17.42328714654823,29.41476885026077,41.407203831146504,18.85927130887573,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,51.9301113905857,-9.66313330937837,1,grid_0017_0001,35,East2d,6820,960,8.44589216963339,-6.384113305470449,-30,-9.998558946605804,-6.384113305470449,-2.6905874272136043,1.0909249204565241,103.1965219262089,6820,458,69.28398314410403,60.420374707259946,0,38.55983801145092,46.53654627892433,82.51623102866779,108.46603716113312,38.81843563219432,6820,99,2.4627226488826754,2.0,-41,-4.0,-1.0,4.0,7.0,11.70097404029374,6820,294,28.038061514200134,24.486926909141584,0,14.521950735001987,16.5028062955217,32.41459606161625,44.364583333333336,18.355150916677804,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
