system:index,center_lat,center_lon,col,grid_id,groups,numeric_id,region,row,.geo
0,48.11228889687388,-9.887711103126122,0,grid_0000_0000,[],0,East2d,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,48.33686669062163,-9.887711103126122,0,grid_0001_0000,[],1,East2d,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,48.56144448436939,-9.887711103126122,0,grid_0002_0000,[],2,East2d,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,48.78602227811714,-9.887711103126122,0,grid_0003_0000,[],3,East2d,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,49.01060007186489,-9.887711103126122,0,grid_0004_0000,[],4,East2d,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,49.23517786561265,-9.887711103126122,0,grid_0005_0000,[],5,East2d,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,49.459755659360404,-9.887711103126122,0,grid_0006_0000,[],6,East2d,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,49.68433345310816,-9.887711103126122,0,grid_0007_0000,[],7,East2d,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,49.90891124685591,-9.887711103126122,0,grid_0008_0000,[],8,East2d,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,50.13348904060366,-9.887711103126122,0,grid_0009_0000,[],9,East2d,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,50.35806683435142,-9.887711103126122,0,grid_0010_0000,[],10,East2d,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,50.582644628099175,-9.887711103126122,0,grid_0011_0000,[],11,East2d,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,50.80722242184693,-9.887711103126122,0,grid_0012_0000,[],12,East2d,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,51.031800215594686,-9.887711103126122,0,grid_0013_0000,"[{treecover_class=1, mean=[66.3076923076923, 31.153846153846153, 1.3076923076923077, -9.384615384615385], median=[68.0, 30.0, 1.0, -9.0], stdDev=[15.642076467432897, 8.839127644445066, 0.72160242458822, 0.4865042554105213], min=[46, 21, 0, -10], max=[96, 49, 2, -9], count=[13, 13, 13, 13], p10=[46.0, 21.0, 0.0, -10.0], p25=[52.0, 23.0, 1.0, -10.0], p75=[70.0, 31.0, 2.0, -9.0], p90=[96.0, 49.0, 2.0, -9.0]}]",13,East2d,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,51.256378009342434,-9.887711103126122,0,grid_0014_0000,"[{treecover_class=1, mean=[56.55555555555556, 25.833333333333332, 0.8333333333333334, -9.833333333333334], median=[55.0, 24.0, 1.0, -10.0], stdDev=[15.899763178607488, 9.17877987534291, 0.8333333333333334, 1.674979270186815], min=[33, 11, -2, -12], max=[85, 43, 2, -6], count=[18, 18, 18, 18], p10=[35.0, 11.0, 0.0, -12.0], p25=[42.0, 23.0, 1.0, -11.0], p75=[68.0, 36.0, 1.0, -9.0], p90=[85.0, 39.0, 2.0, -6.0]}]",14,East2d,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
