grid_id,numeric_id,row,col,center_lon,center_lat,region,rh100_x10_mean,rh100_x10_median,rh100_x10_stdDev,rh100_x10_min,rh100_x10_max,rh100_x10_count,rh100_x10_p10,rh100_x10_p25,rh100_x10_p75,rh100_x10_p90
grid_0000_0000,0,0,0,25.112288896873878,44.11228889687388,East6,159.97791024374382,152.34848484848484,70.57359193357506,58,390,8552,76.56925637340193,96.50819672131148,210.46666666666667,264.43333333333334
grid_0001_0000,1,1,0,25.112288896873878,44.33686669062163,East6,169.51996248998188,157.4093023255814,93.77927845736924,58,864,8876,77.35231316725978,105.45989304812834,201.47794117647058,261.2413793103448
grid_0002_0000,2,2,0,25.112288896873878,44.56144448436939,East6,156.36723997601808,164.33734939759037,53.40825880653211,59,347,5863,78.5340909090909,106.52380952380952,200.4255319148936,220.5723199092456
grid_0003_0000,3,3,0,25.112288896873878,44.78602227811714,East6,169.1834471704483,158.4794170090705,79.31244698029556,59,494,20513,76.4890352705745,96.39804725759059,230.45840702832785,278.57647449619844
grid_0004_0000,4,4,0,25.112288896873878,45.01060007186489,East6,212.39358942929778,209.51748578030572,95.75072078696536,56,1010,41195,89.47516526451042,129.39986851650346,277.4957994260602,337.51481094966687
grid_0005_0000,5,5,0,25.112288896873878,45.23517786561265,East6,192.46257150206526,165.38679579079795,104.81001696328721,57,977,23645,81.51864301597972,105.49418604651163,257.4537037037037,345.46153846153845
grid_0006_0000,6,6,0,25.112288896873878,45.459755659360404,East6,227.90161938019966,227.1696113074205,108.4621284585079,59,1133,11491,91.34072062319989,131.35655737704917,307.44444444444446,371.2098512446873
grid_0007_0000,7,7,0,25.112288896873878,45.68433345310816,East6,228.44064018508908,209.44607843137254,108.81447213855664,57,901,14724,93.54075408121768,137.4667856756464,305.5,381.3736263736264
grid_0008_0000,8,8,0,25.112288896873878,45.90891124685591,East6,210.26671168717354,203.51960784313727,128.9628516441198,55,1090,13081,83.2138803912403,115.32424129899066,267.6208251473477,306.8758865248227
grid_0009_0000,9,9,0,25.112288896873878,46.13348904060366,East6,201.2684351614082,189.51961387869684,108.11737487710259,55,1073,31293,77.52064553708539,109.50808184830304,277.6223776223776,333.6156862745098
grid_0010_0000,10,10,0,25.112288896873878,46.35806683435142,East6,184.70141764755056,161.5804279170937,103.88163341014827,54,1047,49570,77.50239384237788,97.43388001905119,257.58454439822845,325.5440729483283
grid_0011_0000,11,11,0,25.112288896873878,46.582644628099175,East6,213.6712002950211,203.5688235498224,105.64311575390018,55,1098,60069,83.40525827207581,123.48708358161095,291.5919077412294,363.6077094625113
grid_0012_0000,12,12,0,25.112288896873878,46.80722242184693,East6,259.41025720703936,259.6190218083689,102.95056666583072,57,1102,60214,115.62705823590663,179.4398715795588,331.54770875911703,387.42640923050567
grid_0013_0000,13,13,0,25.112288896873878,47.031800215594686,East6,273.0633650454189,275.579034803985,111.9026892784295,57,1184,31195,115.47629310344827,187.5481880726673,355.25558754470813,411.2393368210494
grid_0014_0000,14,14,0,25.112288896873878,47.256378009342434,East6,261.7268713376496,275.7898654087873,113.41557422397285,55,1105,39248,99.51483035254287,171.56521739130434,347.41857659495804,387.56128150109345
grid_0015_0000,15,15,0,25.112288896873878,47.48095580309019,East6,249.56087785887948,257.4,112.87732425544507,57,997,17561,93.54591502077109,149.52330403764748,337.53225806451616,393.3718184203621
grid_0016_0000,16,16,0,25.112288896873878,47.705533596837945,East6,228.84391974641943,243.47804222439336,97.80771847485067,55,1438,28568,91.33952312932645,147.661901780501,299.55480387717665,339.4516129032258
grid_0017_0000,17,17,0,25.112288896873878,47.9301113905857,East6,224.82726644177322,211.35950292725602,120.24130908867166,55,1355,28392,83.50876067452705,115.46450877097702,315.42478415307625,379.59752592998683
grid_0018_0000,18,18,0,25.112288896873878,48.154689184333456,East6,226.8428104648451,211.46038550799383,115.19243142647652,54,1224,52049,83.43142173140153,123.48784632203653,307.3829047348435,379.65873627378704
grid_0019_0000,19,19,0,25.112288896873878,48.379266978081205,East6,200.98450052504765,189.55833137623299,102.1531383393722,54,880,56873,85.43910784111957,113.52599580805686,261.41426295924373,329.4019607843137
grid_0020_0000,20,20,0,25.112288896873878,48.60384477182896,East6,170.51475765339276,137.32863759166344,104.25612536192284,55,1003,17996,77.48433530493128,93.47795894724928,237.44924790664194,281.43564356435644
grid_0021_0000,21,21,0,25.112288896873878,48.828422565576716,East6,169.9204180356932,157.64827586206897,87.44513861135695,57,973,13733,77.45594713656388,101.54639175257732,225.50985944498788,269.4148383971209
grid_0022_0000,22,22,0,25.112288896873878,49.05300035932447,East6,181.53176900877975,173.4759314072068,78.13862366978766,57,708,19545,81.40449438202248,113.60015240583498,241.45874714822426,285.57671790947353
grid_0023_0000,23,23,0,25.112288896873878,49.27757815307223,East6,185.64038520258742,177.42268041237114,92.43225234289433,58,914,14614,81.43960499820705,105.42335766423358,249.58498023715416,293.6074074074074
grid_0024_0000,24,24,0,25.112288896873878,49.50215594681998,East6,172.28579441245074,157.6344827586207,87.03485534444083,56,733,10872,77.44401020463552,97.37102438045551,233.74218489635408,277.5853658536585
grid_0025_0000,25,25,0,25.112288896873878,49.72673374056773,East6,174.55881363248827,161.5746657602538,88.14919080668099,54,1049,21135,77.47047579327842,105.50526417650475,229.6054000748121,273.6094778697608
grid_0026_0000,26,26,0,25.112288896873878,49.95131153431549,East6,213.41567244082674,209.56167513484755,92.31855258847864,54,1051,49837,89.48033754021806,137.52639751552795,281.43651929856327,329.42314999198885
grid_0027_0000,27,27,0,25.112288896873878,50.17588932806324,East6,222.13406468639255,237.51323497764278,83.08464406997032,54,737,31508,93.43059108657602,153.40102038090657,289.4980923505433,313.5328330547278
grid_0028_0000,28,28,0,25.112288896873878,50.400467121811,East6,187.9219092996572,193.63768115942028,82.30266431402418,56,686,13922,81.51428571428572,109.38888888888889,253.56615384615384,289.5268817204301
grid_0029_0000,29,29,0,25.112288896873878,50.625044915558746,East6,154.45472563477503,129.42253521126761,81.86601080149657,57,797,9132,73.54025486903436,85.31386861313868,217.73778241650294,253.37835112194307
grid_0030_0000,30,30,0,25.112288896873878,50.8496227093065,East6,186.76100948532135,197.45637583892616,80.01258006312099,55,1069,23503,81.47991508817766,109.49823989010046,249.3769524406661,277.59087011257276
grid_0031_0000,31,31,0,25.112288896873878,51.07420050305426,East6,181.6441261419314,189.55689055995066,73.82518018074595,59,867,24688,81.50976087666461,109.32800302985673,249.48323632353035,269.6036866359447
grid_0032_0000,32,32,0,25.112288896873878,51.29877829680201,East6,195.01023704387165,203.4574442252843,70.43053413671437,55,1076,96220,91.43578301809498,139.47001570488393,243.47663782646936,275.45055148175237
grid_0033_0000,33,33,0,25.112288896873878,51.52335609054977,East6,199.64840743784177,211.59065833111848,81.24391834229863,56,1093,158594,91.41605671063513,139.4573254630572,251.4935132081441,275.4486592967365
grid_0034_0000,34,34,0,25.112288896873878,51.747933884297524,East6,170.6390158196372,163.54215333177217,93.10875089226714,55,1387,105197,75.26964892829133,107.56438545671332,211.40004975873686,251.22681513617388
grid_0035_0000,35,35,0,25.112288896873878,51.97251167804528,East6,186.6528879060674,196.53056978233036,64.80103947190247,58,347,6438,86.37254901960785,134.425,236.45454545454547,266.4791666666667
