system:index,center_lat,center_lon,col,grid_id,groups,numeric_id,region,row,.geo
0,48.11228889687388,25.112288896873878,0,grid_0000_0000,"[{slope=1, mean=[50.377278235527235, 95.30457786025059], median=[14.788461538461538, 72.46341463414635], stdDev=[68.01161037198739, 62.64477237896012], min=[-23, 0], max=[383, 490], count=[2745, 2745], p10=[0.480636522813884, 40.475], p25=[2.536480686695279, 50.57010690789473], p75=[78.52, 122.6], p90=[154.71428571428572, 190.625]}, {slope=2, mean=[74.58051728559299, 117.0875655382792], median=[52.425925925925924, 96.56164383561644], stdDev=[77.44634836098791, 71.46202183697922], min=[-18, 0], max=[427, 508], count=[7187, 7187], p10=[0.5183073157982275, 44.47517730496454], p25=[6.384295572414384, 60.47188836830312], p75=[120.42307692307692, 160.6326530612245], p90=[190.53432162423462, 226.6]}, {slope=3, mean=[81.28100695067629, 121.96877100407565], median=[61.57421453346958, 101.53770620581304], stdDev=[80.53757145308187, 73.99466845964383], min=[-18, 0], max=[629, 646], count=[16225, 16225], p10=[1.4256808603300204, 41.39325842696629], p25=[9.323521433918865, 61.5462138742969], p75=[133.53424657534248, 169.3212669683258], p90=[201.54700854700855, 233.53225806451613]}, {slope=4, mean=[91.45024449373477, 130.1132288764914], median=[77.64410132689989, 109.43475389627544], stdDev=[82.98585689462917, 75.82410758763382], min=[-18, 0], max=[692, 718], count=[24673, 24673], p10=[1.4474364511164775, 45.53789643433077], p25=[13.38118571629851, 69.54405908872461], p75=[145.42753623188406, 181.4183471408365], p90=[217.35960591133005, 241.4882629107981]}, {slope=5, mean=[109.39945246463243, 145.05492293243233], median=[97.47195481845353, 129.50914212681604], stdDev=[82.05448725520007, 73.97160570437153], min=[-27, 0], max=[720, 736], count=[42093, 42093], p10=[5.5014679137094396, 57.55642899519983], p25=[37.45559803146146, 85.47614055260577], p75=[165.45518453427064, 197.6610800744879], p90=[229.58299847582094, 253.44913151364764]}]",0,East6c,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,48.33686669062163,25.112288896873878,0,grid_0001_0000,"[{slope=1, mean=[51.446422864043484, 99.79864908926237], median=[9.392157730295624, 73.5375], stdDev=[77.98388139127452, 70.96922116171815], min=[-18, 0], max=[512, 524], count=[14649, 14649], p10=[1.4101507627709235, 41.62867496154533], p25=[1.4101507627709235, 49.56193671695757], p75=[77.46251948420009, 129.49180327868854], p90=[165.09407055291467, 197.5050505050505]}, {slope=2, mean=[67.76789083269017, 115.52154491845621], median=[33.548988363253606, 97.50058889662186], stdDev=[80.72289371288701, 73.09695361829914], min=[-20, 0], max=[614, 680], count=[18696, 18696], p10=[1.4396712760523167, 45.5489645690717], p25=[5.440544801520182, 57.435603331508105], p75=[109.5183179626026, 153.44839857651246], p90=[185.1970789074355, 213.45045045045046]}, {slope=3, mean=[72.37598869500364, 119.53807850962116], median=[48.348314606741575, 102.51199507894198], stdDev=[77.935394765792, 70.52480142378606], min=[-22, 0], max=[483, 505], count=[13568, 13568], p10=[2.548666627188567, 46.53365384615385], p25=[8.599118942731277, 66.52941176470588], p75=[112.48780487804878, 156.45114999017102], p90=[184.5, 216.42424242424244]}, {slope=4, mean=[75.64517825114054, 123.72851316650726], median=[58.60606060606061, 106.47874273255815], stdDev=[73.76526504531132, 68.17086581795438], min=[-24, 0], max=[461, 479], count=[9518, 9518], p10=[2.603401679218767, 50.55652173913043], p25=[12.524886877828054, 70.51582991124651], p75=[114.42857142857143, 162.57692307692307], p90=[182.65384615384616, 226.47368421052633]}, {slope=5, mean=[87.36517923562468, 130.88584454706822], median=[77.39389978213508, 117.48645522615206], stdDev=[72.08891865613474, 64.8400163054166], min=[-29, 0], max=[526, 698], count=[12808, 12808], p10=[5.482839494705555, 61.34016393442623], p25=[25.51851851851852, 85.42074709742555], p75=[125.4466374269006, 165.46445497630333], p90=[185.390243902439, 221.33545530030452]}]",1,East6c,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,48.56144448436939,25.112288896873878,0,grid_0002_0000,"[{slope=1, mean=[52.09202041236357, 98.13041702083207], median=[9.393590881487365, 69.5047772122511], stdDev=[78.28226661012175, 70.59674037655171], min=[-15, 0], max=[696, 757], count=[18949, 18949], p10=[1.4276186021920816, 41.59439757490216], p25=[1.4276186021920816, 49.392701167114495], p75=[81.55147058823529, 137.74842767295598], p90=[177.69565217391303, 193.6733976649988]}, {slope=2, mean=[65.50684824714943, 113.23883946387109], median=[21.296610169491526, 97.4779411764706], stdDev=[80.36284558371136, 69.87107167711828], min=[-22, 0], max=[631, 680], count=[6354, 6354], p10=[1.4757146148901854, 45.47876447876448], p25=[5.480725905654379, 61.586788727338], p75=[113.44914134742405, 153.77678571428572], p90=[177.4, 193.45205479452054]}, {slope=3, mean=[60.999016691659094, 108.50104476511221], median=[24.333333333333332, 96.42105263157895], stdDev=[71.60928398483938, 62.198825979875565], min=[-15, 0], max=[431, 452], count=[1437, 1437], p10=[2.4842105263157896, 42.48275862068966], p25=[6.472727272727273, 60.310344827586206], p75=[104.28571428571429, 144.5], p90=[158.46153846153845, 180.5]}, {slope=4, mean=[65.27796088771697, 109.40738299274885], median=[42.375, 94.2], stdDev=[71.33551594428423, 61.05614135916094], min=[-15, 1], max=[320, 350], count=[161, 161], p10=[2.6363636363636362, 47.0], p25=[8.8, 70.0], p75=[94.0, 137.0], p90=[160.0, 192.0]}, {slope=5, mean=[29.727272727272727, 80.81818181818181], median=[19.0, 72.0], stdDev=[35.09232215713524, 36.0374002236015], min=[-2, 33], max=[119, 157], count=[11, 11], p10=[-2.0, 34.0], p25=[1.0, 61.0], p75=[53.0, 105.0], p90=[53.0, 128.0]}]",2,East6c,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,48.78602227811714,25.112288896873878,0,grid_0003_0000,"[{slope=1, mean=[57.56841559061771, 95.74966937898354], median=[17.460148172270618, 77.32105263157895], stdDev=[68.8278788540023, 61.17135529596289], min=[-97, 0], max=[670, 665], count=[6846, 6846], p10=[1.3529878732351888, 41.503229859690386], p25=[1.3529878732351888, 49.401015228426395], p75=[105.61194029850746, 129.25925925925927], p90=[165.55844155844156, 181.6504854368932]}, {slope=2, mean=[69.09849322910519, 106.24607780204126], median=[53.08695652173913, 93.63236187006679], stdDev=[70.68213026806038, 60.304354006046665], min=[-25, 0], max=[657, 670], count=[3961, 3961], p10=[1.4158029692516538, 41.68636363636364], p25=[5.444623950610162, 57.493498747465104], p75=[125.29268292682927, 149.71641791044777], p90=[173.98333333333332, 189.62337662337663]}, {slope=3, mean=[67.33539211753107, 104.59048232151243], median=[48.666666666666664, 96.51932139491046], stdDev=[66.2040113482264, 54.06496606100194], min=[-28, 0], max=[260, 385], count=[1267, 1267], p10=[0.5930232558139534, 42.54545454545455], p25=[6.487804878048781, 58.48148148148148], p75=[120.47745901639345, 144.16666666666666], p90=[166.625, 180.83333333333334]}, {slope=4, mean=[55.3931737768921, 96.44094920492903], median=[27.0, 87.0], stdDev=[59.834451341867364, 50.239550769021186], min=[-28, 0], max=[221, 230], count=[388, 388], p10=[0.0, 41.0], p25=[5.0, 55.0], p75=[99.0, 134.0], p90=[152.0, 169.0]}, {slope=5, mean=[62.03984095609153, 104.77720142134066], median=[42.666666666666664, 98.58333333333333], stdDev=[62.979458682343605, 58.20143150180658], min=[-17, 0], max=[328, 508], count=[345, 345], p10=[-3.5, 48.0], p25=[6.572390572390572, 70.66666666666667], p75=[114.0, 134.33333333333334], p90=[151.0, 162.0]}]",3,East6c,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,49.01060007186489,25.112288896873878,0,grid_0004_0000,"[{slope=1, mean=[67.10423375234019, 101.60521422840331], median=[54.47727272727273, 85.5508246683399], stdDev=[66.03239919109228, 56.33102526824607], min=[-27, 0], max=[419, 595], count=[7348, 7348], p10=[0.46695291010776824, 45.506040938592115], p25=[4.361797871777225, 57.51549307847255], p75=[114.57313245448837, 137.4821065683877], p90=[166.55555555555554, 177.7289719626168]}, {slope=2, mean=[71.95589306790072, 104.01897728729625], median=[60.62264150943396, 89.39386063500982], stdDev=[68.75795054038215, 57.63054471047229], min=[-26, 0], max=[388, 595], count=[7445, 7445], p10=[0.5014212877318053, 41.573815873873265], p25=[6.491263528491329, 57.64459930313589], p75=[124.51470588235294, 141.5909090909091], p90=[170.55, 185.44286502898152]}, {slope=3, mean=[74.34860367706982, 106.91670769519476], median=[68.41239892183289, 93.52941176470588], stdDev=[68.98106170344974, 59.0170831257213], min=[-26, 0], max=[360, 582], count=[3723, 3723], p10=[0.49085659287776706, 41.416058394160586], p25=[6.440944881889764, 61.48514851485149], p75=[124.5925925925926, 145.53571428571428], p90=[172.64705882352942, 185.1090909090909]}, {slope=4, mean=[78.10240219276476, 111.1923098980942], median=[72.45454545454545, 102.6], stdDev=[66.57753910828777, 56.32598107447334], min=[-23, 0], max=[313, 314], count=[1985, 1985], p10=[0.391304347826087, 46.7], p25=[12.451612903225806, 68.73809523809524], p75=[126.57142857142857, 152.45], p90=[172.54545454545453, 190.45454545454547]}, {slope=5, mean=[88.19837940398273, 120.01970477649353], median=[84.84210526315789, 112.46153846153847], stdDev=[68.17165004262965, 56.936656530359244], min=[-34, 0], max=[323, 328], count=[1354, 1354], p10=[2.5, 56.5], p25=[28.533472803347284, 78.45], p75=[133.0, 152.5], p90=[178.0, 194.5]}]",4,East6c,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,49.23517786561265,25.112288896873878,0,grid_0005_0000,"[{slope=1, mean=[67.12228176482714, 116.38788723352619], median=[25.983870967741936, 97.51219512195122], stdDev=[78.82435834906711, 70.33470295636157], min=[-15, 0], max=[585, 595], count=[6018, 6018], p10=[1.455348957476317, 41.58166040668308], p25=[5.462414988965454, 57.38427947598253], p75=[117.37662337662337, 165.5505617977528], p90=[185.54545454545453, 209.5483870967742]}, {slope=2, mean=[65.88489684763624, 113.64106189715451], median=[26.59259259259259, 96.30232558139535], stdDev=[75.84721160991256, 68.18524222145466], min=[-14, 0], max=[493, 502], count=[5478, 5478], p10=[0.5473398134319223, 42.40163934426229], p25=[4.409270869685556, 54.5375], p75=[114.3103448275862, 162.54545454545453], p90=[184.47058823529412, 208.5151515151515]}, {slope=3, mean=[71.9328914909435, 112.88793846309814], median=[52.370370370370374, 100.6], stdDev=[71.5931241870808, 63.448923286161765], min=[-25, 0], max=[402, 441], count=[2786, 2786], p10=[0.48322147651006714, 42.32377324669504], p25=[8.516129032258064, 60.5609756097561], p75=[118.4, 154.40740740740742], p90=[176.44444444444446, 200.3684210526316]}, {slope=4, mean=[79.83304995546919, 119.55664408639875], median=[68.15384615384616, 110.61538461538461], stdDev=[73.63497113116365, 64.69830788074698], min=[-16, 0], max=[383, 385], count=[1309, 1309], p10=[2.5106382978723403, 46.473684210526315], p25=[14.608695652173912, 72.28571428571429], p75=[122.625, 154.85], p90=[178.6, 210.83333333333334]}, {slope=5, mean=[88.21583850931677, 124.2300779701335], median=[86.0, 120.61111111111111], stdDev=[66.66288280282832, 56.26239164541039], min=[-30, 0], max=[324, 346], count=[596, 596], p10=[2.727272727272727, 54.333333333333336], p25=[28.0, 84.45454545454545], p75=[130.5, 156.57142857142858], p90=[173.0, 204.5]}]",5,East6c,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,49.459755659360404,25.112288896873878,0,grid_0006_0000,"[{slope=1, mean=[53.50994718789132, 98.57117824191381], median=[10.37062937062937, 77.47457627118644], stdDev=[74.25676466698292, 64.33642497105392], min=[-19, 0], max=[467, 533], count=[4699, 4699], p10=[0.4993725562717954, 41.53943217665615], p25=[2.595159070671092, 49.40496711996424], p75=[90.57894736842105, 137.78860172299534], p90=[172.66666666666666, 185.83928571428572]}, {slope=2, mean=[60.76529472403325, 106.93650082615949], median=[17.547619047619047, 89.36764705882354], stdDev=[76.93391018378763, 67.3440654639132], min=[-25, 0], max=[525, 531], count=[3469, 3469], p10=[1.2833097516215346, 41.491239686258524], p25=[5.521827129461116, 53.48905167608886], p75=[105.43458980044345, 153.88], p90=[177.2, 189.28593588417786]}, {slope=3, mean=[54.6088192336026, 104.4632322569931], median=[21.28205128205128, 93.47992471769133], stdDev=[66.33789854246245, 58.40358529428288], min=[-25, 0], max=[525, 531], count=[1846, 1846], p10=[1.4195308682195797, 41.63414634146341], p25=[5.574441766725672, 57.76923076923077], p75=[93.5625, 145.3913043478261], p90=[157.375, 177.65384615384616]}, {slope=4, mean=[56.9492933871354, 109.89169568662135], median=[28.125, 103.0], stdDev=[67.64418603146876, 59.88216751586365], min=[-9, 0], max=[345, 387], count=[639, 639], p10=[0.42424242424242425, 44.38095238095238], p25=[6.25, 66.55555555555556], p75=[90.71428571428571, 144.7], p90=[146.5, 176.5]}, {slope=5, mean=[71.67765288626404, 109.50590588683559], median=[56.0, 99.0], stdDev=[66.83401241882758, 56.87994374118174], min=[-16, 0], max=[319, 340], count=[250, 250], p10=[0.48256285482562855, 45.0], p25=[12.75, 72.6], p75=[112.0, 144.42857142857142], p90=[162.66666666666666, 180.5]}]",6,East6c,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,49.68433345310816,25.112288896873878,0,grid_0007_0000,"[{slope=1, mean=[34.845591851242325, 88.34627205048179], median=[6.450496697443803, 70.44355011805109], stdDev=[55.250760022062416, 52.367509955338555], min=[-73, 0], max=[367, 431], count=[8078, 8078], p10=[0.4999076249043258, 40.53526970954357], p25=[2.5360112821919687, 48.447493383154296], p75=[50.473684210526315, 116.50479904019195], p90=[126.56, 164.2941176470588]}, {slope=2, mean=[43.57256610503672, 94.72131109176061], median=[10.36787057550621, 78.5], stdDev=[59.85676772363896, 55.83478608570681], min=[-20, 0], max=[367, 416], count=[4039, 4039], p10=[0.4881254555050137, 40.472857021493496], p25=[2.5855889791745144, 50.48235294117647], p75=[72.54285714285714, 130.73076923076923], p90=[138.64285714285714, 172.52346041055716]}, {slope=3, mean=[52.77185043991549, 102.17501034108821], median=[22.464285714285715, 86.29166666666667], stdDev=[61.98635056080887, 58.18646827573211], min=[-13, 0], max=[287, 340], count=[1412, 1412], p10=[0.5724361197826339, 42.457195742711704], p25=[6.470588235294118, 56.333333333333336], p75=[86.3076923076923, 142.45454545454547], p90=[152.0, 184.25]}, {slope=4, mean=[54.1255794572634, 106.75513481604945], median=[28.4, 98.61538461538461], stdDev=[58.22887560693167, 55.53869692172577], min=[-13, 0], max=[314, 317], count=[456, 456], p10=[2.6363636363636362, 44.5], p25=[8.2, 64.77777777777777], p75=[88.33333333333333, 140.0], p90=[132.33333333333334, 188.0]}, {slope=5, mean=[56.38739635157546, 114.75655058043121], median=[34.0, 113.0], stdDev=[57.342954741440586, 54.994837411318336], min=[-2, 33], max=[189, 245], count=[61, 61], p10=[2.0, 46.0], p25=[8.0, 59.0], p75=[104.0, 165.0], p90=[162.0, 193.0]}]",7,East6c,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,49.90891124685591,25.112288896873878,0,grid_0008_0000,"[{slope=1, mean=[79.1292572485078, 132.9399294623911], median=[53.436860068259385, 121.4675978120172], stdDev=[83.98684330951325, 70.99395131458472], min=[-17, 0], max=[599, 628], count=[32877, 32877], p10=[1.5523255599424377, 49.554636601256185], p25=[5.414120402328847, 73.43099751080268], p75=[137.5, 181.39664554799023], p90=[205.625, 233.57094594594594]}, {slope=2, mean=[80.11522680815867, 132.3692191095123], median=[56.62768332474669, 120.55084745762711], stdDev=[83.09243910513653, 70.96050899010407], min=[-16, 0], max=[445, 455], count=[15141, 15141], p10=[2.618051710184436, 48.48837209302326], p25=[6.47111185757474, 74.5830139506362], p75=[132.5, 180.47663551401868], p90=[208.73333333333332, 238.43636363636364]}, {slope=3, mean=[79.87835291566333, 128.51652546794028], median=[56.583333333333336, 113.49484536082474], stdDev=[83.60637811129821, 73.93488961210267], min=[-15, 0], max=[432, 567], count=[5759, 5759], p10=[0.5440296721703757, 45.41304347826087], p25=[8.483333333333333, 69.40939597315436], p75=[130.65384615384616, 177.51388888888889], p90=[210.47368421052633, 237.56451612903226]}, {slope=4, mean=[77.99878265995207, 125.58735375901793], median=[52.266666666666666, 108.40031397174253], stdDev=[79.16286112963972, 71.5536345042181], min=[-16, 1], max=[400, 447], count=[1840, 1840], p10=[2.626865671641791, 44.58974358974359], p25=[10.48076923076923, 66.5], p75=[124.5625, 172.6], p90=[200.375, 230.71428571428572]}, {slope=5, mean=[79.4054161224109, 132.3837236424706], median=[48.666666666666664, 118.18181818181819], stdDev=[79.79189657019295, 71.49502423722227], min=[-9, 0], max=[306, 312], count=[506, 506], p10=[2.5714285714285716, 50.666666666666664], p25=[12.6, 70.7], p75=[132.0, 178.5], p90=[198.33333333333334, 237.0]}]",8,East6c,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,50.13348904060366,25.112288896873878,0,grid_0009_0000,"[{slope=1, mean=[97.8495253937111, 142.02080285303427], median=[94.46511627906976, 146.5779588752766], stdDev=[78.41033890878323, 68.50938130193389], min=[-16, 0], max=[285, 509], count=[27599, 27599], p10=[2.6065459386113274, 48.53157533000465], p25=[12.587477447716822, 76.54824561403508], p75=[168.56194690265488, 200.37586206896552], p90=[206.4834123222749, 232.55707762557077]}, {slope=2, mean=[85.99690888196793, 129.3450527122229], median=[82.55555555555556, 126.32432432432432], stdDev=[67.00918838926727, 58.97317249469746], min=[-18, 0], max=[254, 286], count=[3537, 3537], p10=[4.363620807665982, 50.44444444444444], p25=[18.617021276595743, 78.51282051282051], p75=[140.5, 176.53333333333333], p90=[184.68571428571428, 212.31034482758622]}, {slope=3, mean=[70.37942122186494, 116.44051446945338], median=[64.0, 106.0], stdDev=[59.29487130443127, 56.558044325015075], min=[-3, 31], max=[218, 327], count=[311, 311], p10=[3.0, 48.666666666666664], p25=[11.0, 68.8], p75=[111.0, 154.33333333333334], p90=[155.0, 204.0]}, {slope=4, mean=[67.2, 122.53333333333333], median=[51.0, 136.0], stdDev=[58.54593638047534, 58.88051932138129], min=[2, 35], max=[179, 206], count=[15, 15], p10=[2.0, 36.0], p25=[13.0, 65.0], p75=[114.0, 194.0], p90=[179.0, 206.0]}]",9,East6c,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
