system:index,center_lat,center_lon,col,grid_id,numeric_id,region,rh_ng_kurtosis_x10_count,rh_ng_kurtosis_x10_max,rh_ng_kurtosis_x10_mean,rh_ng_kurtosis_x10_median,rh_ng_kurtosis_x10_min,rh_ng_kurtosis_x10_p10,rh_ng_kurtosis_x10_p25,rh_ng_kurtosis_x10_p75,rh_ng_kurtosis_x10_p90,rh_ng_kurtosis_x10_stdDev,rh_ng_mean_x10_count,rh_ng_mean_x10_max,rh_ng_mean_x10_mean,rh_ng_mean_x10_median,rh_ng_mean_x10_min,rh_ng_mean_x10_p10,rh_ng_mean_x10_p25,rh_ng_mean_x10_p75,rh_ng_mean_x10_p90,rh_ng_mean_x10_stdDev,rh_ng_skewness_x10_count,rh_ng_skewness_x10_max,rh_ng_skewness_x10_mean,rh_ng_skewness_x10_median,rh_ng_skewness_x10_min,rh_ng_skewness_x10_p10,rh_ng_skewness_x10_p25,rh_ng_skewness_x10_p75,rh_ng_skewness_x10_p90,rh_ng_skewness_x10_stdDev,rh_ng_std_x10_count,rh_ng_std_x10_max,rh_ng_std_x10_mean,rh_ng_std_x10_median,rh_ng_std_x10_min,rh_ng_std_x10_p10,rh_ng_std_x10_p25,rh_ng_std_x10_p75,rh_ng_std_x10_p90,rh_ng_std_x10_stdDev,row,.geo
4,35.01060007186489,25.112288896873878,0,grid_0004_0000,4,East5,7309,960,36.476501279530886,-2.45607486690146,-30,-6.284341622667365,-6.284341622667365,1.015561415502816,9.37667823201086,178.28593498646092,7309,423,50.14125935067634,44.50762774072064,0,34.6490765171504,38.47051282051282,56.44502617801047,74.47887323943662,23.055067798584016,7309,99,4.936466173694908,2.0,-72,-5.0,-1.0,5.0,8.0,19.60265751451459,7309,259,21.05844471583024,16.460552450459605,0,12.608071096129168,12.608071096129168,22.468188910849886,32.448265203616415,16.407910627103945,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,35.23517786561265,25.112288896873878,0,grid_0005_0000,5,East5,8760,960,38.11155066342451,-2.5173434097780016,-30,-6.2263854610724705,-6.2263854610724705,1.130388681139009,13.406870638754697,182.27767044550657,8760,237,52.86350443135106,47.0,0,37.0,41.0,61.0,79.0,20.92745525038122,8760,99,5.1240271522840235,2.0,-76,-5.0,-1.0,5.0,8.0,20.020832756886165,8760,198,21.96634846088921,18.0,0,13.025843777898874,14.0,22.999999999999996,33.0,14.805894875014413,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,35.459755659360404,25.112288896873878,0,grid_0006_0000,6,East5,467,960,64.33404099375741,-2.643939393939394,-30,-10.054163502910656,-6.249078711140508,1.234209410767274,23.0,236.6860850342431,467,236,55.0381125685546,52.0,0,33.0,42.0,65.0,81.0,26.742489702183494,467,99,7.990497131447924,2.0,-58,-5.0,-1.0,5.0,9.0,25.31107475136193,467,136,24.903606540804205,19.0,0,12.0,15.0,26.0,43.0,20.515664698392413,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,35.90891124685591,25.112288896873878,0,grid_0008_0000,8,East5,1,27,27.0,27.0,27,27.0,27.0,27.0,27.0,0.0,1,215,215.0,215.0,215,215.0,215.0,215.0,215.0,0.0,1,-10,-10.0,-10.0,-10,-10.0,-10.0,-10.0,-10.0,0.0,1,45,45.0,45.0,45,45.0,45.0,45.0,45.0,0.0,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,36.35806683435142,25.112288896873878,0,grid_0010_0000,10,East5,4,8,-1.5,-3.0,-8,-8.0,-5.5,2.5,8.0,5.852349955359813,4,62,45.0,40.0,38,38.0,38.0,52.0,62.0,9.9498743710662,4,5,-2.25,-3.0,-8,-8.0,-5.5,1.0,5.0,4.656984002549289,4,18,17.75,18.0,17,17.0,17.5,18.0,18.0,0.4330127018922193,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,36.582644628099175,25.112288896873878,0,grid_0011_0000,11,East5,377,960,47.694478386648704,-2.497624921751298,-30,-10.078947368421053,-6.3580246913580245,1.2480695567580713,21.75,203.10230682652025,377,236,56.30505164436925,52.0,0,38.0,43.09665991902834,65.0,80.0,24.140331299903213,377,99,6.190494094056459,3.0,-31,-7.0,-1.0,6.0,10.0,22.090429969321143,377,157,24.37421019101628,19.0,0,13.0,15.0,26.0,36.0,19.507545629398233,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,36.80722242184693,25.112288896873878,0,grid_0012_0000,12,East5,154,960,33.9816129198169,-2.7639904820657444,-19,-9.785714285714286,-6.5227272727272725,1.487851540080352,10.333333333333334,175.93783509096386,154,201,57.85282620994702,51.0,11,39.0,44.0,63.0,92.0,25.820322006202083,154,99,4.691945687393921,2.0,-25,-7.0,0.0,5.0,8.0,19.260814088514948,154,150,24.678804711207118,18.0,4,13.0,15.0,27.0,43.0,18.450893923908694,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,37.031800215594686,25.112288896873878,0,grid_0013_0000,13,East5,4677,960,45.450883431352565,-2.535212200493451,-30,-10.049180327868852,-6.351764465608238,1.1244509516837482,17.425,196.35016532004647,4677,201,49.888323506244795,47.0,0,36.0,41.0,57.0,71.0,18.04041317907154,4677,99,5.3173583376743645,2.0,-61,-7.0,-2.0,5.0,8.0,21.740526963773963,4677,173,21.72388271917176,17.0,0,13.0,14.0,22.0,30.0,16.621110343296557,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,37.256378009342434,25.112288896873878,0,grid_0014_0000,14,East5,4,11,-2.783783783783784,-4.0,-8,-8.0,-8.0,-3.0,11.0,7.176350047203662,4,56,51.84121621621622,53.0,45,45.0,45.0,56.0,56.0,4.322904116447646,4,7,2.506756756756757,4.0,-13,-13.0,4.0,7.0,7.0,7.88986691902975,4,30,23.0,23.0,16,16.0,16.0,30.0,30.0,4.949747468305833,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,37.48095580309019,25.112288896873878,0,grid_0015_0000,15,East5,2362,960,33.90993139377041,-2.506619253909626,-30,-9.958549222797927,-6.290584190433088,1.125050401577978,13.324324324324325,170.26783094659868,2362,191,53.07150123237733,49.0,0,37.0,42.0,61.0,77.99999999999999,19.68664627197644,2362,99,4.500310178869814,2.0,-47,-6.0,-1.0,5.0,8.0,19.138956965921285,2362,141,21.512378805110945,18.099184782608695,0,12.0,14.0,23.0,32.0,14.347543109556046,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
