grid_id,numeric_id,row,col,center_lon,center_lat,region,rh50_x10_mean,rh50_x10_median,rh50_x10_stdDev,rh50_x10_min,rh50_x10_max,rh50_x10_count,rh50_x10_p10,rh50_x10_p25,rh50_x10_p75,rh50_x10_p90,rh_non_ground50_x10_mean,rh_non_ground50_x10_median,rh_non_ground50_x10_stdDev,rh_non_ground50_x10_min,rh_non_ground50_x10_max,rh_non_ground50_x10_count,rh_non_ground50_x10_p10,rh_non_ground50_x10_p25,rh_non_ground50_x10_p75,rh_non_ground50_x10_p90
grid_0013_0000,13,13,0,-9.887711103126122,51.031800215594686,East2d,51.84615384615385,53.0,15.717927803558254,32,84,13,32.0,43.0,53.0,84.0,64.76923076923077,65.0,15.69984735914945,44,95,13,44.0,51.0,68.0,95.0
grid_0014_0000,14,14,0,-9.887711103126122,51.256378009342434,East2d,35.27777777777778,32.0,15.54493685186257,18,68,18,18.0,23.0,53.0,59.0,55.55555555555556,53.0,15.363095109971322,34,84,18,35.0,42.0,68.0,84.0
grid_0015_0000,15,15,0,-9.887711103126122,51.48095580309019,East2d,29.289647807375573,8.52112676056338,47.25021653963723,-10,426,3331,0.5102091857661641,2.6134648868253043,40.35294117647059,78.29411764705883,62.035928065899824,49.36867862969005,48.49066065626029,0,578,3331,33.74834437086093,37.554171855541725,65.38649425287356,97.75
grid_0016_0000,16,16,0,-9.887711103126122,51.705533596837945,East2d,27.728492732724288,9.436940726792466,40.03088810425384,-41,849,64364,1.525664117444483,1.525664117444483,41.576976181671995,77.44435557746229,60.198314145419786,49.41961140049302,35.499286791478646,0,848,64364,33.813383708742435,41.46053954133799,69.45717580014129,93.47962102330715
grid_0017_0000,17,17,0,-9.887711103126122,51.9301113905857,East2d,32.12128032303594,12.59635550971291,41.18623802234132,-20,349,6664,0.5466499139602851,2.568640013668204,54.66099441637862,90.56410256410257,63.17051233253032,53.46305782807045,34.849731647548126,0,627,6664,37.581929537024486,41.46665341746576,73.37986722022056,105.5657894736842
grid_0013_0001,31,13,1,-9.66313330937837,51.031800215594686,East2d,5.24,2.0,10.644360008943703,-1,53,25,-1.0,0.0,6.0,11.0,579.84,649.0,242.4530766973271,59,1164,25,185.0,456.0,689.0,771.0
grid_0014_0001,32,14,1,-9.66313330937837,51.256378009342434,East2d,73.25892857142857,73.0,34.05477351050863,7,167,112,28.0,50.0,99.5,110.0,86.46428571428571,83.0,30.43022715146563,31,172,112,49.0,64.0,107.5,128.0
grid_0015_0001,33,15,1,-9.66313330937837,51.48095580309019,East2d,22.85924605955974,9.457143967888348,35.57667943509738,-13,971,17361,1.5418390551746635,1.5418390551746635,33.771616727033255,65.58333333333333,54.3833454684597,43.18118684294618,32.182792920189236,0,1112,17361,36.076789738421915,36.076789738421915,59.13531334724252,83.21240181595445
grid_0016_0001,34,16,1,-9.66313330937837,51.705533596837945,East2d,30.382618197873825,9.41910677314404,43.535589550681564,-21,802,103981,1.5254299746866473,1.5254299746866473,45.46657759525522,85.39341990720968,62.883140677968605,53.44578543585949,38.39318624334385,0,957,103981,37.58984731275431,41.4627436082142,73.45508491613475,101.39514259829265
grid_0017_0001,35,17,1,-9.66313330937837,51.9301113905857,East2d,34.46549711318231,14.613189829529038,46.37410530898815,-17,477,6820,0.5439206362220218,2.577373781623042,56.566265060240966,90.45652173913044,68.09984258973107,58.52777777777778,40.63145787703625,0,501,6820,36.49158751696066,44.496353691886966,80.5309011342324,110.3076923076923
grid_0013_0002,49,13,2,-9.438555515630615,51.031800215594686,East2d,3.3333333333333335,3.0,2.9249881291307074,1,13,18,1.0,1.0,5.0,6.0,436.05555555555554,412.0,100.47690294137932,262,612,18,262.0,390.0,504.0,612.0
grid_0014_0002,50,14,2,-9.438555515630615,51.256378009342434,East2d,68.74642857142857,67.0,36.29664469088467,-10,198,280,22.5,46.0,89.5,109.0,85.86785714285715,81.5,29.192593894090773,38,205,280,54.5,64.0,101.0,122.0
grid_0015_0002,51,15,2,-9.438555515630615,51.48095580309019,East2d,24.665158594459523,9.395076839123968,35.75658244961094,-13,704,21669,1.4894295695576303,1.4894295695576303,33.556539525104554,77.64197574640097,58.2905987312298,49.39572477080427,30.05878472942995,0,704,21669,33.74042037246509,41.4559664294024,65.42409432027469,97.32404930328744
grid_0016_0002,52,16,2,-9.438555515630615,51.705533596837945,East2d,28.509832994990536,9.39419299558058,41.949354849022534,-23,757,121888,1.45104193660903,1.45104193660903,45.43171695360599,81.4739944597729,63.00947345877002,53.421026905794726,37.02032639248054,0,809,121888,37.60460052108593,41.49569990016121,73.47806505706285,101.39451422270463
grid_0017_0002,53,17,2,-9.438555515630615,51.9301113905857,East2d,32.10697022271005,10.473684210526315,40.80724527706626,-16,331,8331,0.5211995493642817,2.571651612038893,54.44372792875787,92.49253731343283,66.05816096023793,56.480050334540536,33.57002505668233,0,462,8331,36.56012658227848,42.458870832635284,80.46916366330964,108.52
grid_0014_0003,68,14,3,-9.21397772188286,51.256378009342434,East2d,73.18652849740933,72.8,40.87699765992608,-6,256,193,28.333333333333332,42.0,94.57142857142857,124.0,88.78238341968913,88.0,35.531556441107405,16,262,193,51.0,63.0,105.0,132.0
grid_0015_0003,69,15,3,-9.21397772188286,51.48095580309019,East2d,26.16920582919286,8.580479726053703,37.361542501332316,-14,398,20633,0.5188353790429067,2.5711127398146147,40.490196078431374,80.49166666666666,63.30855059697379,54.4847703186527,31.046735024361304,0,397,20633,36.56123432979749,42.484097119883245,76.54981446081187,104.51851851851852
