grid_id,numeric_id,row,col,center_lon,center_lat,region,rh100_x10_mean,rh100_x10_median,rh100_x10_stdDev,rh100_x10_min,rh100_x10_max,rh100_x10_count,rh100_x10_p10,rh100_x10_p25,rh100_x10_p75,rh100_x10_p90
grid_0000_0000,0,0,0,0.11228889687387711,48.11228889687388,East4d,168.29746194381843,153.52186588921282,78.12897316540912,58,641,18739,81.41666666666667,101.42355889724311,221.42342342342343,273.5208333333333
grid_0001_0000,1,1,0,0.11228889687387711,48.33686669062163,East4d,177.9238251591233,161.4083969465649,83.32294131619537,58,847,19239,81.51295336787565,105.49086161879896,237.62555066079295,293.59185252374346
grid_0002_0000,2,2,0,0.11228889687387711,48.56144448436939,East4d,202.2198564591928,205.42857142857142,80.4764615423124,58,769,27339,89.54238827795544,133.55547707717992,269.625,305.4492307692308
grid_0003_0000,3,3,0,0.11228889687387711,48.78602227811714,East4d,188.13120868421097,171.53778393919615,99.25191476218686,55,1237,25654,83.38367330276103,115.42693308564456,251.41008167458324,291.4824226678574
grid_0004_0000,4,4,0,0.11228889687387711,49.01060007186489,East4d,174.1701110078506,147.4781163616022,98.17069638348231,55,1086,32264,83.40049191649537,99.4639410589776,219.36430227655984,291.5675377353411
grid_0005_0000,5,5,0,0.11228889687387711,49.23517786561265,East4d,166.67488428062646,153.4845583319735,76.22675799747182,57,909,37945,81.48779149620913,101.39471385828679,213.62893251069525,269.6388888888889
grid_0006_0000,6,6,0,0.11228889687387711,49.459755659360404,East4d,170.8678515162757,157.6242774566474,79.81968858747118,55,1039,13379,81.52746275698136,101.55588017169696,233.66948644508093,281.2438783318454
grid_0007_0000,7,7,0,0.11228889687387711,49.68433345310816,East4d,159.017260768726,139.7435106189871,87.35473338608368,59,1089,3136,75.5042372881356,99.34607486968883,204.3412383500969,259.30262677854796
grid_0010_0000,10,10,0,0.11228889687387711,50.35806683435142,East4d,158.33333333333334,99.5,122.89381143446114,72,423,6,72.0,84.0,172.0,423.0
grid_0011_0000,11,11,0,0.11228889687387711,50.582644628099175,East4d,232.07926023778072,234.22222222222223,53.957163453614,79,361,757,158.0,192.3,272.75,301.0
grid_0012_0000,12,12,0,0.11228889687387711,50.80722242184693,East4d,154.88061569564184,137.5121980037584,105.50128331280227,56,1071,30934,77.49423263953038,93.46956592211721,181.47522724928916,225.32729259045053
grid_0013_0000,13,13,0,0.11228889687387711,51.031800215594686,East4d,186.46791645909317,187.554398735481,90.23475946004991,55,1449,74456,91.41668968356313,131.57982346205517,219.39641739831367,259.39590721570397
grid_0014_0000,14,14,0,0.11228889687387711,51.256378009342434,East4d,173.95114568743446,171.4565083844179,80.23978594002291,56,1156,80232,83.57742248408505,115.52906301284982,219.4693308302964,251.34678378852473
grid_0015_0000,15,15,0,0.11228889687387711,51.48095580309019,East4d,133.49217925522387,117.50598812758518,54.048802287567334,54,1021,63865,81.56318126766251,93.49545476830026,165.43330889868568,205.46260630315155
grid_0016_0000,16,16,0,0.11228889687387711,51.705533596837945,East4d,151.86370968405774,139.4767090433418,72.85588831064871,53,1486,124360,83.5975823956535,99.37423768044962,195.44958421242472,235.45677749435043
grid_0017_0000,17,17,0,0.11228889687387711,51.9301113905857,East4d,157.33410546223493,146.65573770491804,63.83512572494588,55,398,5274,82.49333333333334,102.48611111111111,202.40384615384616,250.46153846153845
grid_0000_0001,18,0,1,0.3368666906216313,48.11228889687388,East4d,176.58709087131086,169.50483176067237,76.31308668126462,59,848,25794,85.25251982084188,113.461327914403,225.51298549039097,269.55656748056845
grid_0001_0001,19,1,1,0.3368666906216313,48.33686669062163,East4d,198.93320081514187,185.28188493470736,103.40007896900507,59,1020,16489,85.28561834404681,117.59245283018868,265.5303867403315,313.5513184686157
grid_0002_0001,20,2,1,0.3368666906216313,48.56144448436939,East4d,174.34095757641808,156.35436893203882,79.38723712509737,59,507,22942,82.4867353166513,108.5283923556408,226.50001885298443,296.5
grid_0003_0001,21,3,1,0.3368666906216313,48.78602227811714,East4d,195.50539798059629,177.56287380843744,117.55679143902002,56,1073,24420,85.37932429267877,117.44586576577342,245.5549620969183,289.6179245283019
grid_0004_0001,22,4,1,0.3368666906216313,49.01060007186489,East4d,186.00936455243055,179.3550365173981,92.33833405880006,53,1279,29402,83.41908444634228,115.60527144418306,243.41897986955945,291.3189218751155
grid_0005_0001,23,5,1,0.3368666906216313,49.23517786561265,East4d,174.30323529587477,161.4908350305499,78.75356649317598,55,762,28958,81.58703315927585,105.44535132789203,229.5898194499128,285.3961819658814
grid_0006_0001,24,6,1,0.3368666906216313,49.459755659360404,East4d,170.3204759745563,157.50557620817844,78.20031001200502,57,771,18633,81.54412869002101,101.34428400657039,225.50597609561754,277.48192771084337
grid_0007_0001,25,7,1,0.3368666906216313,49.68433345310816,East4d,178.70476644700338,169.6470886776783,85.12966537233652,61,941,11888,81.49390848985544,101.52853905108401,241.2632100396301,285.64442378642184
grid_0009_0001,27,9,1,0.3368666906216313,50.13348904060366,East4d,150.33333333333334,149.0,19.61858529274959,127,175,6,127.0,127.0,175.0,175.0
grid_0010_0001,28,10,1,0.3368666906216313,50.35806683435142,East4d,260.0,309.0,85.6110390078289,131,367,8,131.0,167.5,314.5,367.0
grid_0011_0001,29,11,1,0.3368666906216313,50.582644628099175,East4d,278.0,278.0,0.0,278,278,2,278.0,278.0,278.0,278.0
grid_0012_0001,30,12,1,0.3368666906216313,50.80722242184693,East4d,149.3840014579127,141.5082717604436,64.160410936258,55,939,32246,77.51841003099506,97.32612777633011,193.6419457196867,229.3974407662932
grid_0013_0001,31,13,1,0.3368666906216313,51.031800215594686,East4d,181.67890058912963,185.4088962477635,63.18733276138119,56,1023,74938,93.49539428216573,133.59343117919886,225.40167386647173,257.45558776311094
grid_0014_0001,32,14,1,0.3368666906216313,51.256378009342434,East4d,174.20523025671778,165.5033288948069,89.7577804535675,55,1067,72509,85.35697536281994,113.49746216818917,213.5526888455269,253.49521709442402
grid_0015_0001,33,15,1,0.3368666906216313,51.48095580309019,East4d,132.61355286431305,116.38632478632479,54.85918834535907,55,545,48125,76.46129844271053,88.4959453858981,166.4571491036292,212.50270518579012
grid_0016_0001,34,16,1,0.3368666906216313,51.705533596837945,East4d,149.1122377318783,139.45499119385116,64.48105245467812,54,1152,79551,83.6015338477925,99.28486899766764,187.48969348948052,227.44103021306245
grid_0017_0001,35,17,1,0.3368666906216313,51.9301113905857,East4d,140.4780943410075,128.47727272727272,53.591684701518936,57,320,3218,80.3302810902896,96.42372881355932,174.6521145975443,222.45454545454547
