system:index,center_lat,center_lon,col,grid_id,numeric_id,region,rh_ng_kurtosis_x10_count,rh_ng_kurtosis_x10_max,rh_ng_kurtosis_x10_mean,rh_ng_kurtosis_x10_median,rh_ng_kurtosis_x10_min,rh_ng_kurtosis_x10_p10,rh_ng_kurtosis_x10_p25,rh_ng_kurtosis_x10_p75,rh_ng_kurtosis_x10_p90,rh_ng_kurtosis_x10_stdDev,rh_ng_mean_x10_count,rh_ng_mean_x10_max,rh_ng_mean_x10_mean,rh_ng_mean_x10_median,rh_ng_mean_x10_min,rh_ng_mean_x10_p10,rh_ng_mean_x10_p25,rh_ng_mean_x10_p75,rh_ng_mean_x10_p90,rh_ng_mean_x10_stdDev,rh_ng_skewness_x10_count,rh_ng_skewness_x10_max,rh_ng_skewness_x10_mean,rh_ng_skewness_x10_median,rh_ng_skewness_x10_min,rh_ng_skewness_x10_p10,rh_ng_skewness_x10_p25,rh_ng_skewness_x10_p75,rh_ng_skewness_x10_p90,rh_ng_skewness_x10_stdDev,rh_ng_std_x10_count,rh_ng_std_x10_max,rh_ng_std_x10_mean,rh_ng_std_x10_median,rh_ng_std_x10_min,rh_ng_std_x10_p10,rh_ng_std_x10_p25,rh_ng_std_x10_p75,rh_ng_std_x10_p90,rh_ng_std_x10_stdDev,row,.geo
4,45.01060007186489,30.112288896873878,0,grid_0004_0000,4,East6b,4,-4,-4.0,-4.0,-4,-4.0,-4.0,-4.0,-4.0,0.0,4,95,95.0,95.0,95,95.0,95.0,95.0,95.0,0.0,4,-4,-4.0,-4.0,-4,-4.0,-4.0,-4.0,-4.0,0.0,4,29,29.0,29.0,29,29.0,29.0,29.0,29.0,0.0,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,45.459755659360404,30.112288896873878,0,grid_0006_0000,6,East6b,179,960,1.793391151608299,-9.763683488336635,-30,-9.763683488336635,-9.763683488336635,-7.410256410256411,-7.410256410256411,101.89243274437244,179,225,84.8724338566253,79.0,0,53.0,66.0,100.0,120.0,32.02547673456481,179,99,0.6930508288505872,0.0,-8,-4.0,-2.0,1.0,2.0,10.641040096737555,179,103,38.39883631573169,35.0,0,20.0,27.0,47.0,57.0,17.31058932000976,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,45.68433345310816,30.112288896873878,0,grid_0007_0000,7,East6b,15,-7,-10.6,-11.0,-12,-12.0,-12.0,-10.0,-8.0,1.451436070471814,15,144,82.13333333333334,77.0,35,48.0,60.0,95.0,144.0,30.728633046214227,15,5,1.2666666666666666,1.0,-1,-1.0,0.0,3.0,4.0,1.8427033281447005,15,75,42.666666666666664,46.0,21,21.0,26.0,51.0,75.0,17.445789049382533,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,45.90891124685591,30.112288896873878,0,grid_0008_0000,8,East6b,2278,960,8.5289776460869,-2.6533004393294,-17,-10.009933774834437,-6.406369756077779,-2.6533004393294,5.103448275862069,91.23092327447672,2278,551,61.5335153472954,57.55102040816327,1,41.48571428571429,45.57410049747406,73.34210526315789,89.36769435945712,25.667353315616065,2278,99,0.4422128666509143,-1.0,-37,-7.0,-4.0,2.0,5.0,11.767920033207995,2278,319,24.93121183010267,22.593459930560478,6,14.5844832376366,18.494029530585248,28.441791675470107,34.38915894189464,13.115735802879591,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,46.13348904060366,30.112288896873878,0,grid_0009_0000,9,East6b,4163,949,1.3771465380001358,-2.6438668801308034,-17,-10.029263377700547,-6.385303950520977,-2.6438668801308034,1.0878661087866108,56.62779211588319,4163,268,60.4998547597311,54.48826291079812,2,40.503204544626925,44.54216867469879,70.44117647058823,88.35879821221653,21.971124540777538,4163,98,0.29548378213205173,0.0,-34,-6.0,-3.0,3.0,5.0,8.329905490610583,4163,143,24.36650721674375,22.0,5,15.0,18.0,28.0,35.0,10.074534769186053,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,46.35806683435142,30.112288896873878,0,grid_0010_0000,10,East6b,7114,960,3.320042602558695,-6.469926873126874,-30,-10.0937350469074,-10.0937350469074,-2.66734384079351,1.103276335179633,82.79964801207484,7114,541,79.1472126220305,65.43181818181819,0,41.526257674752266,49.41105512670953,97.30399399023415,133.50200704914826,46.451525821022585,7114,99,0.5061717886829077,0.0,-61,-5.9619443828749725,-3.0,3.0,5.0,10.010638559325747,7114,258,32.601304053930804,26.495626822157433,0,14.47901806612344,18.527078302863053,40.43617021276596,58.41095890410959,21.26517200574958,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,46.582644628099175,30.112288896873878,0,grid_0011_0000,11,East6b,3924,955,-0.3441753916208373,-2.6578546510238703,-30,-10.227235052681133,-6.354706458236876,-2.6578546510238703,1.006117699744896,54.87110435831683,3924,477,66.25292112267311,50.49180327868852,0,38.51624548736462,42.48076923076923,82.46808510638297,114.4600120264582,36.995095459322755,3924,99,-0.20730851865510108,0.0,-20,-7.0,-2.9999999999999996,3.0,5.0,7.359640454851415,3924,273,26.81537302185381,20.469132557785677,0,14.517055565302385,14.517055565302385,34.669417916252534,48.40983606557377,17.14611348184505,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,46.80722242184693,30.112288896873878,0,grid_0012_0000,12,East6b,5842,960,10.951527256128756,-2.70561797752809,-30,-9.94095238095238,-6.213837504908749,-2.70561797752809,0.9943504559550492,111.78080128563063,5842,149,52.76075149727369,47.99999999999999,0,38.0,42.0,60.0,75.0,16.905811097275222,5842,99,2.3035810201695823,2.0,-48,-5.0,-2.0,4.0,6.0,12.525256750268378,5842,197,21.56914617922109,19.0,0,14.0,16.0,24.0,31.0,10.39215711625025,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,47.031800215594686,30.112288896873878,0,grid_0013_0000,13,East6b,6563,960,9.45831292765957,-2.768714257481997,-30,-6.170357615612767,-6.170357615612767,-2.768714257481997,0.9921083855302005,104.80382912600793,6563,201,53.48197453969883,49.0,0,39.0,43.0,59.0,75.0,17.62703699491234,6563,99,2.2463319119622995,2.0,-47,-4.0,-1.0,4.0,6.0,11.864136913430597,6563,134,21.48112662041979,19.0,0,14.0,16.0,24.0,30.0,10.182923290464409,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,47.256378009342434,30.112288896873878,0,grid_0014_0000,14,East6b,4266,960,12.542651452908949,-2.6975027156232048,-30,-9.929254173899437,-6.248441874246479,-2.6975027156232048,1.06732427727746,117.01082043839618,4266,544,61.57438536443384,53.47789126047337,0,37.96934630220548,41.60811589382339,69.31491712707182,85.30864197530865,45.558495325543305,4266,99,2.4378327395448394,1.0,-54,-4.0,-1.0,4.0,6.0,13.196207426410934,4266,363,26.66456537998165,20.46698113207547,0,14.583890760156237,16.51634807914734,26.434935432108198,34.35820895522388,33.23965334923427,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,47.48095580309019,30.112288896873878,0,grid_0015_0000,15,East6b,4245,960,23.61675706484427,-2.635860307751521,-30,-6.253969284142334,-6.253969284142334,-2.635860307751521,4.906666666666666,150.91009756890142,4245,270,52.630863621811784,48.46666666666667,0,38.52576452347178,42.47872763884986,58.59318748269176,74.50847457627118,18.47657976917545,4245,99,3.4811218626650904,2.0,-35,-5.0,-1.0,4.0,6.0,16.58080804392758,4245,127,21.54433211753799,18.999999999999996,0,13.999999999999998,16.0,23.0,30.0,11.772422309767089,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,47.705533596837945,30.112288896873878,0,grid_0016_0000,16,East6b,4814,960,25.19847386811341,-2.6888961974097936,-30,-9.956684706077256,-6.352452720208854,-2.6888961974097936,5.064881443907042,156.99627723573323,4814,189,58.69133252094167,53.0,0,39.0,43.99999999999999,68.0,88.0,22.49569251894948,4814,99,3.6018761187049506,1.0,-40,-5.0,-1.0,4.0,5.999999999999999,17.16395572895804,4814,164,24.6109000325664,21.000000000000004,0,13.999999999999998,17.000000000000004,27.0,38.0,14.087648846991268,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
