system:index,center_lat,center_lon,col,grid_id,numeric_id,region,rh_ng_kurtosis_x10_count,rh_ng_kurtosis_x10_max,rh_ng_kurtosis_x10_mean,rh_ng_kurtosis_x10_median,rh_ng_kurtosis_x10_min,rh_ng_kurtosis_x10_p10,rh_ng_kurtosis_x10_p25,rh_ng_kurtosis_x10_p75,rh_ng_kurtosis_x10_p90,rh_ng_kurtosis_x10_stdDev,rh_ng_mean_x10_count,rh_ng_mean_x10_max,rh_ng_mean_x10_mean,rh_ng_mean_x10_median,rh_ng_mean_x10_min,rh_ng_mean_x10_p10,rh_ng_mean_x10_p25,rh_ng_mean_x10_p75,rh_ng_mean_x10_p90,rh_ng_mean_x10_stdDev,rh_ng_skewness_x10_count,rh_ng_skewness_x10_max,rh_ng_skewness_x10_mean,rh_ng_skewness_x10_median,rh_ng_skewness_x10_min,rh_ng_skewness_x10_p10,rh_ng_skewness_x10_p25,rh_ng_skewness_x10_p75,rh_ng_skewness_x10_p90,rh_ng_skewness_x10_stdDev,rh_ng_std_x10_count,rh_ng_std_x10_max,rh_ng_std_x10_mean,rh_ng_std_x10_median,rh_ng_std_x10_min,rh_ng_std_x10_p10,rh_ng_std_x10_p25,rh_ng_std_x10_p75,rh_ng_std_x10_p90,rh_ng_std_x10_stdDev,row,.geo
16,47.705533596837945,-4.887711103126123,0,grid_0016_0000,16,Central2,49,3,-10.10204081632653,-10.0,-15,-12.0,-11.0,-9.0,-8.0,2.47637735708041,49,134,95.75510204081633,92.0,48,54.0,77.0,119.0,130.0,26.59870382927994,49,5,0.5714285714285714,1.0,-5,-3.0,0.0,1.0,4.0,2.1946130708196026,49,85,48.734693877551024,49.0,14,25.0,39.0,60.0,71.0,16.975102428477697,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,47.9301113905857,-4.887711103126123,0,grid_0017_0000,17,Central2,24,34,-5.95715972339349,-8.0,-13,-11.0,-10.0,-4.0,-2.0,9.027350417235146,24,102,66.00995108787316,70.0,39,43.0,52.0,81.0,84.0,17.18021310176978,24,7,0.4515095294316074,1.0,-18,-1.0,0.0,2.0,4.0,4.470388685561916,24,54,28.81683251813122,26.0,15,16.0,20.0,38.0,44.0,11.12796464867777,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,48.154689184333456,-4.887711103126123,0,grid_0018_0000,18,Central2,347,749,-2.966094027436921,-9.877145002904875,-14,-9.877145002904875,-9.877145002904875,-9.877145002904875,-7.673469387755102,66.52081886453261,347,207,93.846563599145,90.0,18,56.0,73.0,110.0,131.0,31.11273654370073,347,82,0.9300731726626028,0.0,-9,-2.0,-1.0,2.0,3.0,7.805488139314208,347,143,44.550898542201516,43.0,7,21.0,31.0,57.0,66.0,19.346258555699578,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,48.379266978081205,-4.887711103126123,0,grid_0019_0000,19,Central2,478,949,4.901917830867157,-6.388586533976053,-17,-10.1,-6.388586533976053,-2.7890625,5.305929919137466,73.97604983219506,478,550,115.23233032983384,53.148148148148145,4,33.65094882116159,41.63934426229508,129.14285714285714,334.5,124.85357480130997,478,98,1.1771926924030753,1.0,-20,-6.0,-3.0,3.0,6.0,10.16956710294794,478,295,56.681284616020505,20.541666666666668,5,12.583333333333334,14.413094836314546,54.25,199.0,73.3486548036109,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,48.60384477182896,-4.887711103126123,0,grid_0020_0000,20,Central2,18,693,55.29836512261581,-2.0,-12,-9.0,-6.0,2.0,56.0,217.83840567644245,18,229,76.7316076294278,56.0,30,37.0,43.0,80.0,195.0,52.952605177287815,18,77,5.046321525885559,3.0,-22,-13.0,0.0,4.0,4.0,25.113569201224493,18,52,27.382833787465945,24.5,11,14.0,16.0,36.0,48.0,12.357958399447263,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,48.828422565576716,-4.887711103126123,0,grid_0021_0000,21,Central2,245,946,-5.83265306122449,-10.147058823529411,-13,-10.147058823529411,-10.147058823529411,-10.147058823529411,-7.575757575757576,60.9576681076674,245,179,96.21632653061225,92.0,24,59.0,76.0,119.0,135.0,30.05176042884959,245,98,0.7020408163265306,0.0,-6,-2.0,-1.0,1.0,3.0,6.525694577025479,245,92,47.00408163265306,45.0,12,24.0,34.0,59.0,71.0,18.442740501829594,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,49.05300035932447,-4.887711103126123,0,grid_0022_0000,22,Central2,1,-6,-6.0,-6.0,-6,-6.0,-6.0,-6.0,-6.0,0.0,1,40,40.0,40.0,40,40.0,40.0,40.0,40.0,0.0,1,-3,-3.0,-3.0,-3,-3.0,-3.0,-3.0,-3.0,0.0,1,17,17.0,17.0,17,17.0,17.0,17.0,17.0,0.0,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,50.17588932806324,-4.887711103126123,0,grid_0027_0000,27,Central2,5969,960,5.703689464831753,-6.4606058529368475,-30,-10.080250217079264,-6.4606058529368475,-2.65912121721234,1.0939215360121664,92.03897968107948,5969,717,81.0679336824539,69.39080459770115,0,41.592395358115496,49.40947516361806,101.59558823529412,141.625,45.22199389109423,5969,99,1.3900378853958544,1.0,-30,-6.0,-3.0000000000000004,4.0,5.999999999999999,10.81910853886134,5969,337,32.45398487875686,26.519593008709325,0,14.506842585444593,18.48798484300322,40.48466875815796,56.38666666666666,20.314194308090375,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,50.400467121811,-4.887711103126123,0,grid_0028_0000,28,Central2,16110,960,1.5599311256027613,-6.378990333650283,-30,-10.055862189858486,-6.378990333650283,-2.6619526431344878,1.159809671261414,64.28708508046843,16110,485,72.77016575556766,60.48692577568249,0,40.523828416997304,46.52655421007174,86.48543689320388,120.42105263157895,40.53550890805166,16110,99,1.1724372044787401,1.0,-81,-5.0,-2.0,4.0,6.0,8.354552979827838,16110,204,28.608363898605322,23.999999999999996,0,14.0,18.0,34.00000000000001,48.0,17.038695624713725,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,50.625044915558746,-4.887711103126123,0,grid_0029_0000,29,Central2,4720,960,5.298595882701176,-2.645264095370037,-30,-10.118550773181488,-6.470087339615748,-2.645264095370037,5.170213601382127,83.98498567927,4720,422,67.34048260278655,56.57142857142857,0,38.56185567010309,44.48108801172268,80.63793103448276,110.46666666666667,34.40770767657121,4720,99,1.472796478033569,1.0,-36,-5.0,-2.0,4.0,6.0,10.30690457829794,4720,147,26.496752353397312,22.0,0,14.0,17.0,32.0,45.0,14.119533406126498,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
