grid_id,numeric_id,row,col,center_lon,center_lat,region,rh100_x10_mean,rh100_x10_median,rh100_x10_stdDev,rh100_x10_min,rh100_x10_max,rh100_x10_count,rh100_x10_p10,rh100_x10_p25,rh100_x10_p75,rh100_x10_p90
grid_0000_0000,0,0,0,0.11228889687387711,44.11228889687388,East4b,193.93651062378152,197.50442044071767,71.70981920096082,58,1031,34003,97.40591063505913,145.44507575757575,237.54261704681872,277.5295698924731
grid_0001_0000,1,1,0,0.11228889687387711,44.33686669062163,East4b,194.52141676254575,202.48447204968943,66.60527156941222,59,520,34750,94.53185522741214,144.53042677624512,242.46764091858037,276.44392523364485
grid_0002_0000,2,2,0,0.11228889687387711,44.56144448436939,East4b,187.83741765529564,171.7869103532775,107.99991551397724,56,1147,25510,75.58202742534922,99.45370602682121,235.45947609568674,299.41975308641975
grid_0003_0000,3,3,0,0.11228889687387711,44.78602227811714,East4b,196.18081124489848,195.5243169731661,100.28787783862094,55,1353,25935,83.41337523895928,123.5928656799843,243.34962808421528,283.2044752802793
grid_0004_0000,4,4,0,0.11228889687387711,45.01060007186489,East4b,188.21616234932713,195.52812881623004,64.1773402225068,56,1164,39015,99.4957767443499,147.51744345136524,227.63043551082546,259.3338716526618
grid_0005_0000,5,5,0,0.11228889687387711,45.23517786561265,East4b,172.05586661161794,171.48790392998146,76.42811745148481,53,1256,24789,91.50496359454176,123.62113998653818,211.31872358154953,243.3369125427949
grid_0006_0000,6,6,0,0.11228889687387711,45.459755659360404,East4b,168.04955655497253,170.44117647058823,59.07372179529127,57,469,18161,84.44199852667158,120.60115606936417,210.46,244.50967741935483
grid_0007_0000,7,7,0,0.11228889687387711,45.68433345310816,East4b,144.65666858533203,136.42023560049643,60.38747008285691,54,552,17119,76.42652329749104,94.46606334841628,182.4362849009751,224.5137614678899
grid_0008_0000,8,8,0,0.11228889687387711,45.90891124685591,East4b,155.27795705215624,145.45584725536992,76.28249755222274,58,883,14155,85.2976501305483,109.4138476681743,181.47527472527472,213.52
grid_0009_0000,9,9,0,0.11228889687387711,46.13348904060366,East4b,163.9370657450261,157.70285714285714,80.64500695157443,57,1033,13717,85.57132726917058,113.5329527083121,197.53719844357974,229.55172413793105
grid_0010_0000,10,10,0,0.11228889687387711,46.35806683435142,East4b,171.2739955948746,161.55406639870543,81.59920730348018,60,834,13215,85.42125750051729,109.43476036886003,213.4695652173913,261.1333333333333
grid_0011_0000,11,11,0,0.11228889687387711,46.582644628099175,East4b,211.25305721591297,193.6414342629482,120.33901891567385,56,1047,13943,93.41624365482234,133.5257731958763,253.44102564102565,317.34177215189874
grid_0012_0000,12,12,0,0.11228889687387711,46.80722242184693,East4b,185.64353635710594,185.41160807902435,92.80705190517286,54,972,14007,85.54494382022472,117.39024390243902,225.46964115723688,261.38129496402877
grid_0013_0000,13,13,0,0.11228889687387711,47.031800215594686,East4b,184.41085662490428,189.61911227948207,65.05723927630069,59,743,13348,93.7244094488189,141.48768472906403,225.45850661312917,253.4806517311609
grid_0014_0000,14,14,0,0.11228889687387711,47.256378009342434,East4b,191.4498530210878,187.56489303072857,88.76649490540943,55,1486,29991,91.43650599570498,139.71026499243183,235.56273350813245,267.27974754720356
grid_0015_0000,15,15,0,0.11228889687387711,47.48095580309019,East4b,202.0321794836215,203.69050125542708,89.7712290815865,57,1364,26162,99.39303251855084,155.75033651186394,243.53430735714429,275.3254954823203
grid_0016_0000,16,16,0,0.11228889687387711,47.705533596837945,East4b,206.3804453665048,203.3676073225638,91.29331212013919,57,1391,24862,99.40557167018657,147.67376535068436,243.2641949098629,283.2011318997109
grid_0017_0000,17,17,0,0.11228889687387711,47.9301113905857,East4b,186.78947862069276,169.52888168402984,107.18105657989418,57,1036,20923,81.4372282335859,109.42465753424658,229.56534954407294,285.2238805970149
grid_0000_0001,18,0,1,0.3368666906216313,44.11228889687388,East4b,185.77678780495674,185.41220986705713,72.93091811931134,58,803,14279,89.55555555555556,125.48743718592965,237.47471282608433,273.80555979172567
grid_0001_0001,19,1,1,0.3368666906216313,44.33686669062163,East4b,166.77679426540632,158.44303797468353,73.05503060703145,58,438,18996,78.50532113397419,100.48033154658948,222.55336226730807,268.44447470181365
grid_0002_0001,20,2,1,0.3368666906216313,44.56144448436939,East4b,177.49874154828927,169.57898437139826,90.83892638727383,59,848,20717,81.55493228082506,105.61019861685078,225.50291244324174,269.55223880597015
grid_0003_0001,21,3,1,0.3368666906216313,44.78602227811714,East4b,206.37822624741528,187.59185892132146,130.42001840209355,54,1291,21891,83.40526718739248,115.49303553326226,243.3695427055313,315.0504201680672
grid_0004_0001,22,4,1,0.3368666906216313,45.01060007186489,East4b,194.2740362368241,195.6797384185011,68.52438322301552,56,1151,35809,99.35614649834396,147.63064218407573,235.4487140911715,267.2273450353752
grid_0005_0001,23,5,1,0.3368666906216313,45.23517786561265,East4b,177.39642171652542,180.45323741007192,60.806271424898135,58,505,23391,90.56210272708633,130.54144639916805,222.51301115241637,254.41112902522983
grid_0006_0001,24,6,1,0.3368666906216313,45.459755659360404,East4b,170.95274971387863,172.56930693069307,59.597394252757404,59,449,16338,88.46323741422064,124.44525547445255,212.46542198983866,248.4390243902439
grid_0007_0001,25,7,1,0.3368666906216313,45.68433345310816,East4b,158.60097014635122,158.5308513278729,53.193137957224685,59,469,18387,86.40251572327044,118.50095977925076,194.5616404715128,228.47524752475246
