system:index,center_lat,center_lon,col,grid_id,groups,numeric_id,region,row,.geo
0,34.11228889687388,-4.887711103126123,0,grid_0000_0000,"[{treecover_class=1, mean=[57.47486463657382, 23.293623708923914, 3.5595207308153065, 34.75178910706561], median=[49.38919729027869, 18.45989433237272, 1.0, -2.601617653509933], stdDev=[28.459759644812454, 17.0866186479282, 19.539060947020726, 174.67062438386642], min=[0, 0, -70, -30], max=[709, 277, 99, 960], count=[8679, 8679, 8679, 8679], p10=[37.83940385180829, 12.586830046330286, -8.0, -10.052599423510735], p25=[41.63968538705671, 14.51478993550926, -3.0000000000000004, -6.289806717998626], p75=[65.42018833256776, 24.430610269646134, 4.0, 1.1103527246561316], p90=[89.55140186915888, 34.582089552238806, 7.0, 13.45138888888889]}, {treecover_class=2, mean=[59.22222222222222, 23.88888888888889, 0.2222222222222222, -4.444444444444445], median=[57.0, 18.0, 1.0, -5.0], stdDev=[15.696976196974848, 9.242948596926853, 2.6152449546532934, 5.479479113750202], min=[34, 12, -6, -12], max=[90, 41, 3, 3], count=[9, 9, 9, 9], p10=[34.0, 12.0, -6.0, -12.0], p25=[49.0, 17.0, 0.0, -10.0], p75=[70.0, 32.0, 2.0, 1.0], p90=[90.0, 41.0, 3.0, 3.0]}, {treecover_class=3, mean=[57.0, 20.0, -2.0, -2.0], median=[57.0, 20.0, -2.0, -2.0], stdDev=[0.0, 0.0, 0.0, 0.0], min=[57, 20, -2, -2], max=[57, 20, -2, -2], count=[1, 1, 1, 1], p10=[57.0, 20.0, -2.0, -2.0], p25=[57.0, 20.0, -2.0, -2.0], p75=[57.0, 20.0, -2.0, -2.0], p90=[57.0, 20.0, -2.0, -2.0]}]",0,Central1,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,34.33686669062163,-4.887711103126123,0,grid_0001_0000,"[{treecover_class=1, mean=[52.15929629989857, 22.288814132495204, 4.723330342926441, 41.498967867522474], median=[50.0, 18.042107106017735, 2.0, -2.6170706350654047], stdDev=[17.221401720949046, 16.44297281102242, 21.080417085312124, 189.73791283283458], min=[0, 0, -69, -30], max=[165, 193, 99, 960], count=[11546, 11546, 11546, 11546], p10=[37.0, 13.0, -6.0, -9.972069093714644], p25=[42.0, 15.000000000000002, -2.0, -6.304696261547592], p75=[61.0, 23.0, 4.0, 1.1290672451193058], p90=[74.0, 30.0, 7.0, 13.464]}, {treecover_class=2, mean=[53.0, 16.0, 2.0, -4.0], median=[53.0, 16.0, 2.0, -4.0], stdDev=[0.0, 0.0, 0.0, 0.0], min=[53, 16, 2, -4], max=[53, 16, 2, -4], count=[2, 2, 2, 2], p10=[53.0, 16.0, 2.0, -4.0], p25=[53.0, 16.0, 2.0, -4.0], p75=[53.0, 16.0, 2.0, -4.0], p90=[53.0, 16.0, 2.0, -4.0]}]",1,Central1,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,34.56144448436939,-4.887711103126123,0,grid_0002_0000,"[{treecover_class=1, mean=[59.63149242310481, 24.80380560212381, 4.393016141672085, 32.26479915523801], median=[54.50940798912007, 20.522747837417207, 2.0, -2.733414970649342], stdDev=[24.224240015789913, 16.987281365596843, 18.81151723762256, 170.0088638441141], min=[0, 0, -64, -30], max=[441, 272, 99, 960], count=[11483, 11483, 11483, 11483], p10=[38.53451298061465, 12.599516070532472, -5.0, -9.855365415761653], p25=[44.52148148148148, 16.498058532058224, -1.0, -6.364713463407943], p75=[70.46109510086455, 28.470908809146636, 4.0, 1.0718397550874754], p90=[86.51968503937007, 38.43529411764706, 7.0, 9.274394155750088]}, {treecover_class=2, mean=[72.11716039115598, 28.786169022970377, 4.866536663703364, 36.55236442889507], median=[67.0, 25.0, 2.0, -6.36], stdDev=[29.443462493677636, 17.270128909461462, 19.758142558112304, 174.30992661581163], min=[0, 0, -45, -30], max=[193, 142, 99, 960], count=[274, 274, 274, 274], p10=[43.0, 15.0, -5.0, -9.61111111111111], p25=[50.0, 19.0, -2.0, -6.36], p75=[89.0, 34.0, 5.0, -2.8636363636363638], p90=[111.0, 46.0, 7.0, 19.0]}, {treecover_class=3, mean=[85.97142857142858, 31.752380952380953, 3.342857142857143, 23.123809523809523], median=[78.0, 27.0, 1.0, -6.421052631578948], stdDev=[35.82057326994858, 16.888305873693984, 16.82958198922281, 152.92641836225218], min=[9, 4, -31, -15], max=[168, 85, 98, 950], count=[105, 105, 105, 105], p10=[45.0, 16.0, -5.0, -9.625], p25=[56.0, 19.0, -2.0, -6.421052631578948], p75=[114.0, 37.0, 4.0, 0.7857142857142857], p90=[133.0, 60.0, 6.0, 5.25]}, {treecover_class=4, mean=[87.58920924921496, 33.60983442763345, 2.7788324293462745, 37.035255495289746], median=[85.0, 29.0, 1.0, -6.341463414634147], stdDev=[39.13229944054058, 18.51151975490839, 20.643899304937445, 171.8817775523207], min=[11, 6, -41, -12], max=[172, 100, 98, 950], count=[110, 110, 110, 110], p10=[41.0, 16.0, -9.0, -10.368421052631579], p25=[56.0, 20.0, -4.0, -6.341463414634147], p75=[118.0, 45.0, 3.0, -2.72704362891794], p90=[138.0, 59.0, 7.0, 18.0]}]",2,Central1,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,34.78602227811714,-4.887711103126123,0,grid_0003_0000,"[{treecover_class=1, mean=[58.6189316704533, 24.290114939340782, 4.339651183484606, 34.366451102436145], median=[54.48235739199439, 20.485262693626762, 2.0, -2.66625491823024], stdDev=[22.784824354111606, 15.46030083019526, 19.38390199292426, 174.75225135932018], min=[0, 0, -84, -30], max=[469, 261, 99, 960], count=[10202, 10202, 10202, 10202], p10=[38.556985724315474, 12.671564764769206, -6.0, -9.89374330057869], p25=[44.43434903770223, 16.52405256550184, -1.0, -6.3787964806153585], p75=[68.5036231884058, 26.42020180433223, 4.0, 1.0973553622511527], p90=[86.44444444444444, 36.49189189189189, 7.000000000000001, 9.28169014084507]}, {treecover_class=2, mean=[68.15668334233344, 27.062396201615943, 3.1717423864203695, 21.540566700968952], median=[66.0, 23.0, 2.0, -6.503448275862069], stdDev=[24.581300686950346, 15.017473858669472, 16.17703513907308, 145.22454611144417], min=[10, 3, -34, -16], max=[190, 112, 99, 960], count=[387, 387, 387, 387], p10=[43.0, 15.0, -6.0, -10.066666666666666], p25=[51.0, 18.0, -1.0, -6.503448275862069], p75=[80.0, 31.0, 4.0, -2.722772277227723], p90=[100.0, 42.0, 7.0, 5.25]}, {treecover_class=3, mean=[72.23239436619718, 27.119718309859156, 2.0246478873239435, 13.147887323943662], median=[67.0, 24.0, 1.0, -6.592233009708738], stdDev=[27.790378690981118, 12.305662497326809, 13.43068111819173, 116.28855242505199], min=[11, 7, -33, -19], max=[193, 86, 99, 960], count=[284, 284, 284, 284], p10=[44.0, 16.0, -5.0, -9.777777777777779], p25=[54.5, 19.0, -2.0, -6.592233009708738], p75=[85.0, 31.0, 3.5, -2.75], p90=[101.0, 42.0, 6.0, 0.8787878787878788]}, {treecover_class=4, mean=[76.16156227293992, 29.46960754063442, 3.284306602036449, 22.40385591575511], median=[68.0, 25.0, 1.0, -6.364095568959271], stdDev=[35.66459467835774, 17.16412829456135, 16.454653521007206, 150.49584603280354], min=[12, 10, -16, -14], max=[223, 132, 99, 960], count=[395, 395, 395, 395], p10=[44.0, 16.0, -5.0, -6.364095568959271], p25=[54.0, 20.0, -1.0, -6.364095568959271], p75=[86.0, 32.0, 4.0, -3.01010101010101], p90=[110.0, 45.0, 5.0, 1.775]}]",3,Central1,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,35.01060007186489,-4.887711103126123,0,grid_0004_0000,"[{treecover_class=1, mean=[59.93474591663843, 25.61308410708235, 5.0742945442222975, 37.421373636055584], median=[54.52799955797442, 20.458424359811715, 2.0, -2.6670118181184597], stdDev=[28.935491915097845, 18.108095529037254, 20.046143196979223, 181.69275603630172], min=[0, 0, -65, -30], max=[477, 258, 99, 960], count=[7245, 7245, 7245, 7245], p10=[38.544401544401545, 12.612472160356347, -5.0, -9.974802850356294], p25=[44.518774912776514, 16.500163167160462, -1.0, -6.354038755061261], p75=[70.49521800868693, 28.532639749878715, 5.0, 1.1339066105734987], p90=[88.47376349485312, 40.38292711100843, 8.0, 13.423913043478262]}, {treecover_class=2, mean=[68.8620259655502, 28.330140083444046, 4.492086800456844, 29.439747803183927], median=[64.0, 24.0, 2.0, -2.7127659574468086], stdDev=[31.283136277947186, 17.784466391892902, 18.186301731613707, 165.51131032803764], min=[0, 0, -41, -30], max=[251, 107, 99, 960], count=[338, 338, 338, 338], p10=[42.0, 14.0, -5.0, -10.122448979591837], p25=[50.0, 18.0, 0.0, -6.405172413793103], p75=[80.0, 30.0, 5.0, -2.7127659574468086], p90=[102.0, 51.0, 7.0, 5.0]}, {treecover_class=3, mean=[77.12916529691283, 32.50910014643914, 3.271300917486028, 13.745225785242521], median=[70.375, 26.0, 2.0, -6.3581317764804], stdDev=[38.47329552027731, 21.402934099296207, 13.94060977189427, 121.71236256234542], min=[0, 0, -78, -30], max=[425, 250, 99, 959], count=[657, 657, 657, 657], p10=[40.583333333333336, 15.0, -4.0, -9.919642857142858], p25=[52.458333333333336, 20.0, 0.0, -6.3581317764804], p75=[94.7, 40.0, 4.0, -2.854651162790698], p90=[122.28571428571429, 56.0, 7.0, 1.1403508771929824]}, {treecover_class=4, mean=[83.07867613376088, 33.58961446558789, 2.563546941352713, 12.552549801290066], median=[74.53658536585365, 28.518987341772153, 2.0, -6.469649435112889], stdDev=[36.91659927792662, 21.33698809455002, 13.338895124142788, 116.09499717248], min=[0, 0, -63, -30], max=[356, 368, 99, 960], count=[1268, 1268, 1268, 1268], p10=[46.63636363636363, 16.43661971830986, -5.0, -9.995726495726496], p25=[58.38461538461539, 20.597701149425287, -1.0, -6.469649435112889], p75=[100.6, 42.5945945945946, 4.0, -2.829113924050633], p90=[132.53333333333333, 56.55555555555556, 6.0, 1.0406504065040652]}]",4,Central1,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,35.23517786561265,-4.887711103126123,0,grid_0005_0000,"[{treecover_class=1, mean=[64.06661387492207, 27.048756946968364, 4.075825151816381, 22.37238518397281], median=[58.557522123893804, 22.433734939759034, 3.0000000000000004, -6.428110205764737], stdDev=[27.16889782501575, 16.67355868784161, 16.388873875524823, 148.79779886205677], min=[0, 0, -65, -30], max=[402, 291, 99, 960], count=[3262, 3262, 3262, 3262], p10=[38.56382978723404, 14.541606639723598, -4.0, -9.844045490025591], p25=[46.458333333333336, 16.50472150168032, 0.0, -6.428110205764737], p75=[76.484375, 32.34166666666667, 5.0, -2.727134951935466], p90=[96.34782608695652, 44.395348837209305, 7.0, 5.324260154328839]}, {treecover_class=2, mean=[75.01976847729297, 31.781834372217276, 3.3668744434550315, 10.617809439002672], median=[72.0, 28.0, 2.0, -6.541666666666667], stdDev=[29.52773585092124, 17.242042941645817, 12.894778103145335, 114.12612114798715], min=[0, 0, -19, -30], max=[206, 103, 98, 949], count=[111, 111, 111, 111], p10=[43.0, 15.0, -2.0, -10.095238095238095], p25=[55.0, 20.0, 0.0, -6.541666666666667], p75=[88.0, 40.0, 4.0, -2.5], p90=[113.0, 53.0, 6.0, 0.6174334140435835]}, {treecover_class=3, mean=[76.43636363636364, 34.981818181818184, 5.509090909090909, 29.181818181818183], median=[74.0, 31.0, 3.0, -5.0], stdDev=[31.699591988405864, 19.986805565027513, 18.07144681763595, 171.4247347071638], min=[15, 7, -7, -18], max=[134, 121, 99, 959], count=[55, 55, 55, 55], p10=[37.0, 14.0, -2.0, -9.0], p25=[55.0, 22.0, 0.0, -8.0], p75=[96.0, 42.0, 4.0, -3.0], p90=[124.0, 57.0, 6.0, 4.0]}, {treecover_class=4, mean=[75.55102040816327, 31.551020408163264, 4.061224489795919, 15.142857142857142], median=[73.0, 30.0, 4.0, -5.0], stdDev=[23.655746356719774, 13.612810929699524, 14.302002376241324, 135.00325014984048], min=[23, 15, -15, -12], max=[132, 77, 98, 950], count=[49, 49, 49, 49], p10=[49.0, 16.0, -5.0, -10.0], p25=[58.0, 20.0, 2.0, -7.0], p75=[88.0, 39.0, 5.0, -2.0], p90=[111.0, 46.0, 7.0, 3.0]}]",5,Central1,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,35.459755659360404,-4.887711103126123,0,grid_0006_0000,"[{treecover_class=1, mean=[60.524706609017905, 19.421402100061766, 0.8860407659048796, 0.5906423718344657], median=[55.0, 19.0, 1.0, -1.0], stdDev=[18.19405586006192, 5.247287267592565, 5.556061778382877, 8.15212245931794], min=[35, 9, -8, -10], max=[105, 31, 10, 27], count=[26, 26, 26, 26], p10=[43.0, 14.0, -7.0, -8.0], p25=[47.0, 15.0, -5.0, -6.0], p75=[66.0, 24.0, 5.0, 5.0], p90=[92.0, 28.0, 7.0, 14.0]}, {treecover_class=2, mean=[45.666666666666664, 46.0, 31.333333333333332, 271.0], median=[53.0, 23.5, 2.5, -2.5], stdDev=[24.067036008246266, 38.03068936179481, 42.640617047859685, 394.03468544448384], min=[12, 14, -1, -10], max=[76, 102, 96, 908], count=[6, 6, 6, 6], p10=[12.0, 14.0, -1.0, -10.0], p25=[16.0, 16.0, 1.0, -7.0], p75=[64.0, 97.0, 87.0, 740.0], p90=[76.0, 102.0, 96.0, 908.0]}, {treecover_class=3, mean=[59.7, 20.5, 1.1, -7.3], median=[61.0, 18.0, 1.0, -6.0], stdDev=[14.567429423202979, 9.3834961501564, 3.726929030716845, 5.23545604508337], min=[39, 9, -5, -19], max=[89, 43, 7, -1], count=[10, 10, 10, 10], p10=[39.0, 9.0, -5.0, -15.5], p25=[46.0, 17.0, 0.0, -12.0], p75=[67.0, 26.0, 4.0, -4.0], p90=[79.5, 35.0, 5.5, -1.5]}, {treecover_class=4, mean=[76.5, 19.25, -0.25, -6.125], median=[75.5, 17.0, 1.0, -5.5], stdDev=[12.951833846988619, 10.059199769365355, 3.307189138830738, 3.822221212855164], min=[58, 6, -6, -11], max=[92, 41, 4, 1], count=[8, 8, 8, 8], p10=[58.0, 6.0, -6.0, -11.0], p25=[65.5, 12.5, -3.0, -10.0], p75=[90.0, 24.0, 2.0, -4.0], p90=[92.0, 41.0, 4.0, 1.0]}]",6,Central1,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,35.68433345310816,-4.887711103126123,0,grid_0007_0000,[],7,Central1,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,35.90891124685591,-4.887711103126123,0,grid_0008_0000,"[{treecover_class=1, mean=[214.0, 81.0, -2.0, -11.0], median=[214.0, 81.0, -2.0, -11.0], stdDev=[0.0, 0.0, 0.0, 0.0], min=[214, 81, -2, -11], max=[214, 81, -2, -11], count=[2, 2, 2, 2], p10=[214.0, 81.0, -2.0, -11.0], p25=[214.0, 81.0, -2.0, -11.0], p75=[214.0, 81.0, -2.0, -11.0], p90=[214.0, 81.0, -2.0, -11.0]}]",8,Central1,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,36.13348904060366,-4.887711103126123,0,grid_0009_0000,[],9,Central1,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
