system:index,center_lat,center_lon,col,grid_id,numeric_id,region,rh_ng_kurtosis_x10_count,rh_ng_kurtosis_x10_max,rh_ng_kurtosis_x10_mean,rh_ng_kurtosis_x10_median,rh_ng_kurtosis_x10_min,rh_ng_kurtosis_x10_p10,rh_ng_kurtosis_x10_p25,rh_ng_kurtosis_x10_p75,rh_ng_kurtosis_x10_p90,rh_ng_kurtosis_x10_stdDev,rh_ng_mean_x10_count,rh_ng_mean_x10_max,rh_ng_mean_x10_mean,rh_ng_mean_x10_median,rh_ng_mean_x10_min,rh_ng_mean_x10_p10,rh_ng_mean_x10_p25,rh_ng_mean_x10_p75,rh_ng_mean_x10_p90,rh_ng_mean_x10_stdDev,rh_ng_skewness_x10_count,rh_ng_skewness_x10_max,rh_ng_skewness_x10_mean,rh_ng_skewness_x10_median,rh_ng_skewness_x10_min,rh_ng_skewness_x10_p10,rh_ng_skewness_x10_p25,rh_ng_skewness_x10_p75,rh_ng_skewness_x10_p90,rh_ng_skewness_x10_stdDev,rh_ng_std_x10_count,rh_ng_std_x10_max,rh_ng_std_x10_mean,rh_ng_std_x10_median,rh_ng_std_x10_min,rh_ng_std_x10_p10,rh_ng_std_x10_p25,rh_ng_std_x10_p75,rh_ng_std_x10_p90,rh_ng_std_x10_stdDev,row,.geo
0,48.11228889687388,0.11228889687387711,0,grid_0000_0000,0,East4d,18739,204,5.5258011276526195,1.0,-19,-12.0,-8.0,13.0,28.0,18.80196686891714,18739,355,50.24824505918918,26.50877192982456,-57,2.5011914217633042,8.466744919206501,78.60204081632654,136.36001411820072,56.185374239348405,18739,44,4.446448438795942,4.999999999999999,-26,-8.0,-1.0,10.0,15.0,8.763714135425603,18739,239,50.579952539731735,45.0,17,24.010544074230282,29.0,67.0,83.99999999999999,25.234300521631322,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,48.33686669062163,0.11228889687387711,0,grid_0001_0000,1,East4d,19239,320,7.411112221444986,2.532273763128989,-20,-11.469829146456235,-5.474441912284427,14.516252390057362,32.527363184079604,21.146919459100364,19239,362,53.30030019802464,28.55294117647059,-27,2.4787186907006373,8.488670419335325,82.45715310147006,148.53333333333333,59.63714300854268,19239,54,4.749516562895768,6.0,-32,-9.0,-2.0,10.999999999999998,16.0,9.607908857389667,19239,288,53.49759902761942,46.449753175220955,17,24.467277218644494,30.47029931226612,70.47654320987654,90.52283314090059,27.8728620798031,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,48.56144448436939,0.11228889687387711,0,grid_0002_0000,2,East4d,27339,211,2.724519683972549,-2.0,-18,-13.979824119812479,-10.0,9.0,24.0,18.81926890446626,27339,314,76.0808047826651,66.51801801801801,-31,4.460270608807808,16.50537634408602,126.5,166.5530303030303,62.18414104369129,27339,43,1.4876716111498305,1.0,-26,-10.0,-6.0,8.0,14.0,9.520530872380965,27339,226,61.69867410042287,61.0,16,26.0,37.0,81.99999999999999,98.0,27.291857072969755,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,48.78602227811714,0.11228889687387711,0,grid_0003_0000,3,East4d,25654,245,6.341274137496437,0.48972793351812766,-18,-11.485135135135135,-7.496715925849609,12.462099125364432,32.460400214674536,20.28168207182945,25654,565,62.84431386539247,41.59176029962547,-30,1.562826741149901,9.458536696909722,105.449188695056,157.5182926829268,65.95808896313834,25654,47,3.37545196467754,4.0,-25,-9.0,-4.0,10.0,16.0,9.593510263905566,25654,485,56.27168202256116,50.51146384479718,16,24.51433842516053,32.48076340768762,74.47167221672215,90.47181008902078,33.70721551901223,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,49.01060007186489,0.11228889687387711,0,grid_0004_0000,4,East4d,32264,245,6.397146969021127,2.4996117606487713,-18,-11.443346355541477,-7.512611822732371,12.474137931034482,28.45,18.755032577330553,32264,623,51.342594167592004,21.441768415180423,-32,1.6820125695028858,5.379518948619689,77.41509433962264,145.3920704845815,64.21195571099308,32264,46,4.639351026160103,5.0,-25,-6.0,-1.0,10.0,14.999999999999998,8.336195680214708,32264,406,52.038718906571326,42.47812237074764,16,24.48787223390408,28.492280304874264,66.47109969506333,88.48745519713262,31.758678714489456,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,49.23517786561265,0.11228889687387711,0,grid_0005_0000,5,East4d,37945,182,7.2571209754195545,2.0,-19,-11.0,-6.000000000000001,15.0,32.0,19.880109313981553,37945,374,41.178690156497154,22.425782762725724,-17,2.481210562644693,6.488118691382629,60.43619003260363,110.44925971184176,46.405085148952466,37945,39,6.4559012872762205,5.999999999999999,-25,-4.0,2.0,11.0,16.0,7.796848709336334,37945,302,49.557803009970655,44.48368841893464,15,24.473221904243555,28.498170535254392,64.48132960826725,84.47297297297297,24.546827152267472,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,49.459755659360404,0.11228889687387711,0,grid_0006_0000,6,East4d,13379,230,5.5624853256071685,1.0,-19,-12.0,-7.0,11.0,26.0,19.808424882113492,13379,499,49.25773575292549,25.431561198174965,-33,1.773467364218711,9.396457370606418,73.42241379310344,137.4,54.02846487644112,13379,42,4.626666130562182,5.0,-34,-8.0,0.0,9.999999999999998,15.0,8.798436454562328,13379,392,51.321191642874595,44.52399089052929,18,24.471363803692864,28.471223348500732,70.49756656169481,88.55977322619835,25.564885818348458,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,49.68433345310816,0.11228889687387711,0,grid_0007_0000,7,East4d,3136,147,6.918061754554699,2.0,-18,-11.0,-6.0,14.0,33.0,19.72952378291577,3136,661,39.02462067134535,17.639791494129682,-34,1.6003743205825043,5.343216555723518,53.405877003523926,113.55977408220897,56.02289324661499,3136,34,5.851259085603795,6.0,-27,-4.0,1.0,10.0,16.0,7.839548838327395,3136,407,47.99459998296842,40.51724137931034,18,24.50713468900711,28.502958579881657,60.38095238095238,80.48148148148148,29.121429074161558,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,50.35806683435142,0.11228889687387711,0,grid_0010_0000,10,East4d,6,21,-3.6666666666666665,-9.5,-11,-11.0,-11.0,-2.0,21.0,11.48428878463481,6,280,82.66666666666667,46.5,15,15.0,35.0,73.0,280.0,90.15295644378811,6,2,-2.8333333333333335,1.0,-13,-13.0,-10.0,2.0,2.0,6.202598021976132,6,92,42.333333333333336,30.0,24,24.0,26.0,52.0,92.0,24.14999424890661,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,50.582644628099175,0.11228889687387711,0,grid_0011_0000,11,East4d,757,234,93.93527080581242,88.0,1,37.0,58.0,125.0,158.0,47.54906842290091,757,274,13.668428005284015,10.829787234042554,-1,2.391891891891892,6.466666666666667,18.471698113207548,26.363636363636363,16.49962072456795,757,43,28.70673712021136,29.0,-24,21.0,25.0,33.0,36.0,6.522888837438811,757,103,50.05416116248349,49.0,20,30.0,35.0,62.0,73.0,17.207137293402415,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,50.80722242184693,0.11228889687387711,0,grid_0012_0000,12,East4d,30934,167,4.64149050055431,0.0,-19,-11.0,-5.999999999999999,10.0,25.0,17.39608992979092,30934,666,41.28501765788281,21.468509549600004,-35,1.6571900291778108,5.423850774609244,61.48699023842725,105.41555819905557,49.32067140780951,30934,36,3.8272401256179625,4.0,-41,-7.0,-1.0,9.0,13.999999999999998,8.058688210014854,30934,385,46.83162354739945,40.56170788523896,15,24.476673335215906,28.473844411712115,54.51235883433073,68.52436977582798,34.265104282965446,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,51.031800215594686,0.11228889687387711,0,grid_0013_0000,13,East4d,74456,259,2.4312352809169817,-3.5138175402924374,-20,-11.495594792094828,-9.490920940557004,6.49121586717895,22.46086956521739,18.16181626214935,74456,744,58.85072577233135,49.46494530825356,-28,5.489863478697898,17.47004637828251,89.45849136949265,125.42196303685353,51.57224501926646,74456,45,3.5865872797594913,4.0,-26,-6.988858615936699,-2.0,9.000000000000002,14.0,8.258182357072222,74456,553,56.076570077704524,53.52630706367501,15,25.468746366636555,37.46904146473943,69.41668813398282,81.45774636911946,30.192737307270697,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,51.256378009342434,0.11228889687387711,0,grid_0014_0000,14,East4d,80232,217,3.448854381094222,-2.0,-18,-11.990402221312067,-8.0,8.0,24.0,17.87771316784183,80232,643,51.165748675658236,37.456484663143655,-30,5.465867535607524,13.457742150366698,77.49886313972594,121.493515616295,49.9128508559794,80232,40,4.312219393291843,4.999999999999999,-31,-6.000000000000001,-1.0,9.000000000000002,13.999999999999998,8.035470911427414,80232,440,52.06416759107001,48.565144664544526,15,26.496471233467695,34.48279303851193,64.47518457957153,78.47875475271971,26.623424103183687,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
