system:index,center_lat,center_lon,col,grid_id,numeric_id,region,rh_ng_kurtosis_x10_count,rh_ng_kurtosis_x10_max,rh_ng_kurtosis_x10_mean,rh_ng_kurtosis_x10_median,rh_ng_kurtosis_x10_min,rh_ng_kurtosis_x10_p10,rh_ng_kurtosis_x10_p25,rh_ng_kurtosis_x10_p75,rh_ng_kurtosis_x10_p90,rh_ng_kurtosis_x10_stdDev,rh_ng_mean_x10_count,rh_ng_mean_x10_max,rh_ng_mean_x10_mean,rh_ng_mean_x10_median,rh_ng_mean_x10_min,rh_ng_mean_x10_p10,rh_ng_mean_x10_p25,rh_ng_mean_x10_p75,rh_ng_mean_x10_p90,rh_ng_mean_x10_stdDev,rh_ng_skewness_x10_count,rh_ng_skewness_x10_max,rh_ng_skewness_x10_mean,rh_ng_skewness_x10_median,rh_ng_skewness_x10_min,rh_ng_skewness_x10_p10,rh_ng_skewness_x10_p25,rh_ng_skewness_x10_p75,rh_ng_skewness_x10_p90,rh_ng_skewness_x10_stdDev,rh_ng_std_x10_count,rh_ng_std_x10_max,rh_ng_std_x10_mean,rh_ng_std_x10_median,rh_ng_std_x10_min,rh_ng_std_x10_p10,rh_ng_std_x10_p25,rh_ng_std_x10_p75,rh_ng_std_x10_p90,rh_ng_std_x10_stdDev,row,.geo
319,51.031800215594686,-11.069888609414303,17,grid_0013_0017,319,East2c,10,-10,-10.999999999999998,-11.0,-12,-12.0,-11.0,-11.0,-10.0,0.6324555320336759,10,58,35.32845188284519,25.0,18,18.0,23.0,54.0,58.0,15.331340450201997,10,4,2.1736401673640167,2.0,1,1.0,1.0,2.0,4.0,1.0440306508910548,10,44,36.6255230125523,41.0,21,21.0,31.0,43.0,44.0,8.711486669908872,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
320,51.256378009342434,-11.069888609414303,17,grid_0014_0017,320,East2c,5,-10,-11.432569974554708,-11.0,-13,-13.0,-13.0,-10.0,-10.0,1.356465996625057,5,54,40.15776081424937,38.0,38,38.0,38.0,38.0,54.0,6.399999999999989,5,2,1.4325699745547074,1.0,1,1.0,1.0,2.0,2.0,0.4898979485566355,5,41,31.05089058524173,30.0,29,29.0,29.0,30.0,41.0,4.621688003316541,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
321,51.48095580309019,-11.069888609414303,17,grid_0015_0017,321,East2c,13,-13,-15.076923076923077,-15.0,-18,-17.0,-15.0,-14.0,-13.0,1.4390989949130601,13,676,417.0769230769231,389.0,246,246.0,268.0,534.0,676.0,151.95265534848548,13,6,0.7692307692307693,4.0,-5,-5.0,-5.0,4.0,6.0,4.593538039025728,13,476,377.84615384615387,384.0,253,253.0,332.0,457.0,476.0,77.26163955512177,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
322,51.705533596837945,-11.069888609414303,17,grid_0016_0017,322,East2c,4,-10,-11.0,-11.0,-12,-12.0,-12.0,-10.0,-10.0,1.0,4,72,47.75,44.0,31,31.0,31.0,64.5,72.0,17.5695048308141,4,0,-0.25,0.0,-1,-1.0,-0.5,0.0,0.0,0.4330127018922193,4,43,33.0,33.0,23,23.0,23.0,43.0,43.0,10.0,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
337,51.031800215594686,-10.845310815666547,18,grid_0013_0018,337,East2c,55,-8,-10.6,-11.0,-12,-12.0,-11.0,-10.0,-9.0,1.0887858124785343,55,179,65.0909090909091,70.0,-3,18.0,44.0,84.0,105.0,33.527884040966,55,4,1.0909090909090908,1.0,-2,-1.0,0.0,2.0,4.0,1.7191195132469548,55,104,48.14545454545455,47.0,21,30.0,35.0,60.0,65.0,15.278527037308017,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
338,51.256378009342434,-10.845310815666547,18,grid_0014_0018,338,East2c,43,-7,-10.69767441860465,-11.0,-13,-12.0,-12.0,-10.0,-8.0,1.4869178942461208,43,97,50.2093023255814,47.0,13,17.0,33.0,67.0,82.0,23.767828695709653,43,7,1.627906976744186,2.0,-4,-1.0,1.0,3.0,3.0,2.1460971153598747,43,78,38.0,34.0,19,21.0,25.0,50.0,63.0,15.796673185228915,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
339,51.48095580309019,-10.845310815666547,18,grid_0015_0018,339,East2c,9,7,-5.333333333333333,-6.0,-17,-17.0,-16.0,5.0,7.0,10.635370755695877,9,895,693.1111111111111,678.0,470,470.0,559.0,856.0,895.0,173.3143864288533,9,-1,-7.888888888888889,-7.0,-14,-14.0,-14.0,-3.0,-1.0,5.704665623552638,9,441,395.3333333333333,386.0,352,352.0,380.0,396.0,441.0,27.272289558777015,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
340,51.705533596837945,-10.845310815666547,18,grid_0016_0018,340,East2c,262,-6,-9.965648854961833,-10.0,-14,-11.0,-11.0,-9.0,-8.0,1.1958752898016711,262,365,87.40458015267176,80.5,-9,30.333333333333332,60.8,112.0,139.0,47.62925821975591,262,5,-1.083969465648855,-1.0,-6,-4.0,-2.0,1.0,2.0,2.2498114185226683,262,168,56.06870229007634,52.0,18,37.0,45.0,64.0,75.0,18.975351967365842,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
341,51.9301113905857,-10.845310815666547,18,grid_0017_0018,341,East2c,2,-11,-11.0,-11.0,-11,-11.0,-11.0,-11.0,-11.0,0.0,2,69,69.0,69.0,69,69.0,69.0,69.0,69.0,0.0,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,42,42.0,42.0,42,42.0,42.0,42.0,42.0,0.0,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
355,51.031800215594686,-10.620733021918792,19,grid_0013_0019,355,East2c,49,-6,-10.551020408163266,-11.0,-13,-12.0,-11.0,-10.0,-9.0,1.1790903531146395,49,141,74.53061224489795,70.0,18,35.0,59.0,98.0,113.0,27.06839563923764,49,5,1.346938775510204,1.0,-1,0.0,0.0,2.0,3.0,1.3022902966158219,49,104,52.59183673469388,50.0,25,34.0,44.0,61.0,71.0,15.489190921475396,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
