file = GEDI02_A_2019175115613_O03007_03_T02893_02_003_01_V002
beam = BEAM0110
shot = 30070600300567883


rh,wf,wf_ground_gau,wf_ground_mir,wf_nogroud_gau,wf_noground_mir,rh_noground_gau,rh_noground_mir
1.87,0.08065267562866196,0.009132067007366913,0.0,0.07152060862129506,0.08065267562866196,3.6891236344999006,3.8010771212624883
2.02,0.0806526112556456,0.006022770967112552,0.0,0.07462984028853305,0.0806526112556456,3.782759309554408,3.8918830776995286
2.13,0.09090917745059413,0.004348795514516949,0.0,0.08656038193607718,0.09090917745059413,3.8754675125797466,3.981261984713341
2.24,0.0909091758728029,0.003086345828738857,0.0,0.08782283004406403,0.0909091758728029,3.9666714006704713,4.071667741216523
2.35,0.08728587150573741,0.0021528950263167528,0.0,0.08513297647942066,0.08728587150573741,4.057791393158402,4.166576046211521
2.47,0.08728594899177566,0.0014250493824659988,0.0,0.08586089960930966,0.08728594899177566,4.1535042130328454,4.26646503992484
2.58,0.09090897063411818,0.0009588085483616728,0.0,0.08995016208575651,0.09090897063411818,4.255079625145617,4.363733122016028
2.69,0.09090919360813121,0.0006340686064277354,0.0,0.09027512500170348,0.09090919360813121,4.354417085214884,4.457788981187846
2.8,0.08728586673736549,0.00041213886119692095,0.0,0.08687372787616857,0.08728586673736549,4.450384909228667,4.5496783930173885
2.92,0.08728595376014692,0.000252575553287555,0.0,0.08703337820685936,0.08728595376014692,4.543951101266863,4.640097605868011
3.03,0.0909089577080886,0.00015835161338262935,0.0,0.09075060609470598,0.0909089577080886,4.635898503916996,4.728716979186569
3.14,0.09090920653416101,9.757882848087579e-05,0.0,0.09081162770568013,0.09090920653416101,4.726095376757515,4.818705433092286
3.25,0.0872858929634095,5.910063017875423e-05,0.0,0.08722679233323075,0.0872858929634095,4.817556704256778,4.902044017425976
3.37,0.08728575408458705,3.353367379459885e-05,0.0,0.08725222041079245,0.08728575408458705,4.9023670432645385,4.979429118932928
3.48,0.09090921622868309,1.9590285837426398e-05,0.0,0.09088962594284566,0.09090921622868309,4.980904621854995,5.045660622594506
3.59,0.09090894155055151,1.124873069582402e-05,0.0,0.09089769281985569,0.09090894155055151,5.048169713252164,5.121713600347918
3.7,0.08728600740432735,6.348461487801076e-06,0.0,0.08727965894283955,0.08728600740432735,5.125920141626331,5.206254501672631
3.82,0.08728574216365814,3.3350192660489107e-06,0.0,0.08728240714439209,0.08728574216365814,5.2128711417125775,5.29542680445819
3.93,0.09090922915471289,1.8154614577466977e-06,0.0,0.09090741369325514,0.09090922915471289,5.302224112360487,5.372175010552575
4.04,0.09090892862452149,9.713568984052117e-07,0.0,0.09090795726762309,0.09090892862452149,5.380267705588971,5.440785329528062
4.15,0.08065259456634477,5.108261752116866e-07,0.0,0.08065208374016956,0.08065259456634477,5.448876826281873,5.514906615279249
4.3,0.08065249681472775,2.0681944405816386e-07,0.0,0.08065228999528369,0.08065249681472775,5.525678773159211,5.592190785211647
4.41,0.08728600025176991,1.0441561116295436e-07,0.0,0.08728589583615876,0.08728600025176991,5.604169681809966,5.668939250386205
4.53,0.08728587985038772,4.857386859400009e-08,0.0,0.08728583127651912,0.08728587985038772,5.682213538368633,5.737996653068582
4.64,0.0909090925651257,2.365380810824195e-08,0.0,0.09090906891131759,0.0909090925651257,5.750554103546668,5.804460484133778
4.75,0.09090897560119604,1.1321401455466497e-08,0.0,0.09090896427979459,0.09090897560119604,5.818232036661066,5.871081398550589
4.86,0.08728603720664996,5.326008198161391e-09,0.0,0.08728603188064175,0.08728603720664996,5.885934991208691,5.937292862785673
4.98,0.12092720985412608,2.2939381085339577e-09,0.0,0.12092720756018797,0.12092720985412608,5.953340668524465,6.005796318668751
5.05,0.12265468597412088,1.3901604019530245e-09,0.0,0.12265468458396048,0.12265468597412088,6.023569829919005,6.075666235937581
5.16,0.08728600859642022,6.239086768064335e-10,0.0,0.08728600797251154,0.08728600859642022,6.095633248834039,6.148041373344005
5.28,0.08728587150573697,2.5526590467576226e-10,0.0,0.08728587125047106,0.08728587150573697,6.1681463062010655,6.217105057595695
5.39,0.12265523433685299,1.105026362374084e-10,0.0,0.12265523422635036,0.12265523433685299,6.238375675009864,6.284642154124232
5.46,0.12092693567276025,6.42796591465255e-11,0.0,0.12092693560848058,0.12092693567276025,6.306131478639433,6.351010763699918
5.58,0.0872856944799425,2.498278300460812e-11,0.0,0.08728569445495972,0.0872856944799425,6.37377803421676,6.417631917828847
5.69,0.12265470266342238,1.0317416895927654e-11,0.0,0.12265470265310496,0.12265470266342238,6.441512840240268,6.483939190029653
5.76,0.12092692852020259,5.8245265803285784e-12,0.0,0.12092692851437807,0.12092692852020259,6.508777940495968,6.551854363264422
5.88,0.12092810153961153,2.150408577553805e-12,0.0,0.12092810153746113,0.12092810153961153,6.578953376601059,6.620967800297321
5.95,0.12265537738800081,1.1911623826069463e-12,0.0,0.12265537738680965,0.12265537738800081,6.650766308479802,6.693779220823373
6.06,0.11064597368240392,4.641767744622498e-13,0.0,0.11064597368193975,0.11064597368240392,6.724806703568779,6.7665907331824515
6.14,0.11064597368240436,2.3137188837990705e-13,0.0,0.110645973682173,0.11064597368240436,6.79884716655391,6.83940225412012
6.25,0.12265468835830706,8.751324731392764e-14,0.0,0.12265468835821955,0.12265468835830706,6.87288762953904,6.914389042261218
6.32,0.1209269142150875,4.6716839587415595e-14,0.0,0.12092691421504079,0.1209269142150875,6.952502712706326,6.9943305337312145
6.44,0.1209272456169126,1.5670968552317997e-14,0.0,0.12092724561689693,0.1209272456169126,7.033793488725512,7.07427202520121
6.51,0.12265461444854653,8.208326952779705e-15,0.0,0.12265461444853833,0.12265461444854653,7.114630811785689,7.150270131162056
6.62,0.11064627885818545,2.9295526646366187e-15,0.0,0.11064627885818253,0.11064627885818545,7.188671274770819,7.221378700105194
6.7,0.11064597368240348,1.3698437452991113e-15,0.0,0.1106459736824021,0.11064597368240348,7.258968734982185,7.290442078752318
6.81,0.11064597368240392,4.74531361609439e-16,0.0,0.11064597368240345,0.11064597368240392,7.32796538656149,7.35699378967056
6.89,0.11064597368240348,2.171278423134548e-16,0.0,0.11064597368240325,0.11064597368240348,7.399516110287383,7.432169560585325
7.0,0.09090897560119648,7.300627285271039e-17,0.0,0.09090897560119642,0.09090897560119648,7.478207423132171,7.512848940036089
7.11,0.11064597368240303,2.4127224001220894e-17,0.0,0.110645973682403,0.11064597368240303,7.5681684512057315,7.602891280270037
7.19,0.11064597368240348,1.0668100077502463e-17,0.0,0.11064597368240346,0.11064597368240348,7.653148511657854,7.682832771740033
7.3,0.12265572071075415,3.4220396071843138e-18,0.0,0.12265572071075415,0.12265572071075415,7.732259554402399,7.758067337399079
7.37,0.12092741489410352,1.6449183360794529e-18,0.0,0.12092741489410352,0.12092741489410352,7.807896178463958,7.834881869447757
7.49,0.08728563487529772,4.609942792092868e-19,0.0,0.08728563487529772,0.08728563487529772,7.889186954483143,7.916432448463254
7.6,0.09090897560119648,1.4107354991559972e-19,0.0,0.09090897560119648,0.09090897560119648,7.97812818272873,8.00505170785534
7.71,0.11064597368240303,4.24324562663226e-20,0.0,0.11064597368240303,0.11064597368240303,8.062539750372046,8.085477508996563
7.79,0.11064597368240259,1.7520082778221508e-20,0.0,0.11064597368240259,0.11064597368240259,8.141704874672968,8.161367928789671
7.9,0.09090897560119648,5.1149277408389845e-21,0.0,0.09090897560119648,0.09090897560119648,8.217287158077884,8.237526451313734
8.01,0.09090932630540927,1.4677232990933998e-21,0.0,0.09090932630540927,0.09090932630540927,8.298578034501237,8.31877356365589
8.12,0.11064631462097196,4.139567208243516e-22,0.0,0.11064631462097196,0.11064631462097196,8.392083624400035,8.412690890291756
8.2,0.11064584255218524,1.631056927354446e-22,0.0,0.11064584255218524,0.11064584255218524,8.49188362166793,8.512115243481647
8.31,0.09090885778641677,4.4650335981213955e-23,0.0,0.09090885778641677,0.09090885778641677,8.592532145327583,8.610345303954867
8.42,0.08065270423889137,1.2013998932589152e-23,0.0,0.08065270423889137,0.08065270423889137,8.690387647820463,8.70705034401683
8.57,0.08065219640731769,1.9504962156751123e-24,0.0,0.08065219640731769,0.08065219640731769,8.790775924347287,8.806016891837796
8.68,0.08728572130203238,5.038260670729422e-25,0.0,0.08728572130203238,0.08728572130203238,8.895026417031088,8.908921313818034
8.8,0.0759261476993558,1.1283129379350228e-25,0.0,0.0759261476993558,0.0759261476993558,8.998212351613894,9.01001413623836
8.95,0.08065218925476003,1.6887661273187365e-26,0.0,0.08065218925476003,0.08065218925476003,9.105475998527329,9.117038114244705
9.06,0.08065263986587512,4.1096440739385685e-27,0.0,0.08065263986587512,0.08065263986587512,9.2235045917168,9.234747117293944
9.21,0.06047463417053178,5.818060682189279e-28,0.0,0.06047463417053178,0.06047463417053178,9.358970995616579,9.367965016078292
9.4,0.06047460317611675,4.6701717328912687e-29,0.0,0.06047460317611675,0.06047460317611675,9.49635549736232,9.50323801887627
9.55,0.05806697130203253,6.147523930080395e-30,0.0,0.05806697130203253,0.05806697130203253,9.647756414535978,9.653059984945456
9.77,0.04448846131563222,2.9640969154600814e-31,0.0,0.04448846131563222,0.04448846131563222,9.81374158644219,9.816833149985769
10.0,0.04347834740351288,1.1565635816186762e-32,0.0,0.04347834740351288,0.04347834740351288,10.0,10.0
