system:index,center_lat,center_lon,col,grid_id,numeric_id,region,rh_ng_kurtosis_x10_count,rh_ng_kurtosis_x10_max,rh_ng_kurtosis_x10_mean,rh_ng_kurtosis_x10_median,rh_ng_kurtosis_x10_min,rh_ng_kurtosis_x10_p10,rh_ng_kurtosis_x10_p25,rh_ng_kurtosis_x10_p75,rh_ng_kurtosis_x10_p90,rh_ng_kurtosis_x10_stdDev,rh_ng_mean_x10_count,rh_ng_mean_x10_max,rh_ng_mean_x10_mean,rh_ng_mean_x10_median,rh_ng_mean_x10_min,rh_ng_mean_x10_p10,rh_ng_mean_x10_p25,rh_ng_mean_x10_p75,rh_ng_mean_x10_p90,rh_ng_mean_x10_stdDev,rh_ng_skewness_x10_count,rh_ng_skewness_x10_max,rh_ng_skewness_x10_mean,rh_ng_skewness_x10_median,rh_ng_skewness_x10_min,rh_ng_skewness_x10_p10,rh_ng_skewness_x10_p25,rh_ng_skewness_x10_p75,rh_ng_skewness_x10_p90,rh_ng_skewness_x10_stdDev,rh_ng_std_x10_count,rh_ng_std_x10_max,rh_ng_std_x10_mean,rh_ng_std_x10_median,rh_ng_std_x10_min,rh_ng_std_x10_p10,rh_ng_std_x10_p25,rh_ng_std_x10_p75,rh_ng_std_x10_p90,rh_ng_std_x10_stdDev,row,.geo
643,51.07420050305426,-11.069888609414303,17,grid_0031_0017,643,West4,14,-6,-10.285714285714286,-10.5,-13,-13.0,-13.0,-10.0,-6.0,2.3733211036908792,14,72,56.5,57.5,32,32.0,47.0,71.0,72.0,14.085199932654742,14,2,0.35714285714285715,0.5,-2,-2.0,-1.0,2.0,2.0,1.493181782883348,14,37,25.785714285714285,25.0,16,17.0,19.0,34.0,34.0,7.291664237123017,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
644,51.29877829680201,-11.069888609414303,17,grid_0032_0017,644,West4,13,10,-10.615384615384615,-13.0,-16,-14.0,-14.0,-10.0,-8.0,6.318939316280877,13,779,571.5384615384615,570.0,408,408.0,484.0,675.0,715.0,123.52490585652725,13,0,-4.923076923076923,-4.0,-14,-7.0,-6.0,-4.0,-3.0,3.1491522293013414,13,403,300.61538461538464,296.0,194,194.0,260.0,373.0,403.0,67.95194960868531,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
646,51.747933884297524,-11.069888609414303,17,grid_0034_0017,646,West4,4,-10,-10.25,-10.0,-11,-11.0,-10.5,-10.0,-10.0,0.4330127018922193,4,78,57.0,56.0,38,38.0,38.0,76.0,78.0,19.05255888325765,4,2,0.5,0.0,0,0.0,0.0,1.0,2.0,0.8660254037844386,4,39,27.5,26.0,19,19.0,19.0,36.0,39.0,8.760707733967616,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
679,51.07420050305426,-10.845310815666547,18,grid_0031_0018,679,West4,77,89,-7.103896103896104,-10.0,-12,-11.0,-11.0,-9.0,-7.0,15.815974511721981,77,183,78.67532467532467,76.0,31,47.0,56.0,95.0,112.0,27.74486804467925,77,6,0.2077922077922078,0.0,-24,-1.0,0.0,2.0,4.0,4.438139490669551,77,102,39.55844155844156,38.0,8,17.0,28.0,50.0,60.0,17.10585341185535,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
680,51.29877829680201,-10.845310815666547,18,grid_0032_0018,680,West4,30,-3,-10.0,-10.5,-14,-12.0,-11.0,-9.0,-6.5,2.280350850198276,30,782,232.56666666666666,63.5,30,35.0,41.0,454.0,733.0,283.5895723674542,30,6,-1.4333333333333333,0.0,-8,-7.0,-5.0,1.0,2.0,3.826951208933236,30,429,127.43333333333334,33.0,13,14.0,20.0,307.0,406.0,158.15323441382904,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
682,51.747933884297524,-10.845310815666547,18,grid_0034_0018,682,West4,262,814,-2.515267175572519,-9.897142857142857,-14,-9.897142857142857,-9.897142857142857,-7.544303797468355,-7.544303797468355,71.73300365044585,262,370,103.38931297709924,94.46153846153847,30,62.5,76.83333333333333,122.28571428571429,152.5,41.62932989085444,262,88,-0.29770992366412213,-1.0,-11,-4.0,-2.0,1.0,2.0,8.089852900170069,262,164,46.62595419847328,44.0,12,23.0,34.0,57.0,67.0,20.937141794721008,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
683,51.97251167804528,-10.845310815666547,18,grid_0035_0018,683,West4,2,-10,-10.0,-10.0,-10,-10.0,-10.0,-10.0,-10.0,0.0,2,73,73.0,73.0,73,73.0,73.0,73.0,73.0,0.0,2,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,39,39.0,39.0,39,39.0,39.0,39.0,39.0,0.0,35,"{""type"":""MultiPoint"",""coordinates"":[]}"
715,51.07420050305426,-10.620733021918792,19,grid_0031_0019,715,West4,74,-5,-10.135135135135135,-10.0,-13,-11.0,-11.0,-9.0,-8.0,1.3185200992054542,74,156,87.22972972972973,84.0,41,59.0,76.0,103.0,116.0,22.567345038553285,74,6,1.3243243243243243,1.0,-2,0.0,0.0,2.0,3.0,1.4152462120633562,74,98,45.054054054054056,44.0,17,28.0,36.0,51.0,62.0,14.52108615166597,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
716,51.29877829680201,-10.620733021918792,19,grid_0032_0019,716,West4,89,50,-6.067415730337078,-9.0,-16,-14.0,-11.0,-4.0,3.0,10.652633532921277,89,1001,632.943820224719,714.0,49,225.0,485.0,818.0,881.0,243.33323706301033,89,5,-6.078651685393258,-6.0,-23,-11.0,-8.0,-3.0,-1.0,4.465157795319657,89,441,291.4157303370786,319.0,10,118.0,234.0,369.0,408.0,106.01418274725194,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
717,51.52335609054977,-10.620733021918792,19,grid_0033_0019,717,West4,7,-8,-9.142857142857142,-9.0,-10,-10.0,-10.0,-8.0,-8.0,0.8329931278350458,7,116,83.71428571428571,82.0,58,58.0,69.0,110.0,116.0,20.119033530567062,7,3,0.7142857142857143,1.0,-1,-1.0,0.0,1.0,3.0,1.1605769149479943,7,55,39.142857142857146,41.0,21,21.0,31.0,54.0,55.0,11.593453465870564,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
718,51.747933884297524,-10.620733021918792,19,grid_0034_0019,718,West4,252,17,-7.199495745351403,-9.0,-16,-11.0,-10.0,-6.0,-1.0,4.715421273101358,252,417,125.36219665931296,106.0,32,50.8,79.0,156.5,219.0,71.03478256788796,252,13,0.35794201071541126,1.0,-13,-4.0,-2.0,3.0,5.0,3.8856055948850843,252,147,54.808777182477144,49.5,13,19.0,32.0,77.0,100.0,29.960033374034193,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
719,51.97251167804528,-10.620733021918792,19,grid_0035_0019,719,West4,11,0,-5.818181818181818,-8.0,-12,-11.0,-10.0,0.0,0.0,4.3655298921974435,11,223,94.45454545454545,52.0,41,44.0,50.0,136.0,216.0,64.63936829737972,11,6,1.1818181818181819,1.0,-4,-2.0,-2.0,5.0,5.0,3.0694441847516605,11,111,39.0,25.0,4,17.0,19.0,65.0,85.0,31.814805015618408,35,"{""type"":""MultiPoint"",""coordinates"":[]}"
