system:index,center_lat,center_lon,col,grid_id,numeric_id,region,rh_ng_kurtosis_x10_count,rh_ng_kurtosis_x10_max,rh_ng_kurtosis_x10_mean,rh_ng_kurtosis_x10_median,rh_ng_kurtosis_x10_min,rh_ng_kurtosis_x10_p10,rh_ng_kurtosis_x10_p25,rh_ng_kurtosis_x10_p75,rh_ng_kurtosis_x10_p90,rh_ng_kurtosis_x10_stdDev,rh_ng_mean_x10_count,rh_ng_mean_x10_max,rh_ng_mean_x10_mean,rh_ng_mean_x10_median,rh_ng_mean_x10_min,rh_ng_mean_x10_p10,rh_ng_mean_x10_p25,rh_ng_mean_x10_p75,rh_ng_mean_x10_p90,rh_ng_mean_x10_stdDev,rh_ng_skewness_x10_count,rh_ng_skewness_x10_max,rh_ng_skewness_x10_mean,rh_ng_skewness_x10_median,rh_ng_skewness_x10_min,rh_ng_skewness_x10_p10,rh_ng_skewness_x10_p25,rh_ng_skewness_x10_p75,rh_ng_skewness_x10_p90,rh_ng_skewness_x10_stdDev,rh_ng_std_x10_count,rh_ng_std_x10_max,rh_ng_std_x10_mean,rh_ng_std_x10_median,rh_ng_std_x10_min,rh_ng_std_x10_p10,rh_ng_std_x10_p25,rh_ng_std_x10_p75,rh_ng_std_x10_p90,rh_ng_std_x10_stdDev,row,.geo
0,48.11228889687388,-4.887711103126123,0,grid_0000_0000,0,East4c,140,749,2.7785714285714285,-9.6,-12,-9.6,-9.6,-7.451612903225806,-5.1258064516129025,89.95213551480292,140,203,91.53571428571429,90.0,39,51.0,68.0,107.5,133.0,31.61586643133604,140,82,0.9,0.0,-18,-3.0,-2.0,1.0,3.0,10.142766599193452,140,107,41.364285714285714,42.0,10,18.0,26.0,54.5,62.0,17.718517639659893,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,48.33686669062163,-4.887711103126123,0,grid_0001_0000,1,East4c,692,949,1.189821926381066,-6.5982404692082115,-17,-10.043650793650794,-10.043650793650794,-2.8091603053435112,1.0256410256410255,66.1089833590045,692,550,108.51345508334755,73.29629629629629,4,37.404761904761905,45.4468085106383,113.55555555555556,259.0,105.6501456747628,692,98,1.1284917790294133,1.0,-15,-6.0,-2.0,3.0,5.000000000000001,9.009121026453355,692,295,53.287534846674625,30.290480065093575,5,12.609375,16.41304347826087,54.125,154.0,62.179891796574715,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,48.56144448436939,-4.887711103126123,0,grid_0002_0000,2,East4c,22,693,49.63677130044844,-2.0,-12,-9.0,-7.0,2.0,88.0,199.120732510963,22,229,72.55269058295966,56.0,30,37.0,43.0,73.0,195.0,48.95015596088578,22,77,3.2713004484304937,2.0,-22,-20.0,0.0,4.0,4.0,23.513491818967704,22,52,24.38340807174888,19.0,9,9.0,14.0,34.0,48.0,12.769410763213369,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,48.78602227811714,-4.887711103126123,0,grid_0003_0000,3,East4c,245,946,-5.83265306122449,-10.147058823529411,-13,-10.147058823529411,-10.147058823529411,-10.147058823529411,-7.575757575757576,60.9576681076674,245,179,96.21632653061225,92.0,24,59.0,76.0,119.0,135.0,30.05176042884959,245,98,0.7020408163265306,0.0,-6,-2.0,-1.0,1.0,3.0,6.525694577025479,245,92,47.00408163265306,45.0,12,24.0,34.0,59.0,71.0,18.442740501829594,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,49.01060007186489,-4.887711103126123,0,grid_0004_0000,4,East4c,1,-6,-6.0,-6.0,-6,-6.0,-6.0,-6.0,-6.0,0.0,1,40,40.0,40.0,40,40.0,40.0,40.0,40.0,0.0,1,-3,-3.0,-3.0,-3,-3.0,-3.0,-3.0,-3.0,0.0,1,17,17.0,17.0,17,17.0,17.0,17.0,17.0,0.0,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,50.13348904060366,-4.887711103126123,0,grid_0009_0000,9,East4c,3119,960,8.664619886365788,-6.435584954227945,-30,-10.082042432240382,-6.435584954227945,-2.6883582602890077,5.274074074074074,107.45900047921705,3119,717,81.48232125101232,65.50434191415063,0,41.576406273948805,49.348328752176926,101.60597917366476,141.61904761904762,48.37038799031364,3119,99,1.7132511336256941,1.0,-30,-5.0,-3.0,4.0,7.0,12.190123197555447,3119,337,32.82328326302263,26.487784369598728,0,14.535629359543439,18.46254855182476,40.50561797752809,56.30555555555556,22.535395197544407,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,50.35806683435142,-4.887711103126123,0,grid_0010_0000,10,East4c,16064,960,2.3070181531284093,-6.383112294834974,-30,-10.068731625434381,-6.383112294834974,-2.6413132246173503,1.1542734840650273,69.69724374624283,16064,457,71.19467962147108,60.50016618851024,0,38.532128574435454,46.51759421755555,84.47736,116.36356132517913,38.598816149907684,16064,99,1.3050528237303005,1.0,-81,-5.0,-2.0,4.0,6.0,8.808153602269673,16064,192,28.106681484082923,23.000000000000004,0,14.0,18.0,33.0,45.99999999999999,16.431193222884975,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,50.582644628099175,-4.887711103126123,0,grid_0011_0000,11,East4c,7607,960,2.6450620714828967,-6.468292784850613,-30,-10.075182310044694,-6.468292784850613,-2.6848118227814957,5.246877427837208,70.8290305976844,7607,485,75.68545933310962,62.63905437951578,0,40.52063492063492,46.532803448740395,92.45445367709868,130.6206896551724,41.787328608646725,7607,99,1.0278413000913587,1.0,-48,-6.000000000000001,-2.0,4.0,6.0,9.118120339011217,7607,204,29.654862804728303,24.0,0,14.0,18.0,37.0,52.0,17.049424300035323,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,50.80722242184693,-4.887711103126123,0,grid_0012_0000,12,East4c,7,-9,-9.857142857142858,-10.0,-11,-11.0,-10.0,-9.0,-9.0,0.6388765649999435,7,105,77.85714285714286,90.0,41,41.0,57.0,105.0,105.0,23.895179259355537,7,1,-0.14285714285714285,0.0,-1,-1.0,-1.0,0.0,1.0,0.6388765649999399,7,52,33.142857142857146,38.0,16,16.0,16.0,52.0,52.0,14.730227148171705,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
13,51.031800215594686,-4.887711103126123,0,grid_0013_0000,13,East4c,132,-4,-9.219696969696969,-9.0,-12,-11.0,-10.0,-8.0,-7.0,1.6344510427672463,132,467,93.4469696969697,82.2,37,62.0,70.125,103.3125,127.0,49.51649777017075,132,5,0.4166666666666667,1.0,-6,-2.0,-1.0,1.0,2.0,1.8175977597261765,132,235,44.14393939393939,41.0,13,23.0,31.0,52.0,63.0,25.79644460343605,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
14,51.256378009342434,-4.887711103126123,0,grid_0014_0000,14,East4c,6,-10,-10.0,-10.0,-10,-10.0,-10.0,-10.0,-10.0,0.0,6,98,78.0,83.0,57,57.0,57.0,90.0,98.0,16.19670748434179,6,3,0.8333333333333334,0.5,-1,-1.0,-1.0,3.0,3.0,1.674979270186815,6,46,38.833333333333336,42.5,29,29.0,29.0,44.0,46.0,7.104380495315712,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
15,51.48095580309019,-4.887711103126123,0,grid_0015_0000,15,East4c,1,-12,-12.0,-12.0,-12,-12.0,-12.0,-12.0,-12.0,0.0,1,75,75.0,75.0,75,75.0,75.0,75.0,75.0,0.0,1,1,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0,1,42,42.0,42.0,42,42.0,42.0,42.0,42.0,0.0,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
16,51.705533596837945,-4.887711103126123,0,grid_0016_0000,16,East4c,96813,960,0.0203160695689037,-6.498788515083335,-30,-10.173518940737496,-10.173518940737496,-2.7165620234216186,1.2021463310179628,57.761675057767114,96813,902,85.7812170806494,73.46045965721004,0,41.518472386437104,53.45709053996702,105.54148807820091,141.47767862607563,51.94608439886296,96813,99,0.3664991597751792,0.0,-55,-6.0,-2.9999999999999996,2.9999999999999996,6.0,8.148792901657057,96813,455,35.15905843392217,28.493691719885447,0,16.529818554260626,20.497824431736724,40.50303964647726,56.43143717105817,27.231440314501775,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
17,51.9301113905857,-4.887711103126123,0,grid_0017_0000,17,East4c,5748,960,0.669868962124669,-6.502517880054236,-30,-10.199918386422848,-6.502517880054236,-2.6507134346230683,5.3415260169557435,60.02510343352584,5748,557,102.56055791468494,77.45323212050155,0,41.55756910925844,53.707142857142856,121.65687480775144,205.26923076923077,73.57161668391456,5748,99,1.4865974959885668,0.0,-35,-6.0,-3.0,4.0,9.0,8.827297861039499,5748,372,48.48235517389274,30.478632478632477,0,16.397803754870708,20.523076396729273,48.45614035087719,112.34615384615384,49.02943237284955,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
18,48.11228889687388,-4.663133309378369,1,grid_0000_0001,18,East4c,2613,960,-0.5857521220772918,-6.520898634903981,-30,-9.977613167547316,-6.520898634903981,-2.7068874405495857,1.1366038079621028,54.22334102836206,2613,394,79.77411389800463,64.41176470588235,0,40.48837209302326,50.34285714285714,90.48148148148148,132.55555555555554,50.54187240593303,2613,99,0.6666721938910103,1.0,-75,-5.0,-3.0,3.0,5.999999999999999,7.499983711108644,2613,225,32.07494162497381,26.0,0,15.0,19.0,38.0,56.0,20.660427738244827,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
19,48.33686669062163,-4.663133309378369,1,grid_0001_0001,19,East4c,16856,953,-1.8222505752217861,-6.472536995498763,-30,-10.081039013205242,-6.472536995498763,-2.7120477060547996,1.1904669509594883,39.29581194977103,16856,652,80.8784749312056,61.46352761454213,0,41.5482424425718,45.51509263382315,85.35231840199376,141.5,64.32884440795341,16856,98,0.6684689776980347,1.0,-32,-5.999999999999999,-2.9999999999999996,3.000000000000001,5.999999999999999,6.707304259114317,16856,498,36.81655798578673,24.463114054552282,0,14.516380614075192,18.539622159941494,34.46942037953795,56.41836734693877,46.89708275824622,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
20,48.56144448436939,-4.663133309378369,1,grid_0002_0001,20,East4c,12290,960,-0.3493356008693218,-6.411263317239879,-18,-10.054892416254559,-6.411263317239879,-2.7021238584898657,1.166745062404789,48.455843213723604,12290,484,65.85066401538072,56.47214552541822,1,38.54930494211725,44.50038546538521,76.52551020408163,108.46268656716418,32.90618294090434,12290,99,0.4336064567213171,0.0,-29,-5.999999999999999,-2.999999999999999,3.0,5.0,7.16730948099886,12290,304,25.71507939147487,22.461230007790657,3,14.545258738647084,16.50660297836471,30.452990605557343,42.50466912612405,14.155942967038087,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,48.78602227811714,-4.663133309378369,1,grid_0003_0001,21,East4c,42,2,-9.642857142857142,-10.0,-12,-12.0,-11.0,-9.0,-9.0,2.852078845596069,42,209,84.19047619047619,80.0,55,60.0,66.0,97.0,120.0,27.527681388565693,42,6,0.4523809523809524,1.0,-6,-2.0,0.0,1.0,2.0,1.8670371352490802,42,152,41.42857142857143,39.0,16,25.0,29.0,50.0,59.0,21.280600216587672,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,50.13348904060366,-4.663133309378369,1,grid_0009_0001,27,East4c,42,907,34.095238095238095,-10.0,-18,-11.0,-10.0,-9.0,-5.0,195.2012160290735,42,144,78.52380952380952,74.5,41,49.0,57.0,91.0,112.0,25.417689842235852,42,95,4.142857142857143,0.0,-3,-2.0,-1.0,1.0,2.0,20.373385333124507,42,69,37.857142857142854,37.0,14,22.0,28.0,45.0,57.0,13.8281483603131,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,50.35806683435142,-4.663133309378369,1,grid_0010_0001,28,East4c,14261,960,0.5922541589628431,-6.486701219881857,-30,-10.161959006268543,-6.486701219881857,-2.746652389156755,1.23753643536451,63.41539336922976,14261,462,83.84577404419332,70.50384615384615,0,40.52757793764988,50.484662576687114,106.58394160583941,146.34138533178114,44.414865680817606,14261,99,0.7823161164355334,1.0,-43,-5.999999999999999,-3.0,4.0,6.0,8.424564132399265,14261,190,33.74859292739418,29.0,0,15.0,19.0,43.0,60.0,18.95929204164007,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,50.582644628099175,-4.663133309378369,1,grid_0011_0001,29,East4c,16623,960,1.8252519826955302,-6.464542474087342,-30,-10.101211525994822,-6.464542474087342,-2.6698847385653823,5.301815568959236,66.06488316035572,16623,951,90.50627862446152,69.51786396957728,0,41.54137769952208,49.42120121258052,109.48970219871973,157.52417648836507,69.52737650076521,16623,99,0.3324004623158471,0.0,-72,-6.999999999999999,-3.0000000000000004,3.0,6.0,8.849923182975646,16623,525,37.26306017455236,25.462391335526284,0,13.862960561079888,17.426004221814765,41.48453300217556,61.35882238631948,39.64158736058872,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,50.80722242184693,-4.663133309378369,1,grid_0012_0001,30,East4c,4085,960,5.343407920969707,-6.451342879532661,-30,-10.165165165165165,-6.451342879532661,-2.688499643851584,1.2740074088145898,88.03543857741299,4085,628,69.49278188831241,57.5418524523713,0,37.66127471312042,45.542330691539576,85.21696788910334,117.45098039215686,34.64117228468046,4085,99,1.795549048146787,1.0,-42,-5.000000000000001,-2.0,4.0,6.0,10.406310635386921,4085,211,28.05899493328781,22.999999999999996,0,14.000000000000002,17.0,34.0,50.0,15.983389220073455,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,51.031800215594686,-4.663133309378369,1,grid_0013_0001,31,East4c,252,63,-8.514483212639893,-9.0,-16,-11.0,-10.0,-9.0,-7.0,6.805401682743794,252,459,129.67676102699144,104.46666666666667,39,62.285714285714285,82.85714285714286,134.33333333333334,242.5,83.08799135711575,252,5,-1.0196087651650523,-1.0,-19,-5.0,-3.0,1.0,2.0,3.0249862310696134,252,214,57.46670742029531,49.0,9,25.0,35.0,63.0,99.0,37.01587535564533,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,51.256378009342434,-4.663133309378369,1,grid_0014_0001,32,East4c,157,585,0.3630573248407643,-6.542857142857143,-17,-9.88888888888889,-6.542857142857143,-2.933333333333333,6.0,47.76950401898311,157,309,90.29299363057325,74.5,28,40.57142857142857,50.0,114.75,158.0,55.65501804611455,157,68,1.2101910828025477,1.0,-21,-5.0,-1.0,3.0,6.0,7.479936515904309,157,117,36.50955414012739,28.0,13,15.0,19.0,46.0,73.0,23.904165837510334,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,51.705533596837945,-4.663133309378369,1,grid_0016_0001,34,East4c,75034,960,0.04001718866697232,-6.496526816597806,-30,-10.186287234957488,-10.186287234957488,-2.7117768331349046,1.185852710671141,60.41867879078521,75034,611,81.1815431271787,69.43210265623757,0,41.538167846517496,49.4793640977807,97.46337422354894,137.47436208598288,46.45851633127697,75034,99,0.9180386749193621,1.0,-50,-6.000000000000001,-3.0,4.0,6.0,8.150083972457285,75034,354,33.43506905689828,28.51519808090872,0,14.522492032111934,20.50120056835287,40.48329534745147,56.523328166088774,20.355600483603787,16,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,51.9301113905857,-4.663133309378369,1,grid_0017_0001,35,East4c,5239,960,0.8422186111165495,-6.492541044890527,-30,-10.203189161021367,-10.203189161021367,-2.7117010162408586,5.184077706885059,64.6124960761319,5239,521,91.36314478442051,77.41836805435196,0,41.70772532188842,53.44173454494091,109.6986301369863,153.12543664655448,57.11725304239238,5239,99,0.8707020019548164,0.0,-36,-6.0,-3.0,3.0,7.0,8.709869196920474,5239,245,38.540886233605065,31.0,0,16.0,21.0,45.0,66.0,28.55524275025412,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,48.11228889687388,-4.438555515630615,2,grid_0000_0002,36,East4c,9855,950,-0.8227339445799675,-6.525474391071388,-30,-10.195403768991946,-6.525474391071388,-2.6442001645783852,1.235278064673233,52.82024799554349,9855,716,79.53905083908133,73.51475086533044,0,41.57950382462413,53.54356220960248,101.66752654033138,129.36601307189542,38.251063148318494,9855,98,0.13359448126736054,0.0,-37,-6.999999999999999,-2.9999999999999996,3.0000000000000004,6.0,7.602950948016829,9855,410,31.912386560784075,28.454120714945397,0,16.559859862734402,20.523966799558806,38.55035315673854,52.47588285960379,18.100375433515726,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,48.33686669062163,-4.438555515630615,2,grid_0001_0002,37,East4c,30298,960,-1.0590057285276213,-6.495715446254826,-30,-10.105550029112447,-6.495715446254826,-2.686750845680578,1.182974751878815,48.74305340548766,30298,851,80.86396621468575,69.50432955899042,0,41.629276619958745,49.477301594490854,93.52962515114874,125.40609555189458,55.29953227041467,30298,99,0.657972082022324,1.0,-76,-6.0,-2.9999999999999996,3.0,5.999999999999998,7.262818563485652,30298,416,34.122285604424654,26.46733313754437,0,16.502637604211042,20.50935373858789,36.500308561832085,50.50968378265288,35.75133624059881,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
