grid_id,numeric_id,row,col,center_lon,center_lat,region,rh100_x10_mean,rh100_x10_median,rh100_x10_stdDev,rh100_x10_min,rh100_x10_max,rh100_x10_count,rh100_x10_p10,rh100_x10_p25,rh100_x10_p75,rh100_x10_p90
grid_0016_0000,16,16,0,-4.887711103126123,47.705533596837945,East4a,187.3265306122449,188.0,55.72431695595959,73,294,49,106.0,141.0,230.0,252.0
grid_0017_0000,17,17,0,-4.887711103126123,47.9301113905857,East4a,122.4176083656603,116.0,33.68767393276063,69,194,24,80.0,99.0,145.0,162.0
grid_0017_0001,35,17,1,-4.663133309378369,47.9301113905857,East4a,129.07989110742415,118.46666666666667,49.84978334955617,61,377,832,74.42857142857143,90.3962703962704,160.5,198.6
grid_0016_0002,52,16,2,-4.438555515630615,47.705533596837945,East4a,96.00593010536012,86.0,28.229327376347978,61,208,206,67.0,76.0,108.0,143.0
grid_0017_0002,53,17,2,-4.438555515630615,47.9301113905857,East4a,143.7362500076721,131.54505951667883,67.38093452456576,55,1192,7065,75.26761995120629,91.17540306944602,179.26356589147287,219.17398136406243
grid_0016_0003,70,16,3,-4.21397772188286,47.705533596837945,East4a,120.83811848865928,107.0,46.681301231457276,60,303,2085,72.0,83.0,151.0,190.0
grid_0017_0003,71,17,3,-4.21397772188286,47.9301113905857,East4a,155.48751276402473,149.54047651701225,58.40014720402404,55,679,26481,81.36248150538054,109.48508741858075,193.6316758747698,233.63144298850267
grid_0016_0004,88,16,4,-3.9893999281351062,47.705533596837945,East4a,98.04166666666667,97.5,22.20637890086741,64,135,24,69.0,78.5,118.5,125.0
grid_0017_0004,89,17,4,-3.9893999281351062,47.9301113905857,East4a,155.46482076268808,149.53838710082823,62.219185252160905,58,1027,24263,81.60265878877401,109.50429780432653,193.65141612200435,237.40756578251023
grid_0016_0005,106,16,5,-3.7648221343873516,47.705533596837945,East4a,158.82389020811516,156.47058823529412,59.41380149103405,61,365,1526,82.4,108.64513408669252,200.73684210526315,241.0
grid_0017_0005,107,17,5,-3.7648221343873516,47.9301113905857,East4a,159.41558257666145,153.47527467857364,57.74607285716003,57,579,26195,85.52624269993544,113.505859375,197.57177503882733,237.32891960827536
grid_0013_0006,121,13,6,-3.540244340639598,47.031800215594686,East4a,107.0,107.0,0.0,107,107,2,107.0,107.0,107.0,107.0
grid_0014_0006,122,14,6,-3.540244340639598,47.256378009342434,East4a,120.4,133.0,25.4291171691036,88,156,10,88.0,92.0,138.0,150.5
grid_0016_0006,124,16,6,-3.540244340639598,47.705533596837945,East4a,160.26609870987633,157.5135526067543,60.40063771170808,55,708,8707,81.555577005577,109.57558139534883,201.5439797664972,237.5566037735849
grid_0017_0006,125,17,6,-3.540244340639598,47.9301113905857,East4a,179.4211265039948,177.56482378130582,68.79226133538307,57,713,35619,93.51709902857233,129.59928561499362,221.5378620013663,261.5898089980329
grid_0014_0007,140,14,7,-3.315666546891843,47.256378009342434,East4a,136.74888377996928,124.33333333333333,57.92819236870803,60,392,889,76.45454545454545,90.63157894736842,168.64285714285714,216.0
grid_0015_0007,141,15,7,-3.315666546891843,47.48095580309019,East4a,127.63272989240316,102.5,57.76798313992587,64,337,169,74.6,84.625,164.0,218.0
grid_0016_0007,142,16,7,-3.315666546891843,47.705533596837945,East4a,163.14793479272723,162.4795321637427,60.982690737664036,55,457,17147,82.47610580128918,110.52597402597402,208.49700598802394,242.54297679040386
grid_0017_0007,143,17,7,-3.315666546891843,47.9301113905857,East4a,190.55091873443416,189.51551476438448,75.5937038071115,56,1024,38330,101.43993181373598,141.5395939364089,229.54916760157062,269.61876832844575
grid_0013_0008,157,13,8,-3.0910887531440894,47.031800215594686,East4a,139.81277262051225,131.0,34.953441254840065,69,201,36,93.0,117.0,176.0,192.0
grid_0014_0008,158,14,8,-3.0910887531440894,47.256378009342434,East4a,151.54972577696526,129.44262295081967,84.00220840006756,54,855,2553,77.63333333333334,93.59302325581395,181.41666666666666,245.66666666666666
grid_0015_0008,159,15,8,-3.0910887531440894,47.48095580309019,East4a,128.86852933878626,112.6829268292683,53.741484367850774,60,524,3136,72.60789548965386,86.40350877192982,164.6383977468315,202.52941176470588
