rh,wf,gau,mir,wf_noground_gau,wf_noground_mir,wf_noground_neg,rh_noground_gau,rh_noground_mir,rh_noground_neg
1.64,0.11064588583783364,0.07585554449592653,0.11064588583783305,0.0347903413419071,5.828670879282072e-16,0.11064588583783364,4.190469393905137,4.238009664188741,2.843047385013741
1.72,0.13452385751517237,0.07091537378129055,0.11064588583783302,0.06360848373388182,0.02387797167733935,0.13452385751517237,4.241356099062303,4.28182058332147,2.9085856283581464
1.79,0.12092741688083475,0.06668173414782998,0.09808611333476505,0.05424568273300477,0.022841303546069697,0.12092741688083475,4.28636039204996,4.32994962986936,2.9737399476633954
1.91,0.1209272396404506,0.05966191943749959,0.10526319223759045,0.06126532020295101,0.01566404740286015,0.1209272396404506,4.3366325262138785,4.381141409297574,3.04096450621029
1.98,0.12265506993003283,0.055727485027179766,0.1106459898204902,0.06692758490285307,0.01200908010954263,0.12265506993003283,4.389195540391826,4.436858018946734,3.1093889599621622
2.09,0.11064579809395036,0.04981466899266602,0.11828818549516483,0.06083112910128435,0.0,0.11064579809395036,4.448161657643075,4.49842147126381,3.1811168555282032
2.17,0.13452377721489706,0.04573790149729332,0.134199240809503,0.08878587571760374,0.0003245364053940658,0.13452377721489706,4.511322281980465,4.559375245328777,3.2597591537278277
2.24,0.12265523962827407,0.042333873188343,0.0,0.08032136643993107,0.12265523962827407,0.12265523962827407,4.573453956666232,4.619686929885547,3.3384014097855834
2.35,0.11064579809395125,0.037303719517414714,0.0,0.07334207857653655,0.11064579809395125,0.11064579809395125,4.635153583638178,4.6792015707568595,3.4155235315961763
2.43,0.11064579809395059,0.033895714066596555,0.0,0.07675008402735403,0.11064579809395059,0.11064579809395059,4.6956030643222615,4.738311441512175,3.487852000831241
2.54,0.11064603853463906,0.029557037151760952,0.0,0.08108900138287811,0.11064603853463906,0.11064603853463906,4.755352887472112,4.792777691528763,3.5664942052162876
2.62,0.11064597358248451,0.026652992972031737,0.0,0.08399298061045278,0.11064597358248451,0.11064597358248451,4.809676787805106,4.846099366880406,3.645136427369353
2.73,0.12265518976022616,0.022999260104627186,0.0,0.09965592965559897,0.12265518976022616,0.12265518976022616,4.863639200015921,4.89590509775236,3.721657857351673
2.8,0.12092740014062486,0.020873499448461327,0.0,0.10005390069216354,0.12092740014062486,0.12092740014062486,4.913054419786346,4.944908829752254,3.794587046725741
2.92,0.12092740014062286,0.017575635575128583,0.0,0.10335176456549428,0.12092740014062286,0.12092740014062286,4.964659415322246,4.998230452976459,3.873229276453643
2.99,0.12265523962827318,0.015845220089700966,0.0,0.10681001953857222,0.12265523962827318,0.12265523962827318,5.018890401094874,5.051755516642479,3.9599823659443674
3.1,0.11064579809395081,0.013397058232350587,0.0,0.09724873986160022,0.11064579809395081,0.11064579809395081,5.0761416025276604,5.112067201199249,4.049949594571253
3.18,0.11064579809395036,0.011812599887940804,0.0,0.09883319820600955,0.11064579809395036,0.11064579809395036,5.137456532900591,5.1705941772204325,4.137252035037753
3.29,0.09090907908689694,0.009883451618994099,0.0,0.08102562746790284,0.09090907908689694,0.09090907908689694,5.193152001831491,5.222210616215013,4.212753052941987
3.4,0.11064597358248474,0.008219370200714112,0.0,0.10242660338177062,0.11064597358248474,0.11064597358248474,5.245580098901341,5.273827055209592,4.279854929416836
3.48,0.11064603853463906,0.0071606424908178075,0.0,0.10348539604382125,0.11064603853463906,0.11064603853463906,5.295385134891123,5.318844886886995,4.351962000662984
3.59,0.09090907908689694,0.00589296651571197,0.0,0.08501611257118497,0.09090907908689694,0.09090907908689694,5.340176503473824,5.36504413709229,4.431001061179796
3.7,0.11064597358248474,0.004820395914427674,0.0,0.10582557766805706,0.11064597358248474,0.11064597358248474,5.390567781120557,5.416235790672317,4.521798837029016
3.78,0.11064597358248385,0.0041492878115255,0.0,0.10649668577095835,0.11064597358248385,0.11064597358248385,5.4425322172103145,5.4689322968136365,4.610917182784753
3.89,0.09090907908689738,0.0033587228614993716,0.0,0.08755035622539802,0.09090907908689738,0.09090907908689738,5.501481219418503,5.530495793526212,4.698675779647896
4.0,0.08728598574569624,0.002702352195173434,0.0,0.0845836335505228,0.08728598574569624,0.08728598574569624,5.5639669497878605,5.591814096231555,4.782343851671639
4.12,0.08728587884502792,0.0021170049319498042,0.0,0.08516887391307812,0.08728587884502792,0.08728587884502792,5.625497132604384,5.652125868782893,4.860898179878824
4.23,0.12265485036408386,0.0016818368933139219,0.0,0.12097301347076994,0.12265485036408386,0.12265485036408386,5.686697512193659,5.709837139189346,4.932526356854593
4.3,0.12265495010142446,0.001448158007249369,0.0,0.12120679209417509,0.12265495010142446,0.12265495010142446,5.741176839386058,5.763158814540987,5.010436704284663
4.41,0.08728594178984439,0.0011391204013453911,0.0,0.086146821388499,0.08728594178984439,0.08728594178984439,5.79527279165026,5.815010605861752,5.094201818076813
4.53,0.08728594178984395,0.0008706480998434292,0.0,0.08641529369000052,0.08728594178984395,0.08728594178984395,5.8449601636312725,5.863576501093827,5.179815314865996
4.64,0.0909091776076929,0.0006762246187606809,0.0,0.09023295298893222,0.0909091776076929,0.0909091776076929,5.895617675325196,5.915289848758216,5.255942589759982
4.75,0.09090898056674224,0.0005220421074629283,0.0,0.09038693845927931,0.09090898056674224,0.09090898056674224,5.949704710828336,5.968611437615986,5.324509072998277
4.86,0.11064597358248474,0.000400577866030804,0.0,0.11024539571645393,0.11064597358248474,0.11064597358248474,6.005288241362703,6.02539951514868,5.395925095018225
4.94,0.11064597358248385,0.0003291421961526521,0.0,0.1103168313863312,0.11064597358248385,0.11064597358248385,6.065243977949802,6.084509385903996,5.473740834529728
5.05,0.09090917760769335,0.00024992917436517895,0.0,0.09065924843332816,0.09090917760769335,0.09090917760769335,6.125198482122829,6.143619303930761,5.564538675856316
5.16,0.08728594178984439,0.00018863306739189665,0.0,0.0870973087224525,0.08728594178984439,0.08728594178984439,6.185151286533307,6.202729238745012,5.653804755029745
5.28,0.12092772114395256,0.00013781796135297692,0.0,0.12078990318259958,0.12092772114395256,0.12092772114395256,6.245816600787395,6.26289317961412,5.73664203637342
5.35,0.12265552915929234,0.00011437838638343303,0.0,0.1225411507729089,0.12265552915929234,0.12265552915929234,6.306986272194452,6.323499154475229,5.8139211087285645
5.46,0.08728587884502792,8.49108636342871e-05,0.0,0.08720096798139364,0.08728587884502792,0.08728587884502792,6.372575553779886,6.389347612852138,5.886092628233559
5.58,0.08728587884502703,6.092812605518673e-05,0.0,0.08722495071897185,0.08728587884502703,0.08728587884502703,6.439359216853296,6.4558398085401185,5.964734768835041
5.69,0.09090898056674179,4.466127653667584e-05,0.0,0.09086431929020512,0.09090898056674179,0.09090898056674179,6.508943319761076,6.52447775562833,6.049171221460776
5.8,0.11064597358248474,3.2539563022691275e-05,0.0,0.11061343401946204,0.11064597358248474,0.11064597358248474,6.5785545553919285,6.592843608865245,6.136350335343127
5.88,0.11064610348731652,2.574802713971547e-05,0.0,0.1106203554601768,0.11064610348731652,0.11064610348731652,6.6430849138667325,6.655487120750284,6.223804588744463
5.99,0.0909091776076929,1.8564238641824957e-05,0.0,0.09089061336905108,0.0909091776076929,0.0909091776076929,6.706615431387734,6.718130659373147,6.312756306022779
6.1,0.09090898056674179,1.3303819831286196e-05,0.0,0.0908956767469105,0.09090898056674179,0.09090898056674179,6.770145547479973,6.780774263639598,6.40920889228362
6.21,0.09090898056674224,9.47637906914362e-06,0.0,0.09089950418767309,0.09090898056674224,0.09090898056674224,6.8375715649220865,6.848917054179013,6.5091362093006575
6.32,0.08728587884502748,6.709277699129146e-06,0.0,0.08727916956732834,0.08728587884502748,0.08728587884502748,6.9115557266253935,6.9218691634578775,6.608589109023056
6.44,0.07592595778058264,4.5716467658524435e-06,0.0,0.07592138613381678,0.07592595778058264,0.07592595778058264,6.98821874626442,6.998473840981704,6.700979828280083
6.59,0.08065284864624811,2.801640501587693e-06,0.0,0.08065004700574652,0.08065284864624811,0.08065284864624811,7.069963057588266,7.079078250958529,6.7933706823419655
6.7,0.0909091776076929,1.9424512150581062e-06,0.0,0.09090723515647785,0.0909091776076929,0.0909091776076929,7.15170717190572,7.159682621451095,6.898228711253853
6.81,0.08065259564129335,1.3386093715294862e-06,0.0,0.08065125703192182,0.08065259564129335,0.08065259564129335,7.2334510971058705,7.240286967369075,7.010629833311823
6.96,0.06666662428116821,7.97839922637487e-07,0.0,0.06666582644124557,0.06666662428116821,0.06666662428116821,7.315194849152466,7.320891264895046,7.129510434049914
7.11,0.06666662428116821,4.7019890804385844e-07,0.0,0.06666615408226016,0.06666662428116821,0.06666662428116821,7.396938517910832,7.4014955467542825,7.24839095581532
7.26,0.06666673024535141,2.740002776967683e-07,0.0,0.06666645624507371,0.06666673024535141,0.06666673024535141,7.483744725737845,7.487414376525497,7.367271392328983
7.41,0.0666667302453523,1.5787929171481923e-07,0.0,0.06666657236606059,0.0666667302453523,0.0666667302453523,7.5741573123170305,7.57716542085578,7.491765043061502
7.56,0.05751331844832919,8.99501806978095e-08,0.0,0.05751322849814849,0.05751331844832919,0.05751331844832919,7.682078637085029,7.683582691354404,7.633048863278266
7.79,0.04347825726399158,3.714187268564063e-08,0.0,0.04347822012211889,0.04347825726399158,0.04347825726399158,7.789999961853027,7.789999961853027,7.789999961853027
