grid_id,numeric_id,row,col,center_lon,center_lat,region,rh100_x10_mean,rh100_x10_median,rh100_x10_stdDev,rh100_x10_min,rh100_x10_max,rh100_x10_count,rh100_x10_p10,rh100_x10_p25,rh100_x10_p75,rh100_x10_p90
grid_0004_0000,4,4,0,30.112288896873878,45.01060007186489,East6b,151.0,151.0,0.0,151,151,4,151.0,151.0,151.0,151.0
grid_0006_0000,6,6,0,30.112288896873878,45.459755659360404,East6b,155.82522779668457,149.0,56.759398230384924,59,396,179,96.0,116.0,185.0,220.0
grid_0007_0000,7,7,0,30.112288896873878,45.68433345310816,East6b,161.73333333333332,176.0,60.43229453050929,74,276,15,85.0,114.0,185.0,276.0
grid_0008_0000,8,8,0,30.112288896873878,45.90891124685591,East6b,111.74727539586311,105.50980392156863,42.25131436491873,57,977,2278,73.9289937066938,85.18978102189782,129.36666666666667,153.64102564102564
grid_0009_0000,9,9,0,30.112288896873878,46.13348904060366,East6b,110.5600738273263,102.53488372093024,36.24036481604464,63,424,4163,74.47328244274809,82.41524937894134,130.5,158.45
grid_0010_0000,10,10,0,30.112288896873878,46.35806683435142,East6b,142.4668760684493,121.51315789473684,77.48845671034148,60,862,7114,73.50962012826838,85.41506612662049,177.76576576576576,237.91525423728814
grid_0011_0000,11,11,0,30.112288896873878,46.582644628099175,East6b,118.53601348426302,93.40136054421768,61.941186952376064,63,806,3924,69.54738160189616,73.40817756032284,149.3071261291402,201.14285714285714
grid_0012_0000,12,12,0,30.112288896873878,46.80722242184693,East6b,98.27043697064343,89.0,28.99101420751118,61,252,5842,71.0,77.0,111.0,142.0
grid_0013_0000,13,13,0,30.112288896873878,47.031800215594686,East6b,99.04517292948935,90.5499530722687,29.641494493154546,60,346,6563,72.46623794212219,78.49350290295824,110.55238095238096,138.5
grid_0014_0000,14,14,0,30.112288896873878,47.256378009342434,East6b,115.00963724251254,93.41121495327103,93.64791965340477,58,1047,4266,69.60195720096681,77.54347636964701,125.5047619047619,153.62790697674419
grid_0015_0000,15,15,0,30.112288896873878,47.48095580309019,East6b,96.34908963391052,88.4771805801019,29.73438998841022,57,449,4245,70.54194534683738,76.48051707533891,106.46913580246914,134.52941176470588
grid_0016_0000,16,16,0,30.112288896873878,47.705533596837945,East6b,107.97893794345198,96.49490455002152,37.442605248857696,55,342,4814,72.44444444444444,80.59740621949517,124.61538461538461,160.25
grid_0017_0000,17,17,0,30.112288896873878,47.9301113905857,East6b,129.9610064596193,109.51981734939177,78.43072492277707,57,1002,8767,73.43421809515984,85.39605385414201,153.73685744117716,197.5483870967742
grid_0006_0001,24,6,1,30.336866690621633,45.459755659360404,East6b,136.16666666666666,141.0,34.715110382784154,74,170,6,74.0,121.0,170.0,170.0
grid_0007_0001,25,7,1,30.336866690621633,45.68433345310816,East6b,138.31506849315068,134.0,48.841055240955875,55,243,73,61.0,110.0,164.0,199.0
grid_0008_0001,26,8,1,30.336866690621633,45.90891124685591,East6b,117.63354633394792,101.60526315789474,57.99642092833709,65,614,782,73.61650330279139,81.64727566984355,133.1818181818182,165.8
grid_0009_0001,27,9,1,30.336866690621633,46.13348904060366,East6b,109.6762241951842,98.59512589201562,39.65788814083895,62,542,3842,72.53191489361703,80.5588915243042,130.6,162.70833333333334
grid_0010_0001,28,10,1,30.336866690621633,46.35806683435142,East6b,110.46535073268667,97.21702127659574,49.14171363897312,62,884,5739,69.68779372888824,77.42233779186778,129.43548387096774,169.5
grid_0011_0001,29,11,1,30.336866690621633,46.582644628099175,East6b,97.8433418163034,85.40184171893767,47.81254504929244,62,801,4147,69.52713745841363,77.59253394879502,105.38518518518518,133.78
grid_0012_0001,30,12,1,30.336866690621633,46.80722242184693,East6b,93.91509480592882,84.47000592768228,29.319120418709403,56,356,5487,70.47058910379448,76.48082595870207,100.4950495049505,128.5
grid_0013_0001,31,13,1,30.336866690621633,47.031800215594686,East6b,92.97590175519011,86.36751190575653,24.749282757286103,63,381,5141,70.56095442702382,76.48484848484848,102.40506329113924,124.36
grid_0014_0001,32,14,1,30.336866690621633,47.256378009342434,East6b,96.39313423459163,85.39380530973452,43.31698065857444,63,806,2664,69.49815498154982,73.40325931088088,101.4326923076923,133.28571428571428
grid_0015_0001,33,15,1,30.336866690621633,47.48095580309019,East6b,98.13002170385205,90.55171691792295,29.743226928782295,59,315,3742,70.5,76.41935483870968,110.55,138.36363636363637
grid_0016_0001,34,16,1,30.336866690621633,47.705533596837945,East6b,102.37192808007674,90.56565656565657,35.04926173696875,58,387,3032,70.39480117340287,76.45255474452554,116.45283018867924,148.28571428571428
grid_0017_0001,35,17,1,30.336866690621633,47.9301113905857,East6b,116.33533010664257,101.42384105960265,49.044089399891206,59,707,7281,73.37649880095923,81.59725400457666,137.5161834338717,177.41176470588235
grid_0004_0002,40,4,2,30.561444484369385,45.01060007186489,East6b,122.0,122.0,0.0,122,122,2,122.0,122.0,122.0,122.0
