system:index,center_lat,center_lon,col,grid_id,numeric_id,region,rh_ng_kurtosis_x10_count,rh_ng_kurtosis_x10_max,rh_ng_kurtosis_x10_mean,rh_ng_kurtosis_x10_median,rh_ng_kurtosis_x10_min,rh_ng_kurtosis_x10_p10,rh_ng_kurtosis_x10_p25,rh_ng_kurtosis_x10_p75,rh_ng_kurtosis_x10_p90,rh_ng_kurtosis_x10_stdDev,rh_ng_mean_x10_count,rh_ng_mean_x10_max,rh_ng_mean_x10_mean,rh_ng_mean_x10_median,rh_ng_mean_x10_min,rh_ng_mean_x10_p10,rh_ng_mean_x10_p25,rh_ng_mean_x10_p75,rh_ng_mean_x10_p90,rh_ng_mean_x10_stdDev,rh_ng_skewness_x10_count,rh_ng_skewness_x10_max,rh_ng_skewness_x10_mean,rh_ng_skewness_x10_median,rh_ng_skewness_x10_min,rh_ng_skewness_x10_p10,rh_ng_skewness_x10_p25,rh_ng_skewness_x10_p75,rh_ng_skewness_x10_p90,rh_ng_skewness_x10_stdDev,rh_ng_std_x10_count,rh_ng_std_x10_max,rh_ng_std_x10_mean,rh_ng_std_x10_median,rh_ng_std_x10_min,rh_ng_std_x10_p10,rh_ng_std_x10_p25,rh_ng_std_x10_p75,rh_ng_std_x10_p90,rh_ng_std_x10_stdDev,row,.geo
0,34.11228889687388,5.112288896873877,0,grid_0000_0000,0,East1,93,-3,-8.75268817204301,-9.0,-11,-11.0,-10.0,-7.0,-6.0,1.8354684379292088,93,672,622.9569892473119,622.0,567,588.0,609.0,646.0,652.0,23.902991209989437,93,-2,-4.021505376344086,-4.0,-7,-5.0,-5.0,-3.0,-3.0,0.961388943968048,93,280,252.8279569892473,252.0,222,232.0,241.0,267.0,273.0,14.984309826862061,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,34.33686669062163,5.112288896873877,0,grid_0001_0000,1,East1,2032,3,-9.710999841411668,-10.0,-30,-11.0,-10.0,-9.0,-8.0,1.3596733818222366,2032,692,601.1816803400752,597.4042840904636,0,577.375,589.6688661144649,613.44,629.2631578947369,24.998389727420466,2032,0,-3.6300753101175482,-3.9254443875580467,-9,-5.0,-3.9254443875580467,-3.0,-3.0,0.9092590589686596,2032,289,267.07872556869387,270.5093209054594,0,252.44827586206895,264.4953086057763,274.5438766693447,276.4353448275862,12.54019326183412,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,34.56144448436939,5.112288896873877,0,grid_0002_0000,2,East1,2266,250,-9.634696516412623,-9.801640522735564,-13,-11.006908509658368,-11.006908509658368,-9.801640522735564,-9.801640522735564,5.6913650503343165,2266,976,600.7840342222854,596.5112781954887,517,578.4487179487179,586.6350828934651,608.6666666666666,628.45,26.017692312222074,2266,-1,-3.6209947758322443,-3.0,-49,-4.0,-4.0,-3.0,-3.0,1.405349835477329,2266,313,267.77882045433273,270.4685506235432,56,254.63888888888889,264.4999815013504,274.47235060155873,276.47133757961785,12.697021895147234,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,34.78602227811714,5.112288896873877,0,grid_0003_0000,3,East1,4780,157,-9.360792609632933,-10.0,-30,-10.871237302712633,-10.871237302712633,-9.0,-8.0,6.4001772938757595,4780,930,596.1952969942926,597.6285899145684,0,557.55,581.6274328873398,613.5836576596613,637.5,70.87105223462825,4780,0,-3.7084772824812586,-4.0,-30,-5.0,-4.0,-3.0,-2.0,2.0861692549566357,4780,307,264.4413772747528,272.50332738191855,0,246.60714285714286,264.49444444444447,276.53061224489795,280.46499954247764,32.86859257558108,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,35.01060007186489,5.112288896873877,0,grid_0004_0000,4,East1,7550,214,-9.262641187457405,-10.0,-30,-10.873102915967364,-10.873102915967364,-9.0,-8.0,6.917189154100497,7550,945,598.15928910717,601.4029835203457,0,557.5495495495495,581.582237037919,617.6185897435897,645.6236988749869,72.66379103569146,7550,0,-3.8135347460316638,-4.0,-40,-5.0,-4.0,-2.9999999999999996,-2.0,2.0688137800582544,7550,314,263.8588879813121,272.5020645897677,0,244.61084201446488,264.5578231292517,276.4977630669625,280.46109311137434,33.33873172069058,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,35.23517786561265,5.112288896873877,0,grid_0005_0000,5,East1,2897,216,-8.892697786109599,-10.0,-30,-10.999999999999998,-10.999999999999998,-9.000000000000002,-8.0,8.662086007051942,2897,924,600.8097580046344,597.2677595628415,0,558.0648712583022,581.4230769230769,621.3424233033778,645.3947368421053,68.35135171680214,2897,0,-3.834257541059936,-4.0,-43,-5.0,-4.0,-3.0,-2.0,2.4439264073344122,2897,309,262.66719155330696,270.5024807980931,0,240.4307432432432,262.60405303181113,276.4568965517241,280.55392156862746,32.07909135161732,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,35.459755659360404,5.112288896873877,0,grid_0006_0000,6,East1,1573,145,-9.652170658122282,-10.0,-12,-11.0,-11.0,-10.0,-9.0,5.437629534185212,1573,968,599.2918241912905,592.4933333333333,516,574.5662445662446,582.4179104477612,606.5172413793103,630.7272727272727,33.282193605225316,1573,0,-3.4518018321517423,-3.0,-38,-5.0,-4.0,-3.0,-2.0,1.6998993387141677,1573,316,266.5708742273495,271.0,69,248.0,263.0,275.0,278.0,15.716076639055796,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,35.68433345310816,5.112288896873877,0,grid_0007_0000,7,East1,12084,247,-9.271510638615815,-9.676677073022159,-30,-11.170801332543745,-11.170801332543745,-9.676677073022159,-7.735676389206204,8.281316498659143,12084,973,598.3773893761327,597.5057688949779,0,561.6149224449758,581.5231498442938,617.4694924947452,637.3179190751445,61.92020130102015,12084,0,-3.7580513228994827,-4.0,-46,-5.0,-4.0,-3.0,-2.0,2.113005202262419,12084,305,265.0907561736717,270.48604421648145,0,250.4950495049505,264.5675302557221,276.4511274030027,280.47993579454254,28.52533219150835,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,35.90891124685591,5.112288896873877,0,grid_0008_0000,8,East1,7423,302,-9.3577605869484,-9.720841038285048,-30,-11.109318799504912,-11.109318799504912,-9.720841038285048,-7.718485928355156,7.818037840739848,7423,979,597.1823158721406,597.522043064443,0,561.5590551181102,581.4746192893401,613.3573796134223,633.5818181818182,59.88849152242433,7423,0,-3.6681893569032793,-4.0,-53,-5.0,-4.0,-3.0,-2.0,2.0794463825645835,7423,310,265.4714638465145,272.50506308724835,0,248.48076923076923,264.48591549295776,276.5084011500684,280.48676043184577,28.340299463776567,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,36.13348904060366,5.112288896873877,0,grid_0009_0000,9,East1,3033,84,-9.324046635962846,-10.0,-30,-11.0,-10.0,-9.0,-8.0,4.260429093952285,3033,862,601.173632445202,601.6243515790347,0,569.6086956521739,585.3834951456311,617.5132743362832,641.7941176470588,55.92381499976786,3033,0,-3.7822610308402456,-4.0,-28,-5.0,-4.0,-2.9999999999999996,-2.0,1.723021504938787,3033,308,264.16703362742,270.4722350826547,0,246.62962962962962,262.4555223713959,274.45093843341806,278.451132253499,25.27082082961943,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
10,36.35806683435142,5.112288896873877,0,grid_0010_0000,10,East1,11673,222,-9.394572368531728,-9.999999999999998,-30,-11.000000000000002,-11.000000000000002,-9.000000000000002,-8.0,6.100723158295042,11673,969,597.0475986840555,597.4722131010897,0,557.46,581.6380597014926,613.4046434494196,637.4368151315231,65.39295812304522,11673,0,-3.7279175899564017,-4.0,-44,-5.0,-4.0,-3.0000000000000004,-2.0,1.9657719841772086,11673,310,264.9483756269005,272.45457290174545,0,250.53398058252426,264.5157983945761,276.47510955435257,280.46605744125327,30.114589517413723,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
11,36.582644628099175,5.112288896873877,0,grid_0011_0000,11,East1,12759,95,-9.272089571874123,-9.9876615425648,-30,-10.860554868339104,-9.9876615425648,-9.0,-7.991733778684976,3.0223053654611105,12759,904,604.3356545218656,605.6072022137116,0,569.5302325581396,589.5760310601962,621.4202202593917,637.4624338762898,44.91888493379229,12759,0,-3.9947349627251136,-4.0,-28,-5.0,-5.0,-3.0000000000000004,-3.0000000000000004,1.4323496203872377,12759,301,266.4665995635525,268.52913534122877,0,256.5691823899371,262.53431672474795,274.48108809078326,278.4353041937736,19.569028551933922,11,"{""type"":""MultiPoint"",""coordinates"":[]}"
12,36.80722242184693,5.112288896873877,0,grid_0012_0000,12,East1,1270,66,-9.049290399448951,-10.0,-30,-11.0,-10.0,-9.0,-7.0,4.826719052776288,1270,911,603.7992919508276,601.4705882352941,0,569.695652173913,589.4274338402587,621.4677419354839,637.2857142857143,47.98113462141735,1270,0,-3.9918521598292243,-4.0,-27,-5.0,-5.0,-2.9999999999999996,-2.0,1.970015954738876,1270,290,265.28365405499335,268.5654297561319,0,250.55,262.5921052631579,274.5044075796488,278.4486145726433,19.81949740848526,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,43.09540064678404,5.112288896873877,0,grid_0040_0000,40,East1,1,-11,-11.0,-11.0,-11,-11.0,-11.0,-11.0,-11.0,0.0,1,580,580.0,580.0,580,580.0,580.0,580.0,580.0,0.0,1,-2,-2.0,-2.0,-2,-2.0,-2.0,-2.0,-2.0,0.0,1,283,283.0,283.0,283,283.0,283.0,283.0,283.0,0.0,40,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,43.3199784405318,5.112288896873877,0,grid_0041_0000,41,East1,13461,720,-9.007666839236867,-9.923121862599439,-30,-9.923121862599439,-9.923121862599439,-9.923121862599439,-7.272697241098683,9.487471684969094,13461,971,607.0997849285583,605.4240954384461,0,577.4398976982097,589.501404494382,621.5024077046548,641.3387755102041,34.18308022577005,13461,0,-4.042171551102935,-4.0,-75,-4.999999999999999,-4.999999999999999,-3.0,-3.0,1.660165681553989,13461,316,265.5848925867107,268.52799377916017,0,252.56480516328017,260.52585583603155,272.47310120682585,276.42921857304646,14.625151816876285,41,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,43.544556234279554,5.112288896873877,0,grid_0042_0000,42,East1,18581,841,-8.908938921017057,-9.853012331787077,-30,-9.853012331787077,-9.853012331787077,-7.204968893988561,-7.204968893988561,7.274079165116557,18581,974,610.3439875901998,609.5306860944505,0,581.599445438527,593.5547706741131,625.5227547622484,645.5807281499945,27.93024217709145,18581,0,-4.141055861668572,-4.0,-79,-5.884841198424524,-5.0,-2.999999999999999,-2.999999999999999,1.5342277802679378,18581,314,264.78211987208374,266.53192809567696,0,250.51450854319222,260.5036049959988,272.51058994908374,276.43407007889795,12.146002414163812,42,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,43.76913402802731,5.112288896873877,0,grid_0043_0000,43,East1,36623,552,-8.824906480326652,-9.825588542984223,-30,-9.825588542984223,-9.825588542984223,-7.240199208654582,-7.240199208654582,7.204982066937324,36623,978,611.616056745494,609.468610702343,0,581.5766722853086,593.5637261273038,625.4551340727977,645.4086218178259,33.17402351424055,36623,0,-4.213646278326732,-4.0,-69,-5.999999999999999,-5.0,-2.9999999999999996,-2.9999999999999996,1.6274566672396142,36623,317,264.4625569495017,266.52420150230444,0,250.54531957997617,260.51515281449355,272.48683248167237,276.4642886080916,14.598493931900187,43,"{""type"":""MultiPoint"",""coordinates"":[]}"
