system:index,beam,degrade_flag,delta_time,digital_elevation_model,digital_elevation_model_srtm,elev_highestreturn,elev_lowestmode,elevation_bias_flag,energy_total,landsat_treecover,landsat_water_persistence,lat_highestreturn,leaf_off_doy,leaf_off_flag,leaf_on_cycle,leaf_on_doy,local_beam_azimuth,local_beam_elevation,lon_highestreturn,minor_frame_number,modis_nonvegetated,modis_nonvegetated_sd,modis_treecover,modis_treecover_sd,num_detectedmodes,orbit_number,pft_class,quality_flag,region_class,rh,rh0,rh1,rh10,rh100,rh11,rh12,rh13,rh14,rh15,rh16,rh17,rh18,rh19,rh2,rh20,rh21,rh22,rh23,rh24,rh25,rh26,rh27,rh28,rh29,rh3,rh30,rh31,rh32,rh33,rh34,rh35,rh36,rh37,rh38,rh39,rh4,rh40,rh41,rh42,rh43,rh44,rh45,rh46,rh47,rh48,rh49,rh5,rh50,rh51,rh52,rh53,rh54,rh55,rh56,rh57,rh58,rh59,rh6,rh60,rh61,rh62,rh63,rh64,rh65,rh66,rh67,rh68,rh69,rh7,rh70,rh71,rh72,rh73,rh74,rh75,rh76,rh77,rh78,rh79,rh8,rh80,rh81,rh82,rh83,rh84,rh85,rh86,rh87,rh88,rh89,rh9,rh90,rh91,rh92,rh93,rh94,rh95,rh96,rh97,rh98,rh99,rh_ground,rh_non_ground,selected_algorithm,selected_mode,selected_mode_flag,sensitivity,shot_number,shot_number_within_beam,solar_azimuth,solar_elevation,surface_flag,urban_focal_window_size,urban_proportion,wf,wf_ground,wf_non_ground,zRH,.geo
0000000000000000900f,11.0,50.0,4.6615786564765E7,353.869598,356.795135,357.380157,348.278168,0.0,3114.208008,85.0,0.0,43.339633,238.0,0.0,1.0,148.0,-0.1694840043783188,1.5507680177688599,-8.094378471374512,3,7.0,2.4200000762939453,54.0,2.4200000762939453,3.0,3007,2.0,1.0,1.0,"[-4.409999847412109, -4.0, -3.6700000762939453, -3.369999885559082, -3.0999999046325684, -2.9200000762939453, -2.7300000190734863, -2.5399999618530273, -2.390000104904175, -2.240000009536743, -2.0899999141693115, -1.9800000190734863, -1.8300000429153442, -1.7200000286102295, -1.6100000143051147, -1.4900000095367432, -1.3799999952316284, -1.309999942779541, -1.190000057220459, -1.1200000047683716, -1.0399999618530273, -0.9300000071525574, -0.8600000143051147, -0.7799999713897705, -0.7099999785423279, -0.6299999952316284, -0.5899999737739563, -0.5199999809265137, -0.4399999976158142, -0.3700000047683716, -0.33000001311302185, -0.25999999046325684, -0.18000000715255737, -0.10999999940395355, -0.07000000029802322, 0.0, 0.07000000029802322, 0.10999999940395355, 0.18000000715255737, 0.25999999046325684, 0.28999999165534973, 0.3700000047683716, 0.4399999976158142, 0.5199999809265137, 0.5600000023841858, 0.6299999952316284, 0.7099999785423279, 0.7799999713897705, 0.8600000143051147, 0.9300000071525574, 1.0099999904632568, 1.0800000429153442, 1.159999966621399, 1.2300000190734863, 1.309999942779541, 1.3799999952316284, 1.4600000381469727, 1.5700000524520874, 1.6399999856948853, 1.7200000286102295, 1.7899999618530273, 1.909999966621399, 1.9800000190734863, 2.059999942779541, 2.130000114440918, 2.240000009536743, 2.319999933242798, 2.430000066757202, 2.5, 2.619999885559082, 2.690000057220459, 2.799999952316284, 2.9200000762939453, 3.0299999713897705, 3.140000104904175, 3.25, 3.4000000953674316, 3.5199999809265137, 3.700000047683716, 3.8499999046325684, 4.039999961853027, 4.269999980926514, 4.449999809265137, 4.679999828338623, 4.860000133514404, 5.090000152587891, 5.28000020980835, 5.460000038146973, 5.690000057220459, 5.909999847412109, 6.179999828338623, 6.440000057220459, 6.699999809265137, 7.0, 7.260000228881836, 7.519999980926514, 7.789999961853027, 8.050000190734863, 8.350000381469727, 8.680000305175781, 9.100000381469727]",-4.409999847412109,-4.0,-2.0899999141693115,9.100000381469727,-1.9800000190734863,-1.8300000429153442,-1.7200000286102295,-1.6100000143051147,-1.4900000095367432,-1.3799999952316284,-1.309999942779541,-1.190000057220459,-1.1200000047683716,-3.6700000762939453,-1.0399999618530273,-0.9300000071525574,-0.8600000143051147,-0.7799999713897705,-0.7099999785423279,-0.6299999952316284,-0.5899999737739563,-0.5199999809265137,-0.4399999976158142,-0.3700000047683716,-3.369999885559082,-0.33000001311302185,-0.25999999046325684,-0.18000000715255737,-0.10999999940395355,-0.07000000029802322,0.0,0.07000000029802322,0.10999999940395355,0.18000000715255737,0.25999999046325684,-3.0999999046325684,0.28999999165534973,0.3700000047683716,0.4399999976158142,0.5199999809265137,0.5600000023841858,0.6299999952316284,0.7099999785423279,0.7799999713897705,0.8600000143051147,0.9300000071525574,-2.9200000762939453,1.0099999904632568,1.0800000429153442,1.159999966621399,1.2300000190734863,1.309999942779541,1.3799999952316284,1.4600000381469727,1.5700000524520874,1.6399999856948853,1.7200000286102295,-2.7300000190734863,1.7899999618530273,1.909999966621399,1.9800000190734863,2.059999942779541,2.130000114440918,2.240000009536743,2.319999933242798,2.430000066757202,2.5,2.619999885559082,-2.5399999618530273,2.690000057220459,2.799999952316284,2.9200000762939453,3.0299999713897705,3.140000104904175,3.25,3.4000000953674316,3.5199999809265137,3.700000047683716,3.8499999046325684,-2.390000104904175,4.039999961853027,4.269999980926514,4.449999809265137,4.679999828338623,4.860000133514404,5.090000152587891,5.28000020980835,5.460000038146973,5.690000057220459,5.909999847412109,-2.240000009536743,6.179999828338623,6.440000057220459,6.699999809265137,7.0,7.260000228881836,7.519999980926514,7.789999961853027,8.050000190734863,8.350000381469727,8.680000305175781,"[-4.409999847412109, -3.2000504975258393, -2.8289172280283825, -2.5923570900885746, -2.411664528326518, -2.2669500420549107, -2.144362538749132, -2.0345976180923886, -1.938099798977989, -1.8484980619999272, -1.7672462383941028, -1.691175788052357, -1.619571362205155, -1.5537049295229703, -1.488833722195489, -1.429447878967127, -1.3706937805916104, -1.315083028297996, -1.262635112962123, -1.2105053791644687, -1.160220983281104, -1.1115147129894354, -1.064539436239095, -1.0186868178839354, -0.9740621229382249, -0.9294620076855393, -0.8867870140103576, -0.8446388499946199, -0.8033789155413393, -0.7626629453505804, -0.7226581947231315, -0.6834032000765876, -0.644495253912829, -0.6060808117725635, -0.5683234522921254, -0.5308317115419491, -0.4938757786824647, -0.4571375399162782, -0.42073973046745783, -0.3846395697188702, -0.3487765148728151, -0.3132287740629581, -0.2778514046886482, -0.2426492764129076, -0.20762564348382828, -0.1726557196278266, -0.13788635646429293, -0.10314180178942631, -0.06850014469549956, -0.03391113754352205, 6.77869608455469E-4, 0.03526687676043298, 0.0698558839124105, 0.10449969819646518, 0.13924916485543015, 0.17401852801896403, 0.208998418148103, 0.2440220510771822, 0.27917568474463594, 0.3146614233916674, 0.35024595315509954, 0.3860598715067276, 0.42216003225531534, 0.4585829458402503, 0.4953211846064368, 0.53225153336789, 0.5697351016328343, 0.6076825827391003, 0.6460256667763662, 0.6849336129401248, 0.7242317495107619, 0.7642365001382104, 0.805001841978274, 0.8462617764315543, 0.8884656006671028, 0.9311833376204052, 0.9754575681973313, 1.020125366374949, 1.0661901072192141, 1.1136613955945545, 1.1618157910856026, 1.212130743342326, 1.2640606390080673, 1.3172435559398685, 1.3728543082334825, 1.4311778523360599, 1.4921704865679895, 1.5553503440709031, 1.6222499644791892, 1.6936307858585482, 1.7694339969462758, 1.8524266929207875, 1.9400748778339163, 2.0378107187910164, 2.1470800920414104, 2.2715039415785303, 2.4175695411758764, 2.5980539520943875, 2.8379464392053118, 3.215196671594522, 8.75308812092918]","[0.0, 0.2714919014382941, 0.35651122997100687, 1.5862593979130084, 1.7127319787209865, 1.8187858710565645, 1.9185731114390847, 1.9891816022279885, 2.047304515777319, 2.105648440281146, 2.1674180609876004, 2.231593194109314, 2.2953984766025846, 2.352376787496933, 2.4050999250668417, 2.454172346572195, 2.4999775660956978, 2.543515157541938, 2.587051637833612, 2.6299284248133703, 2.6707523915015527, 2.7152471413186974, 2.763016502789316, 2.813051420154926, 2.870854625684828, 2.927923497850001, 2.98082395170845, 3.0334647105160664, 3.0826765541318712, 3.1318883977476752, 3.182397755925744, 3.2331631973937265, 3.2862915649608695, 3.3405925147959588, 3.3948934646310476, 3.4504882575251483, 3.506217358177832, 3.565435177737848, 3.625799308000898, 3.6861634382639474, 3.7498120756610653, 3.8144374778100305, 3.8819871365487253, 3.9531150132714568, 4.024242889994189, 4.09989105668245, 4.176825578770181, 4.253760100857913, 4.3285201225335355, 4.402698319772487, 4.476581524027299, 4.5499455572708625, 4.623309590514427, 4.696550558837645, 4.769373111351701, 4.842195663865757, 4.915763154775577, 4.989571716118365, 5.063380277461153, 5.135266262460132, 5.206067692107019, 5.276869121753906, 5.346428449980247, 5.415930306516204, 5.487998748808897, 5.564514666329413, 5.641030583849929, 5.720271208593276, 5.804355561153702, 5.888439913714128, 5.977793773661301, 6.068964687360373, 6.160135601059445, 6.254296735049284, 6.349290868277382, 6.444381263348219, 6.541509452401908, 6.638637641455598, 6.736944314621371, 6.837272860428579, 6.937601406235786, 7.036717719365571, 7.133839787569853, 7.230961855774136, 7.326580968885214, 7.421559056700901, 7.516537144516589, 7.612361799200507, 7.7082184870431565, 7.804395803377004, 7.90243607345905, 8.000476343541097, 8.1027082047254, 8.209218693741045, 8.315729182756689, 8.432751999461026, 8.55476199239102, 8.676771985321016, 8.817508804724365, 8.958754593097046, 9.100000381469727]",2.0,2.0,3.0,0.9319859743118286,30071100300208676,208676,-170.760651,69.85832977294922,1.0,3.0,0.0,"[0.02439025297965184, 0.027666254902072612, 0.031890323470193396, 0.035282643062791524, 0.04814818490847661, 0.05413310086137692, 0.052631563096830564, 0.060474749080477064, 0.06666667726313383, 0.06666662428116843, 0.08065272214340846, 0.08065273985625027, 0.08065267660513442, 0.09090907908668366, 0.08728589458066482, 0.08728589458066482, 0.12265504499585345, 0.12092725638082524, 0.12092725638082502, 0.13452372019462033, 0.11064590207592984, 0.12265514231198216, 0.13452378885481386, 0.13452378885481364, 0.13452382900513826, 0.20833323192273046, 0.21103886517045445, 0.1345238290051387, 0.13452382900513804, 0.21103900217487048, 0.21103899061385545, 0.13452379467504239, 0.1345238118400851, 0.21103896214322848, 0.21103896503348585, 0.14285714224893153, 0.2110389650334854, 0.2110389621432296, 0.13452381184008555, 0.27651513873149014, 0.27651514142539635, 0.13452380892996407, 0.13452382900513804, 0.20833323192273046, 0.21103886517045511, 0.13452382900513848, 0.13452382900513804, 0.13452378885481364, 0.13452378885481409, 0.13452382900513848, 0.1345237603449867, 0.13452380049545098, 0.13452380049545098, 0.13452380049545143, 0.13452380049545098, 0.134523720194621, 0.11064588583783319, 0.12265521469419038, 0.13452385751517149, 0.13452385751517237, 0.12092741688083497, 0.1209272396404506, 0.13452380049545054, 0.1345236631757274, 0.12265490023252346, 0.1106460385346395, 0.11064597358248385, 0.12265518976022616, 0.12092743362112612, 0.12092707914126954, 0.12265490023252301, 0.08728591031667943, 0.08728591031668032, 0.09090907908689694, 0.09090907908689738, 0.08065272214340835, 0.07592595778058175, 0.07222227049470775, 0.06161619057869627, 0.06047474908047712, 0.04849078139188023, 0.05025335984220103, 0.050253359842200584, 0.05025326940288233, 0.050253269402881884, 0.04849078139188023, 0.05413310086137679, 0.050253359842200584, 0.044488382784947156, 0.04167528286068367, 0.03776271013842125, 0.038461539872364, 0.03608059791838891, 0.03608055779085628, 0.038461539872364225, 0.03776274672579394, 0.03776271013842103, 0.03608055779085584, 0.03189032347019349, 0.027445890126708283, 0.023809519484471027]","[0.0012718492748104555, 0.0031479157275336044, 0.006122637510884041, 0.01066634264175961, 0.016881753460381805, 0.02244431144519504, 0.02976064228906754, 0.0387201428302795, 0.04702707919151922, 0.05644462768971169, 0.06695154953745991, 0.07531194242859506, 0.08751820631727353, 0.09697784215832965, 0.10677861545449457, 0.11774614130265053, 0.12793302004094137, 0.13442387243543186, 0.14545218096353071, 0.15176712137898915, 0.15881889682728453, 0.16812707283762118, 0.1737561450270594, 0.17985237019117042, 0.184850919573003, 0.1901332571455308, 0.1925876468853513, 0.19656110609585978, 0.2005690952967667, 0.2035804668515622, 0.2050841984755041, 0.20732250157214516, 0.2092494796831861, 0.21036890939700054, 0.21076738549971552, 0.21103900217487048, 0.21076738549971552, 0.21036890939700054, 0.2092494796831861, 0.20732250157214516, 0.2064253490751969, 0.2035804668515622, 0.2005690952967667, 0.19656110609585978, 0.19434191049917685, 0.1901332571455308, 0.184850919573003, 0.17985237019117042, 0.1737561450270594, 0.16812707283762118, 0.16140692402487228, 0.1553182738732578, 0.1481724872101002, 0.14179825718380762, 0.13442387243543186, 0.12793302004094137, 0.12051708404680177, 0.11040879544498357, 0.10407706554536583, 0.09697784215832965, 0.09091317296775252, 0.0808995097275339, 0.07531194242859506, 0.06917860880618336, 0.06404609469999861, 0.05644462768971169, 0.05128402574057986, 0.04470340804813798, 0.040827125880881124, 0.03473900975478364, 0.03150570328207388, 0.026881675723664768, 0.02244431144519504, 0.018897208366530124, 0.015809804977336413, 0.013142960575058277, 0.010111888449123321, 0.00812915365728859, 0.005776979691617347, 0.0042897340010435445, 0.0028927686757054018, 0.0017504350721224246, 0.0011587300344661408, 6.672469422583684E-4, 4.2488789689139474E-4, 2.3283630102093977E-4, 1.3872294662679158E-4, 8.346050822680618E-5, 4.253564275528017E-5, 2.1749641829378695E-5, 9.222414081130837E-6, 3.89320876533515E-6, 1.586130438221533E-6, 5.385147657519191E-7, 2.0323040675774653E-7, 7.401981212855374E-8, 2.4974784884515516E-8, 8.460606911409781E-9, 2.321676501053374E-9, 5.30043421343625E-10, 7.445826260563899E-11]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.715795337698834E-4, 6.700527462290551E-4, 0.0, 0.06919263715934498, 0.07008979235019944, 0.0, 0.0, 0.011772125826870677, 0.01669695467127827, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.992806001912768E-5, 0.0065907001536796295, 0.0, 0.012246419249206816, 0.030446791969805653, 0.037546015356842724, 0.030014243913082453, 0.0400277299129167, 0.059211858066855486, 0.06534505436954403, 0.058608805532524844, 0.054201410844927814, 0.05936194784190399, 0.07795178171208818, 0.080100307740245, 0.0861880693864859, 0.09114919695044912, 0.06040423459301466, 0.06484159887148527, 0.07201187072036681, 0.07509927410956097, 0.06750976156835008, 0.06581406933145843, 0.06409311683741917, 0.055839210887078924, 0.056185015079433576, 0.045598012716174835, 0.0485029247700786, 0.04909462980773444, 0.04958602246062396, 0.04982838150599049, 0.048257945090859296, 0.05399437791475, 0.050169899333973776, 0.04444584714219187, 0.041653533218854295, 0.03775348772434012, 0.03845764666359867, 0.03607901178795069, 0.03608001927609053, 0.038461336641957465, 0.03776267270598181, 0.037762685163636144, 0.03608054933024893, 0.03189032114851699, 0.02744588959666486, 0.023809519410012765]","[-4.409999847412109, -4.004414350569347, -3.651690588380275, -3.343734241154809, -3.0923894497368245, -2.8873941773452634, -2.6919010826544296, -2.509070711358114, -2.3451909101737, -2.191887424796265, -2.052162614284628, -1.9212720230687854, -1.7927499004378906, -1.6715571982747637, -1.5518910616196038, -1.4408960427796114, -1.3458070710030787, -1.258765083552659, -1.172453705530673, -1.088536010750916, -1.0005067831470282, -0.91186453969411, -0.8311021462243822, -0.7526276857076288, -0.6818702339795301, -0.6220612529322421, -0.5678107766579278, -0.5029333494477642, -0.4279000455529507, -0.36738138306092677, -0.31455995056883546, -0.2516019494509629, -0.1746492183665599, -0.11355072569695329, -0.06151375528390167, -0.0018539732782762858, 0.057805808727348765, 0.10979807217814258, 0.17085185374522258, 0.22367495163137466, 0.2711790506232647, 0.31604330047575085, 0.36740914936879354, 0.44354400920704856, 0.50512467071062, 0.5581838743783917, 0.6188944708721165, 0.694210588339794, 0.772685038874232, 0.85115950238417, 0.9296339565941607, 1.0081084177616844, 1.086582886100751, 1.1650573439117407, 1.24353180172273, 1.3220062631171645, 1.402475435239548, 1.4900473905389504, 1.5795666185695114, 1.660706971906192, 1.7402023282539658, 1.8247005368555353, 1.9118919155653802, 1.993808284275419, 2.072849640408265, 2.157498879928925, 2.2484312837088343, 2.342613597391066, 2.4329805734924475, 2.519799493638514, 2.6070972842480726, 2.694487188080909, 2.7950553651679457, 2.914997286402167, 3.0335122076750425, 3.150211767748373, 3.2755048500113157, 3.410935517662352, 3.55702713719372, 3.7162018256654723, 3.8938470864588925, 4.092537144828048, 4.305718480872324, 4.515787724294258, 4.72585713880947, 4.937281918582516, 5.148791024894846, 5.353268032267792, 5.565254469816354, 5.797873256529589, 6.0541641961570685, 6.325848879569159, 6.606513616888315, 6.896015294887553, 7.182577476925826, 7.461276107740884, 7.740285696022081, 8.025074498237066, 8.333544697825356, 8.688075771496388, 9.100000381469727]","{""type"":""Point"",""coordinates"":[-8.094378728166577,43.33963071032499]}"
