system:index,center_lat,center_lon,col,grid_id,numeric_id,region,rh_ng_kurtosis_x10_count,rh_ng_kurtosis_x10_max,rh_ng_kurtosis_x10_mean,rh_ng_kurtosis_x10_median,rh_ng_kurtosis_x10_min,rh_ng_kurtosis_x10_p10,rh_ng_kurtosis_x10_p25,rh_ng_kurtosis_x10_p75,rh_ng_kurtosis_x10_p90,rh_ng_kurtosis_x10_stdDev,rh_ng_mean_x10_count,rh_ng_mean_x10_max,rh_ng_mean_x10_mean,rh_ng_mean_x10_median,rh_ng_mean_x10_min,rh_ng_mean_x10_p10,rh_ng_mean_x10_p25,rh_ng_mean_x10_p75,rh_ng_mean_x10_p90,rh_ng_mean_x10_stdDev,rh_ng_skewness_x10_count,rh_ng_skewness_x10_max,rh_ng_skewness_x10_mean,rh_ng_skewness_x10_median,rh_ng_skewness_x10_min,rh_ng_skewness_x10_p10,rh_ng_skewness_x10_p25,rh_ng_skewness_x10_p75,rh_ng_skewness_x10_p90,rh_ng_skewness_x10_stdDev,rh_ng_std_x10_count,rh_ng_std_x10_max,rh_ng_std_x10_mean,rh_ng_std_x10_median,rh_ng_std_x10_min,rh_ng_std_x10_p10,rh_ng_std_x10_p25,rh_ng_std_x10_p75,rh_ng_std_x10_p90,rh_ng_std_x10_stdDev,row,.geo
0,44.11228889687388,25.112288896873878,0,grid_0000_0000,0,East6a,8552,960,5.079325250337251,-2.6291498521607646,-30,-10.199395086866955,-6.369804374581651,1.150709658502616,5.280922520990541,78.48329034453887,8552,247,93.90917354373559,86.0,0,41.00000000000001,50.0,127.0,167.0,49.05933687767116,8552,99,-0.9995893738778403,-2.0,-52,-9.0,-6.0,3.0,5.0,10.323134859789887,8552,154,33.94850454467581,30.0,0,14.999999999999996,20.0,45.0,59.0,17.30487538406162,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1,44.33686669062163,25.112288896873878,0,grid_0001_0000,1,East6a,8876,960,3.0829309503231235,-6.555153135634419,-30,-10.066689534524748,-10.066689534524748,-2.700020409948392,5.267299782240503,79.46634570479073,8876,586,97.82201372505543,85.56104855969267,0,41.56650206898558,57.260428941786465,117.53794457449219,157.265625,60.788533986196306,8876,99,-0.7012943965538223,-1.0,-77,-8.0,-5.0,2.0,5.0,10.058560032984756,8876,297,39.09429901715432,34.511541040130254,0,16.49715842298556,22.460564687168613,46.48576488622327,64.48148148148148,25.447865432420485,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
2,44.56144448436939,25.112288896873878,0,grid_0002_0000,2,East6a,5863,960,3.735020548702266,-2.688558782276149,-30,-10.170952188099367,-6.508462301659147,1.1899112034762895,5.385408590479144,71.474484763991,5863,242,91.75391128721625,90.0,0,43.00000000000001,56.0,124.0,146.0,39.13230206897884,5863,99,-1.640272776905067,-2.0,-32,-10.0,-7.0,2.0,5.0,10.097977744442888,5863,139,35.085682226963506,35.0,0,16.0,23.0,45.0,53.0,14.219179550043597,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
3,44.78602227811714,25.112288896873878,0,grid_0003_0000,3,East6a,20513,960,7.240863016505602,-2.6561600740732647,-30,-10.076915672190182,-6.393595318896959,1.1672037778723223,5.3360223651188425,92.13054183738366,20513,301,95.38811149871468,82.47822605755971,0,42.485250737463126,50.498918553795974,130.5091705568707,172.46428571428572,51.46380110077037,20513,99,0.5425691643615235,0.0,-66,-9.0,-4.0,4.0,5.999999999999999,11.481647318835796,20513,169,36.81006418109254,33.0,0,15.0,20.0,49.0,64.0,19.83606936757959,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
4,45.01060007186489,25.112288896873878,0,grid_0004_0000,4,East6a,41195,960,5.070645554782895,-2.6660931172390403,-30,-10.149391499283233,-6.449171888645453,1.259989294661128,9.371716277936143,76.79769226712203,41195,694,121.61403837482393,109.4672435105068,0,49.48685638185607,69.47458576228355,165.45195347414264,209.4982761421686,63.15078305987169,41195,99,-0.6603749225391281,-1.0,-71,-10.0,-6.000000000000001,3.0,6.0,10.55175357036886,41195,377,46.32561380142728,42.51226159743409,0,18.514286323851785,26.49290086263467,60.50878048390578,78.54021215944671,24.928568892194207,4,"{""type"":""MultiPoint"",""coordinates"":[]}"
5,45.23517786561265,25.112288896873878,0,grid_0005_0000,5,East6a,23645,960,2.3337331887893806,-6.453357880622657,-30,-10.059584697161819,-6.453357880622657,-2.658069610510524,5.259502410509617,66.25707765995355,23645,645,108.05735967782034,85.44800010479229,0,45.52624831799833,53.49831446558439,141.53820598006644,205.34056274476416,67.28336054412125,23645,99,0.4164029027545327,1.0,-63,-8.0,-3.0,4.0,6.0,9.086702737291162,23645,293,41.778113953986114,34.53722699154147,0,16.522985208190768,20.485998725087164,54.5071988789187,78.46296296296296,26.632738330719366,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
6,45.459755659360404,25.112288896873878,0,grid_0006_0000,6,East6a,11491,960,1.9230005718193868,-6.5298890695528256,-30,-10.205848844036113,-10.205848844036113,-2.7394461409965283,1.2129859437994117,75.29236466803728,11491,603,122.4515312147419,113.52845964197662,0,49.50498948703401,69.43623528212447,165.58593972540308,205.49511910609036,62.33450496856581,11491,99,0.9647697051250809,1.0,-60,-6.0,-3.0,4.0,7.0,9.630030654697908,11491,371,53.11666140875379,48.49625899091375,0,18.493224932249323,28.521885521885523,72.47267232510288,94.4186046511628,30.680331394455425,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
7,45.68433345310816,25.112288896873878,0,grid_0007_0000,7,East6a,14724,960,5.632308776211486,-6.45137376395196,-30,-10.140753458168394,-6.45137376395196,1.19609338444954,9.376262626262626,82.3837655052024,14724,501,130.27129945829014,114.47852760736197,0,50.494949494949495,74.48275862068965,176.65432098765433,232.5079365079365,70.78953278291678,14724,99,-0.5566496656780385,-1.0,-61,-9.0,-5.0,3.0,5.0,10.64054591159438,14724,313,49.76064686246158,44.51276102088167,0,20.48908084277439,28.525481899388808,64.43805309734513,90.5047619047619,27.951505359453883,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
8,45.90891124685591,25.112288896873878,0,grid_0008_0000,8,East6a,13081,960,1.488211080147007,-2.6294920016977184,-30,-10.387545003135926,-10.387545003135926,1.28815118080612,9.507964601769912,58.95707812782927,13081,799,122.56171846275981,113.45258620689656,0,45.49999311996037,57.440953931615745,165.52734375,205.45054945054946,76.23260920043535,13081,99,-1.9160637670458895,-2.0,-48,-11.0,-7.0,2.0,6.0,8.966019666384186,13081,396,48.744805458886525,42.549192709207475,0,16.483665684377993,24.46153846153846,60.46492291119639,76.6038961038961,39.473228989115896,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
9,46.13348904060366,25.112288896873878,0,grid_0009_0000,9,East6a,31293,960,6.193421547122756,-2.641062191620821,-30,-10.222486901617833,-6.43221298758472,1.2724863779625706,13.390844718427191,76.15204078573346,31293,648,119.33513593127927,101.45117414279282,0,41.496742863289455,57.43141302736179,169.56196658252193,217.5848653952291,72.00514076231897,31293,99,-1.4871547317379914,-1.0,-75,-11.0,-6.992246204467016,3.0,6.0,10.69386216962428,31293,358,44.069726738657565,38.503586734715164,0,16.51139441009657,22.500190731385082,56.49259506488511,78.50404974857011,29.67701201756898,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
