grid_id,numeric_id,row,col,center_lon,center_lat,region,rh50_x10_mean,rh50_x10_median,rh50_x10_stdDev,rh50_x10_min,rh50_x10_max,rh50_x10_count,rh50_x10_p10,rh50_x10_p25,rh50_x10_p75,rh50_x10_p90,rh_non_ground50_x10_mean,rh_non_ground50_x10_median,rh_non_ground50_x10_stdDev,rh_non_ground50_x10_min,rh_non_ground50_x10_max,rh_non_ground50_x10_count,rh_non_ground50_x10_p10,rh_non_ground50_x10_p25,rh_non_ground50_x10_p75,rh_non_ground50_x10_p90
grid_0000_0000,0,0,0,25.112288896873878,44.11228889687388,East6a,57.793631436874506,22.45205479452055,65.85369315178995,-27,253,8552,0.5373126323975009,4.3170564516129035,102.6086956521739,162.53846153846155,96.19826903176292,84.5,54.4436043769597,0,265,8552,38.56428026146286,48.59107275887758,130.36363636363637,178.3658536585366
grid_0001_0000,1,1,0,25.112288896873878,44.33686669062163,East6a,46.44877709640773,9.235219193626827,67.09045560778112,-28,508,8876,1.4876941503747778,1.4876941503747778,77.51715345387112,129.73333333333332,100.25199598347183,85.45718274899161,67.04994421663868,0,631,8876,41.45990241738745,53.43200551944515,125.3975155279503,169.58823529411765
grid_0002_0000,2,2,0,25.112288896873878,44.56144448436939,East6a,36.13491671662888,7.0,48.82526517312891,-28,186,5863,0.0,1.0,67.0,122.0,94.48407517442115,90.34375,44.532734734388065,0,293,5863,42.48527092663849,54.43571428571428,134.6341463414634,158.55
grid_0003_0000,3,3,0,25.112288896873878,44.78602227811714,East6a,56.733142136306654,24.56279069767442,65.40811944324395,-36,314,20513,0.5503870282720439,4.3680765195450535,98.45390070921985,160.4022988505747,96.10388182229602,78.46034832842395,56.6309713190661,0,326,20513,40.47722152236058,48.48376573138024,132.46280991735537,184.46666666666667
grid_0004_0000,4,4,0,25.112288896873878,45.01060007186489,East6a,89.53114935390552,76.4825434511308,80.53159298727073,-21,402,41195,2.57782893571808,12.537794378689673,146.42613798211133,206.38691684653688,123.06736013634445,105.48386135367925,70.23506990902676,0,746,41195,45.521144580010706,65.4434115837185,173.53008589788897,221.53515873312642
grid_0005_0000,5,5,0,25.112288896873878,45.23517786561265,East6a,72.33160108793477,37.32722328068343,82.73978317105889,-18,685,23645,1.4798458453425056,5.4195227268148045,117.47985347985347,197.40384615384616,108.6373379696405,81.49595142985972,73.71966858933538,0,712,23645,41.53670539732455,53.367517379741514,141.42160278745644,221.40287769784172
grid_0006_0000,6,6,0,25.112288896873878,45.459755659360404,East6a,76.42223068349335,61.73370808985268,74.82864686167703,-18,677,11491,1.4478642878871928,9.452016754939509,121.49664429530202,185.55405405405406,121.0396154967497,105.28611912352615,67.91023299810703,0,681,11491,45.38794064879019,65.58325784072014,165.5581224696356,217.33076923076922
grid_0007_0000,7,7,0,25.112288896873878,45.68433345310816,East6a,99.20624627664483,85.4097859327217,87.18323420071448,-15,559,14724,1.4429688441360085,17.691176470588236,153.53731343283582,229.46067415730337,132.08044580528207,109.44573643410853,77.96637518596444,0,600,14724,49.56021203206797,69.4969372128637,181.46242774566474,249.7111111111111
grid_0008_0000,8,8,0,25.112288896873878,45.90891124685591,East6a,74.39201336208644,29.443661971830984,85.83212254509101,-18,752,13081,1.3159937499759466,5.410358790694673,141.54545454545453,197.27215189873417,125.63823261495614,113.37107577735453,83.32654677041876,0,839,13081,41.48150938364611,57.37346437346437,177.40390784955426,221.4
grid_0009_0000,9,9,0,25.112288896873878,46.13348904060366,East6a,71.44454933230674,29.554748363464288,84.364690605226,-20,717,31293,1.4206587103511097,5.457837435482156,121.52136752136752,205.54066985645932,122.00097889757501,97.38503476869836,79.32068958936435,0,738,31293,41.4423402169005,53.40644454456094,177.4527148583392,233.42588345225963
grid_0010_0000,10,10,0,25.112288896873878,46.35806683435142,East6a,60.43290349702772,21.47680994780473,77.71370120484123,-20,579,49570,1.4530350664186065,5.430544969638486,93.44410402861342,185.43983402489627,107.38082508759508,81.49684682633641,73.79302474416613,0,632,49570,37.619489249144436,49.471941499131646,149.38133718225066,221.53448166072334
grid_0011_0000,11,11,0,25.112288896873878,46.582644628099175,East6a,76.61941856088762,53.39204168823817,81.24560578364755,-22,624,60069,1.4537543601982748,9.449462618900526,121.54328516245417,201.43312887417648,122.20380762228505,101.44531769015938,74.892044080232,0,667,60069,45.42503508642339,61.46934082616113,169.58031500177066,237.6245859403754
grid_0012_0000,12,12,0,25.112288896873878,46.80722242184693,East6a,92.6960539260648,77.60743759962872,80.32136123347338,-18,721,60214,5.5296375250787575,21.47515357303877,149.58203245547125,213.52583514293363,145.16879862331987,137.42892754090659,70.05184552014292,0,749,60214,57.51830231538108,89.40007236492414,193.47677364864865,241.37871848524316
grid_0013_0000,13,13,0,25.112288896873878,47.031800215594686,East6a,107.50070547821474,97.42290174305464,83.61588932945577,-26,672,31195,5.447378979555858,33.605725031341414,165.30490632245127,225.5025981006988,149.1624954427367,137.4794776119403,74.45309395884097,0,709,31195,61.50564209493439,89.51482054455445,201.38331318016927,253.508038585209
grid_0014_0000,14,14,0,25.112288896873878,47.256378009342434,East6a,96.85437482574532,77.46061755855031,85.6418753767315,-18,554,39248,1.3777187100914994,17.45777526467102,169.59409935588954,225.30445544554456,151.62488093639288,145.5650466170839,79.66582955429854,0,634,39248,49.49775758707241,77.49770497099244,221.56720204384254,257.46627041762565
